p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22
-0.019115966,0.16401875,0.14987066,0.013443745,-0.7819957,-0.05376032,0.9495447,0.096022785,-0.16291222,0.81114614,-0.8593184,-0.66015923,0.38872516,0.79189914,-1.5182015,-0.29265437,0.43591422,0.08105571,-0.27156404,-0.7316309,0.9921775,0.15622625,-0.124648646
0.10208062,0.11429135,0.22721265,-0.053158145,-0.7527436,-0.006675104,0.9447904,0.018861938,-0.275236,0.8290967,-0.90362066,-0.61708635,0.36683798,0.76435345,-1.5602002,-0.16476578,0.431891,0.09873754,-0.2314903,-0.67697966,1.0380889,0.15495734,-0.06186556
0.55742836,0.12673707,0.3216945,0.02217568,-0.024621913,0.3938519,0.005507666,0.18908206,-0.18168804,0.17889744,0.30255392,-0.23973095,0.30500025,0.20630857,-0.5063022,0.34505135,-0.24241737,-0.3389599,0.13278249,0.07607007,0.45608044,-0.4409898,-0.0997924
1.0929894,0.09249766,0.07584477,-0.5299855,0.5393621,0.60078514,0.2904227,0.59618074,0.18563285,0.9314779,0.7155778,-0.78058696,0.05295405,-0.011357637,-0.8946017,0.13096182,-0.27912328,-0.583186,0.2420346,-0.77500033,0.75649506,-0.87039876,-0.33623287
0.35849568,0.12098632,0.34739247,-0.4580436,0.13260943,0.3797723,0.14507003,0.6273589,0.016192824,0.19040379,0.20219612,-0.0827371,0.21109179,0.2299644,-0.34793282,0.25127265,0.09894176,-0.48267716,0.07374631,-0.14558549,0.7153644,-0.31666166,-0.16039526
0.09848261,0.023773396,0.72261363,-0.27400038,0.7261107,-0.8552542,-1.0128226,0.60542214,-0.12554736,0.19813932,1.2179428,0.32561475,0.48691675,-0.96087855,-0.7373977,-0.052730545,0.08314068,0.1550945,1.0900284,-0.6804399,0.66157746,0.7027687,-0.37598518
1.012595,0.29732752,0.7244781,0.14412966,0.19837235,0.11269182,-0.23864594,0.31813443,0.11088884,0.66838515,1.072407,-0.3592612,0.39656878,-0.22237007,-0.9800333,0.21326272,-0.38531673,-0.39672422,0.46616843,0.1551959,0.6177237,-0.70384926,-0.48314875
0.83196306,0.20069769,0.08212088,-0.034592513,0.3936737,0.53808403,0.054655913,0.5245592,-0.06741701,0.7885374,0.4725956,-0.60583115,0.09699617,0.11994189,-0.6291866,0.111349724,-0.31534362,-0.48802176,0.22675836,-0.44688714,0.60069203,-0.66441774,-0.111301415
0.9388345,-0.68202686,0.16663352,-1.8239048,0.40808743,0.70419395,-0.19283777,0.95580953,0.79422814,0.17186685,0.8624609,-1.5103277,-0.8555445,0.24362063,-1.0778096,-0.25002745,0.16446972,-0.3551897,-0.18461093,-1.0842215,0.51791704,-0.6586292,-0.16666484
0.5391027,0.92650974,1.017668,1.9201907,2.435206,-0.5919607,0.59926176,0.97669184,-1.3919839,0.3107178,-0.61459386,0.07140868,1.2065212,0.4958445,-0.7308628,1.2871461,-0.027650123,-0.67683494,-0.27524695,0.12161411,1.4798932,-0.2291201,-0.3394772
0.63011175,0.6768677,-0.9158247,-0.2196047,0.49435717,-0.32746342,0.74737257,1.0401105,0.18147251,0.58622634,0.43641537,-0.43982413,0.34696895,0.10571887,-1.4427092,0.7532279,0.50469273,-0.14418401,0.54982,0.21715279,-0.07527582,0.5880463,-0.8863224
0.556822,-0.39974976,-0.27021745,0.52172875,-0.38856593,-0.43288147,1.1186267,0.22100803,-0.8467195,-0.53362787,0.9800048,-0.03679493,0.9246227,0.6518344,-0.7237269,0.53798264,0.5633208,-0.29269686,-0.39392996,0.19317116,0.7265021,-0.18889469,-0.030193318
0.6390747,-0.32014942,-0.23090152,0.64621615,-0.53847146,-0.5786814,1.0701805,0.28982148,-0.99104875,-0.6955224,1.1208917,-0.012208493,1.0514593,0.8521235,-0.8668592,0.59322387,0.77663267,-0.25479737,-0.2613873,0.034480434,0.6792963,-0.2769191,-0.024166642
0.8493499,1.520771,-0.19266734,0.72996867,-0.4242081,0.29085633,-0.13946426,-0.81492996,-0.037387293,-0.37913784,0.24165457,-0.58866423,0.81689924,0.2632357,-0.66007125,0.5885882,0.69394386,0.24315576,-0.11274182,1.0740207,0.24083719,-0.35093352,0.8185259
0.96774054,1.4746022,0.14086534,0.73466253,-0.73988444,0.0008141685,0.52088,0.8373444,-0.042334814,0.88677096,-0.43322015,0.6908277,0.48882198,0.4440942,-0.9509501,0.5949623,-0.20385318,0.6235785,-0.09484147,1.140197,0.35966825,0.43182105,0.0836535
0.34744275,1.1430826,-0.31118885,0.65360194,0.0057286224,-0.2558615,0.25791413,1.1231427,0.7370163,0.21220435,0.37824053,-0.017605286,0.44988373,0.9646017,-1.0035633,0.640786,0.1058478,-0.7773022,-0.37233943,0.76819557,0.9291974,-0.2806255,0.18142055
0.23857613,1.2779688,-0.3466431,0.71636164,-0.03199221,-0.5938342,0.10469151,1.229071,0.9218994,0.39780524,0.2215047,-0.17684403,0.44339934,0.7458358,-0.91656184,0.5716321,0.039076082,-1.187905,-0.3605875,0.6489792,0.8056212,-0.35292467,0.15979579
0.6312132,1.6824261,-0.31503958,0.15376942,0.4306399,0.08078427,0.28081053,2.0560126,0.5837278,0.14710376,0.65669185,0.0916672,0.077707045,1.1230147,-0.6537731,-0.20835961,-0.2278085,-1.2911851,-0.29202074,1.2741857,0.08680942,-0.10223035,0.05395564
0.24004444,1.3614111,-0.2919604,0.56575453,-0.163739,-0.48631057,0.42385092,1.1454382,0.7587502,-0.051585767,0.5344304,0.020093838,0.84471756,0.7701593,-0.9978446,0.50178975,0.2718768,-0.9795879,-0.37273818,0.39509016,0.7574059,-0.35870206,0.47257608
1.0109468,1.659888,0.015387098,0.46422037,-0.046085857,-1.0744766,-0.16580461,1.1374198,-1.0906501,0.54844743,0.4803774,0.43232903,0.526766,0.23818453,-1.2867415,0.10854086,1.090194,-0.005049703,0.041155502,0.4159639,-0.06636029,0.77558076,-0.48112047
-0.060472894,-0.14946172,-0.42299005,-0.3616449,-0.89343446,-0.44844788,0.5041953,0.47464114,-0.12605949,1.1821289,1.8800714,0.29684582,0.8282523,2.2747252,-1.6731791,-0.9667104,-0.1412313,1.1602374,0.4525394,0.8788774,-0.49196437,-0.05983181,-0.1054826
1.2789793,1.6402012,-0.67781067,0.4390534,-0.63019824,-0.573635,0.27307582,1.7557622,-0.540023,0.24683616,0.040173702,0.29585662,-0.16511893,1.0189708,-0.8617537,1.1525506,1.0820096,0.63709587,0.032237858,0.82885,0.02999597,0.40404794,0.08538308
0.5775541,0.4680587,0.72376144,0.90197444,-0.22490683,-0.0011991821,-0.3281357,0.08484966,-1.0993714,1.2316335,0.8785227,0.26011336,0.71153015,-0.0016006639,-1.2662292,1.8334883,1.2314636,0.53072816,1.5714297,0.22678068,-0.52694917,1.119544,0.93753415
0.37154236,0.003134841,0.03725283,0.08061724,-0.9089874,-1.1420549,-0.58725554,1.5978144,0.04250324,0.4007664,0.55339545,0.16350558,0.2202011,1.6545331,-2.7814474,1.3707259,1.3182302,-0.8571252,0.33484018,0.008296284,1.0596925,0.17390238,1.9973187
0.5508761,-0.25682995,0.028726863,0.521724,-0.40551847,-1.2471579,-0.0067652776,1.7945113,0.38529465,1.057274,0.35135603,1.7257636,1.1171057,0.86877733,-3.5670075,1.697247,1.4231986,-1.5459998,2.2165132,-0.3423652,0.15409349,-0.3645219,2.1308045
0.96300524,0.6837663,-1.3752201,-0.2035151,0.23842803,-1.0823054,0.8231541,1.0491749,0.69153714,0.23676588,0.40178472,-0.33227783,0.70691437,-0.65781164,-1.2267938,0.83999646,-0.068806276,-0.427966,1.0744548,-0.18062824,0.2698164,0.8686203,-0.9651823
-0.074404724,0.6035358,-0.45180744,0.524351,-0.8651397,-1.1009469,0.21940036,0.5100904,-1.0319083,1.2472358,0.1815757,-1.1209335,0.8973109,0.48299578,-1.1186503,0.6317617,1.2194028,-0.16146514,-0.6487634,1.1483161,0.28581065,0.8850966,-0.02600807
-0.15056717,0.6107181,-0.56153613,0.64062405,-0.9929589,-1.1797978,0.10096741,0.4852118,-1.0250455,1.527993,0.09386415,-1.2805822,0.84807867,0.45324674,-1.0632346,0.62494373,1.1424589,-0.31483522,-0.7283503,1.2255875,0.21070537,0.9616606,-0.07542615
0.37055272,0.11678897,-0.9429001,-2.0011528,0.4011883,-0.12651603,-0.06187339,1.3018373,-0.16945785,1.0850999,0.6847401,0.15204255,0.46279648,-0.6959311,-1.514688,0.74127406,-0.009080471,0.18471108,0.6476943,-1.0491802,-0.0763235,1.9243357,0.3173247
0.38524508,0.64788663,-0.6814639,-0.87163496,-0.18952502,-0.24410735,-0.2389373,0.5416233,-0.20342351,0.57673264,-0.22996646,-0.033062615,1.290685,-0.23802586,-0.93035895,1.4993479,0.17958781,-0.005825727,0.30255526,-0.2504797,0.36864865,1.2675337,-0.022590196
0.44612393,0.6098219,-0.6791071,-0.65190023,-0.17363496,-0.2650414,-0.013352935,0.6383653,-0.15539049,0.38719654,-0.016865574,0.20529509,1.215273,-0.21124384,-1.1303711,1.231953,-0.038867645,-0.14961639,0.28779536,-0.17409275,0.48506662,1.1263182,0.1080951
0.3187907,0.58323467,-0.6523796,-0.6717147,-0.07064994,-0.20044617,-0.15512578,0.57489645,-0.25973418,0.37085974,-0.17523232,0.09153881,1.1925567,-0.123743676,-1.0350394,1.3119813,0.06863645,-0.1634459,0.24140315,-0.21154833,0.46428928,1.1937307,0.086821236
-0.12351488,1.0468706,-0.7380754,0.13950033,-0.7845375,0.15634537,-0.10396744,0.52267545,0.049475335,0.5074969,1.0202537,-0.6768233,1.0351847,-0.73047495,-2.307178,1.0936437,-0.40175018,-0.71139,0.03916954,-1.2607701,0.49224862,0.58167726,-0.26875663
-0.039930154,0.3132269,0.031860165,0.45621642,-0.0057593607,0.7444658,0.012595028,0.12347438,-0.45236006,0.4131428,0.12501572,0.03846406,1.461487,-1.2440453,-1.6337498,1.4800438,-0.4816622,-0.9741933,1.1605089,-1.3832427,0.23797083,0.6688366,-1.0193744
0.124103956,0.8422022,-0.7500028,0.21523565,0.022154642,0.42622283,0.13958982,0.046930723,-0.036344826,0.2299155,0.5173141,-0.3216666,1.3565584,-0.88796484,-1.976127,1.1175089,-0.17136571,-0.7691003,0.61414427,-0.7741447,0.21911258,0.55546135,-1.0731803
0.62637866,0.86840063,-0.31904113,0.19773218,0.44772923,0.10260942,0.23055632,-0.05136376,-0.50822276,0.9966384,-0.8845329,-1.1416482,1.3341334,-1.4004163,-0.7277847,2.036762,0.8325535,-0.45192015,-0.03775927,-0.6748918,0.5846633,1.5445619,0.5523388
0.29841962,0.94138974,-0.28884286,-0.40577924,0.36475083,-0.46516055,-0.04323489,0.61139387,-0.23908053,0.69971704,-0.75507355,-0.28451496,1.539999,-0.6949533,-1.0638808,1.9368585,0.51024675,-0.8479405,-0.05297101,-0.62602025,0.9117835,1.4620079,0.33576447
0.55162024,1.1096383,-0.24938437,1.0614285,-0.48145163,-0.338217,-1.0626053,-0.8379881,-1.0011991,0.66020447,-0.22025749,-0.13523224,1.7240038,0.0142813595,-1.1587172,1.158183,1.7157496,0.3027948,-0.020782057,0.39258784,0.27073285,0.82411355,0.03881569
1.3266637,0.41560543,0.431165,1.4107668,-0.01985101,-1.4574872,-1.2695221,1.4443976,-1.074842,0.30234787,0.40055668,0.4678961,1.3162158,-0.08633833,-0.99437654,1.0595063,0.9246927,1.0271299,-1.3676516,0.34536675,0.23574322,2.2120697,-0.4808877
0.8555705,0.08792635,-0.3057324,-0.518514,-0.5799251,0.7037403,0.8543209,0.30594248,0.20343508,0.25951827,0.7216215,-0.25517717,0.5298958,0.57367706,-1.4216207,0.39619637,-0.61248684,0.3732191,0.116646715,0.8793949,0.29726967,1.0847759,-0.39408672
0.58159804,0.44910127,-1.3840333,-0.12489924,0.029012311,-0.5338107,1.1291261,0.83711123,-0.04261151,0.3712749,0.40819848,0.23655988,0.33526346,-0.42584684,-1.1899008,0.5726489,0.20827428,-1.0928159,0.7050152,-0.16258405,-0.043469343,1.6195103,-0.62619656
1.422687,-0.6444347,-0.6597182,1.9119221,-1.135498,-1.0981997,0.1500471,0.17193209,-0.3006675,0.47775236,1.0677681,0.37471676,-0.74102,0.19252814,-1.0837721,1.8219038,1.3608296,-1.1919291,-0.46328285,0.2565596,1.540398,0.028029567,-0.18759367
1.2355598,-0.26398987,-0.7336802,0.99620223,-0.9060778,0.5394145,0.8224225,0.47520497,-0.31632176,-0.84048146,2.042267,0.41965345,0.66493714,0.8235467,-0.5243391,1.2410817,0.06781076,-0.62912726,-0.0877749,-0.6201864,1.0413042,-0.7275426,-0.67318785
0.24446465,0.70174474,-1.445391,-1.8029976,0.084435456,0.1845223,1.5178466,1.219749,0.51005596,1.1268492,0.13962547,-0.6504754,1.3333603,0.7022329,-1.6843706,0.2870925,1.1869808,-0.8963231,-0.14799255,0.082868785,0.08502679,0.675194,-0.18964252
0.67822665,0.83685637,-0.8412835,0.14524616,0.37902814,-0.0242207,0.07613514,1.0694169,0.43837154,0.24256288,0.5727957,-0.5860116,0.030375531,0.72234786,-0.7223113,0.8499576,0.23307844,0.15005139,0.31820634,0.48780882,0.39937443,0.5841816,-0.85477
2.302914,0.44633,-0.05613727,0.73401564,-0.0086572375,1.0797791,0.53946936,0.78503436,-0.42168564,0.32237002,1.0273566,1.1724297,-0.042920817,0.69904137,-1.9254858,0.259914,-0.061853338,0.12025101,-0.23776303,0.08235873,0.27030206,1.2396817,-0.97067034
0.6752479,0.6902989,-0.78998744,-0.20440754,0.44665754,-0.34763318,0.5804917,1.0847988,0.19759506,0.70390934,0.41242924,-0.44178587,0.42256245,0.27191913,-1.2120631,0.849103,0.3720612,-0.168246,0.6991848,0.34683546,-0.03484609,0.8600696,-0.8877229
0.27977908,-0.08656019,-1.0322438,-0.27753738,0.32846618,-0.23262516,0.15573199,1.5240775,-0.44444945,-0.047256675,1.3807666,-0.81776536,0.9428546,-0.042402737,-1.1692064,0.84810615,0.0602761,-0.704549,0.23447771,0.28497633,-0.2388931,0.7851114,-0.3239388
-0.036408134,-0.09174968,-0.5062305,0.4029953,-0.16292782,-0.22444159,-0.55688363,1.033887,-0.1829894,0.768524,0.6605481,-1.0860026,0.56301594,-0.19148755,-0.8182707,1.081075,-0.71785575,-1.034276,-0.1904768,0.19538619,0.03450391,0.1883358,0.5904582
0.10216358,-0.2122994,-0.20304213,0.029505521,-0.3271233,-0.025485042,-0.09153385,0.9837088,-0.3609903,0.046124276,0.9096529,-0.73847216,0.9845349,-0.06620415,-0.8943052,1.028057,-0.06528404,-0.445451,-0.102312505,0.4716229,0.2187218,0.19126281,0.4070046
0.09076191,-0.15201773,-0.2527316,-0.05571074,-0.42337227,-0.06144096,-0.30622363,1.0151318,-0.46215552,0.0480408,0.95182705,-0.74522924,1.0248677,-0.21535623,-0.90615773,1.0252328,-0.15658925,-0.55197036,-0.07763032,0.22394004,0.09446189,0.15297635,0.3871091
1.3640114,0.21237327,-0.15964617,-1.1675926,-0.5302284,-0.019920731,0.95590067,0.01446112,-0.2786985,1.8634398,0.8291742,-0.6267481,0.13627085,-0.4887774,-1.8146654,0.822514,-0.79076666,0.19526964,-0.2420116,0.62283397,0.20554882,-1.5405958,-0.28443602
1.026613,-0.542187,-0.54019004,-0.7952696,-0.76037776,-0.12976833,0.21300727,0.2675217,-0.04642378,2.7678037,0.6692865,-0.5498417,0.36012736,1.7530825,-1.8919104,0.82863283,-0.8026085,0.40932646,0.6037003,0.6337568,-0.4961686,-1.1880277,-0.65993285
0.18578589,1.4885633,-0.6812527,-0.44231778,-0.57518655,-1.2510121,-0.9050855,2.0847545,-0.8789322,0.3441938,-0.55740917,-0.62189627,1.2120328,1.0591837,-0.79762864,1.4108467,1.3047704,0.51072645,1.002752,-0.17595746,-0.7756617,0.86482614,0.7996325
0.8720382,0.40741208,-1.920716,-1.5042809,-0.4912563,0.31275284,0.5050722,1.3359241,0.37781033,1.0439246,0.123812415,-0.579446,-0.23860039,1.4883604,-1.2782378,1.2220387,0.019544605,0.47458962,0.6734629,0.29564732,0.0010122524,0.23745528,-0.7024125
1.2156864,2.356814,-2.0100384,0.3018722,-1.7244061,0.7430951,-0.52200377,-0.105327405,-0.8188745,-0.79951817,0.25356147,0.034218855,0.08946427,1.220616,-2.3522427,0.12245199,-0.94016016,0.7990385,-1.0851519,2.8453085,0.41617617,-0.8115439,1.101662
0.7565058,1.4972823,-0.6566565,0.24489102,-1.4526497,0.10669772,-0.904157,2.0829287,0.054594345,-0.15954861,0.069980614,0.13274544,0.060810134,0.5197879,-1.0255815,2.7124496,1.3929156,0.5660076,-0.21994099,0.93757993,0.3964094,0.3253744,-0.21585296
0.41283166,0.68419564,-0.967528,-0.10039484,0.38247725,-0.19457006,0.65231323,0.9664438,0.09541753,0.57091254,0.54059017,-0.34352255,0.42686906,0.3960432,-1.3901265,0.5293614,0.6582456,-0.30242187,0.3848019,0.19031161,0.007275945,0.93411994,-0.8525032
0.60544515,0.60265875,-0.76081717,-0.22255816,0.34265602,-0.46816096,0.55714166,0.8627751,0.33446908,0.78374,0.47842255,-0.61721796,0.31753004,0.14992023,-1.2714174,0.7288274,0.36617362,-0.16430567,0.4527563,0.08747476,0.14581588,0.9807301,-0.8566642
0.7343098,0.5639577,-0.6408331,-0.2942283,0.3205433,-0.41640124,0.65047115,0.7278473,0.11771306,0.6794165,0.5972962,-0.7191675,0.565897,0.07519117,-1.4982955,0.51485425,0.76604855,0.0079195835,0.26036942,0.16345395,-0.031749144,0.7213446,-0.8556971
0.62054765,0.6173465,-0.91970277,-0.18940723,0.20586848,-0.33107316,0.7539577,1.0037054,0.0059988736,0.57738197,0.6648315,-0.49831042,0.32553443,0.25372937,-1.2296618,0.6482956,0.52572006,-0.22306482,0.541117,0.19025718,-0.020987835,0.8275657,-0.9319353
0.9022774,0.61611617,-0.8299118,-0.026485467,0.26159525,-0.44071963,0.79741275,0.87624276,0.14583017,0.4750726,0.5728111,-0.60737073,0.24181154,0.11848734,-1.4095412,0.54022884,0.5079146,-0.25363,0.50011164,0.22034241,0.0019038307,0.86842483,-0.9308185
0.9508089,0.39143085,-0.81500715,-0.029521877,0.46404052,-0.31375217,0.55491513,1.1458056,0.0972695,0.58457774,0.45905194,-0.5437768,0.34296432,0.14204639,-1.3484415,0.64249,0.620497,-0.096810125,0.5745873,0.03812675,-0.2684742,0.92164356,-0.9245194
0.8523461,0.58604574,-0.9190779,-0.28667945,0.38658035,-0.2871485,0.6890543,1.0125029,0.13059893,0.5167179,0.57493556,-0.3912513,0.3646715,0.14748722,-1.3114152,0.83102936,0.5497787,-0.28444353,0.4678917,0.10151447,-0.1309102,0.8536761,-0.7727303
0.93162936,0.5799463,-0.845897,-0.22604921,0.22415525,-0.43376788,0.76770467,0.83848983,0.22716027,0.61493415,0.49129885,-0.2662703,0.25305092,0.10326444,-1.4635533,0.7235299,0.4404937,-0.13940012,0.394523,0.2047988,-0.11231573,0.7056977,-0.8800042
-0.3226899,-0.32406542,0.6256675,1.311579,2.2798479,-2.6265738,1.5496485,2.5926692,-0.9025872,0.20719184,1.1560334,0.8221871,1.4415611,0.2809119,-0.109999344,0.97231656,-0.7658905,-0.46867603,0.46666256,-0.10234689,0.008429478,-0.18678665,0.28366703
1.1594232,0.1929456,0.19356458,0.106033735,0.87626576,0.096229404,-0.13812375,-0.52251047,-0.42787156,1.387706,0.28477964,-0.26534277,0.41697237,0.023464037,-1.2961248,0.33909878,0.026102113,-0.17820197,0.5999644,-0.06858358,-0.14091393,0.4611468,-0.5188725
1.0433453,1.0010216,-0.025355112,0.4904918,0.6213599,0.24733716,-0.9796493,0.11848578,-1.087837,-0.17636393,0.28132823,-0.81248873,0.12282327,0.37672168,-1.3091897,0.24621765,-0.9555366,0.5586941,-0.6179589,0.19376789,0.075583726,0.11902793,-0.21587117
0.58570963,0.7840841,0.9121954,-0.3859047,1.3261089,0.9340881,0.29413262,0.14643179,-0.7568238,0.57284755,0.18227528,-0.383166,1.0748307,0.45287767,-0.79655194,0.13702975,-0.6076289,-0.20080009,0.4269573,0.4825765,0.028029654,-0.27663502,-0.8272675
1.141195,0.5840256,0.23011947,0.2364806,0.7130871,0.21017708,0.22570358,-0.08250805,-1.4844296,0.88317615,-0.53302556,-0.41670668,0.5255185,0.3520924,-0.6163242,0.25779843,-1.1084024,-0.095397145,-0.6825782,-0.051696427,0.37181282,-0.12524477,0.06288528
0.67941743,0.8368494,-0.8350562,0.085830875,0.44110754,0.10664913,0.027141608,1.0541534,0.5399251,0.22509673,0.52075493,-0.66078806,0.029398302,0.76076466,-0.8285539,0.879298,0.16065091,0.140204,0.3169314,0.5174434,0.4926591,0.557694,-0.988223
0.7477788,0.8988463,-0.8546943,0.09473336,0.37958395,0.02064355,0.11869378,1.0512635,0.38649064,0.26079735,0.51238173,-0.5063686,0.121959925,0.7053997,-0.7139795,0.79825526,0.2178206,0.20250112,0.3094556,0.5306605,0.43576878,0.5999411,-0.9986851
-0.34442708,0.6241031,0.4212698,0.0070271497,-0.0923906,0.31211382,0.56705725,0.31575334,0.41810417,0.7915983,0.34909657,-0.6898137,1.0847961,0.9622361,-1.8224028,0.4384695,-0.16355273,-0.36999983,0.44515297,-1.9702473,2.302584,1.3242394,0.30598676
0.36450493,0.5146372,0.6763455,0.9382825,0.18073802,0.7031482,0.94755405,-0.69902354,0.9197416,0.06650329,0.02240145,-1.0971017,1.7758397,1.2139182,-1.548239,0.35019186,-0.5280821,-0.3526249,1.699701,-1.9089755,2.1091974,1.3782021,0.27386686
0.12545794,-0.5127477,1.7452927,-1.3494134,1.2105514,-0.492309,-0.30766934,1.6637068,1.4911901,0.7308182,-0.681678,-1.0491818,1.0458374,1.4868147,-1.9737189,1.4958608,0.20663288,-0.32702723,0.70184904,-2.8621662,1.1318618,0.9684262,0.8352086
0.1560671,0.21126768,-0.39681408,0.5365803,0.7439097,0.6195265,1.0393404,0.007891018,-0.6775624,0.49212846,0.50369364,-0.10232156,0.28502765,1.096728,-1.6240606,-0.053398903,0.601689,0.4931792,-0.14995861,-0.38685927,0.66087687,0.57391346,-0.13698916
0.9767041,0.36155668,-1.0767798,0.7458515,0.32650998,1.3108748,-0.32847574,1.0912805,-0.74996257,-0.37443295,0.53122884,0.7271567,0.44134432,1.1397809,-1.6877617,0.40070388,0.31566265,-0.11914382,-0.9990011,-0.46839106,0.012601664,0.74102813,-0.32710975
1.5301638,0.3603626,-0.29359704,-0.08368841,-0.017111365,0.89401644,-0.22991587,0.36475518,-0.78207165,-0.053351667,-0.34541526,-0.33311483,1.0267221,0.18061236,-1.9950477,0.2889562,-0.04974744,0.115911245,-1.0597508,-0.054771222,0.5371858,0.37786308,0.04414302
1.0709355,0.5060759,-0.015456796,0.20238051,-0.26534155,0.60039264,-0.3591028,0.6139051,-0.4680008,-0.2466112,0.18066902,0.25785694,1.1446817,0.08514794,-1.8173206,0.4766979,-0.04883594,-0.11100528,-0.9458048,0.02370684,0.50946397,0.73705506,0.03506708
-0.68473864,-0.70177335,0.5036022,0.28207237,0.962859,-0.36828393,1.0822425,1.0180677,-0.08123166,0.66275,-0.5442907,0.4825662,0.32209533,1.2903861,-1.9662519,1.7247946,-0.094037056,-0.7900909,-1.2203584,-3.1213865,1.9496777,-0.89473116,-0.9499542
0.654934,0.29748374,0.68566525,0.20020755,-0.45850244,0.14697357,0.59843713,0.45481655,0.2720878,-0.03259676,0.024608357,-0.6315377,0.2035223,-0.013075854,-1.293342,0.25483635,0.2719166,0.35204032,0.96031874,-0.008780679,0.32355314,1.5859357,0.5729968
0.8762798,0.27113163,0.50181794,0.02004752,-0.38836953,0.33814204,0.7913874,0.6779251,0.35715824,-0.10481967,-0.18838723,-0.6505186,0.16535258,0.13139595,-1.3508494,0.36288297,0.3315997,0.35216066,0.9902627,-0.04859767,0.37867498,1.7553687,0.53002304
0.2164321,0.27158296,0.7592516,1.2832335,-0.32244974,0.66553557,0.6475086,1.850251,-0.25385407,-0.26554912,1.0063952,0.64875895,-0.32503742,0.73831844,-0.3452197,0.30311754,-1.257339,-0.08644374,0.6626843,-0.60573155,0.18931392,-0.08533288,-0.6782754
0.32183748,0.5284122,1.0728301,0.6598506,-0.4705714,-0.11845124,0.6208602,1.0058848,0.2786244,0.6996111,0.6807537,-0.66971445,0.6002722,0.40410024,-0.4154197,0.28310627,-0.116038434,-0.17602098,1.2186086,0.5695038,0.53932494,0.7959946,0.46315372
0.15172628,0.4271613,-1.1087265,0.40056774,0.62015665,0.19617803,1.6605573,-0.17896593,-0.92192113,-0.054046754,1.5180277,0.3559344,0.9601074,1.207931,-1.4341615,-0.120295316,1.1611476,1.0118155,-0.2879885,-1.2087345,0.9205032,0.2514671,-0.80264455
0.015172567,-0.08820923,-1.180712,0.9085591,0.2785091,0.91304773,0.01875191,0.94173265,-0.5802239,-0.66206664,-0.03839975,1.8485643,0.42137176,1.5510828,-1.3374989,0.4670549,0.7120776,0.59793335,-0.66627425,-0.16525729,-0.5828201,0.84210604,-1.3794969
0.8347191,0.58789074,0.047894053,0.45256582,0.1431626,0.8584644,-0.23178186,-0.26828632,-1.0198555,-1.2823026,-0.67208743,-0.07272546,0.5706646,-0.2140531,-2.6594996,0.34760636,0.18938577,0.4424475,-1.1903406,-0.6127786,0.8442238,0.5926117,-0.5212748
0.28785676,0.9227392,0.2218257,0.75159436,-0.09311765,0.7546182,-0.5277053,-0.013505021,-0.5227802,-1.0773371,0.06915929,0.55672365,0.93001544,-0.34601334,-2.426452,0.3918025,0.09763804,-0.037143677,-1.0460045,-0.56125194,0.8499892,1.1808105,-0.41218817
0.4401488,-0.09481257,0.37373078,-0.14054261,0.69931555,0.42876604,0.19559093,0.65272564,-0.59325564,1.6489478,0.64032626,-0.3649868,-0.17273362,1.1124672,-1.4392233,1.3526679,0.037268072,-0.3146438,0.8472138,-4.177264,2.1309085,2.152649,-0.7277348
-0.11987734,0.7109789,-1.3231493,0.2793654,0.3234853,-0.14140624,1.1808116,1.3171619,-0.19152755,0.31192014,0.48733908,-0.21419139,-1.8264159,2.4273047,-0.35416678,1.4314797,-0.34205583,-0.98915094,0.17439261,-1.2007866,1.2863436,1.6527449,-1.1674744
0.7783616,0.70777845,0.6579482,0.24727365,-0.2575805,0.15995748,0.05966006,1.233118,-1.1782463,-0.46218163,0.3094149,-0.5322441,0.09447077,0.38739735,-1.1969361,0.08494007,0.6304679,0.19386306,0.3097215,0.5664737,0.06527419,1.6018374,0.08702868
0.9358701,0.5404682,0.58355683,-0.0018088752,-0.07339474,0.1926884,0.08713216,1.3740901,-1.3312992,-0.5875322,0.101936094,-0.55042773,0.07333452,0.43327466,-1.065679,0.19042282,0.70171756,-0.040091507,0.19522014,0.36043805,0.17623873,1.4018161,0.04244737
0.37951598,0.21708366,0.57288116,0.7319041,0.35724166,1.0500046,0.6449094,2.020083,-1.147328,-0.34255752,1.1895872,0.14396712,-0.52291465,0.9552951,-0.7551878,-0.10562134,-0.25139752,-0.2707852,-0.21318553,-0.023000557,0.048613757,0.9156385,-0.17558444
0.38490528,0.11039853,0.93905026,0.17188612,0.34955835,-0.12629467,0.9928204,0.8764029,0.20238097,0.28854504,0.17492858,-0.19967669,0.640086,0.54848963,-1.4683415,0.060946275,1.130732,0.41024747,0.13408415,0.65479666,-0.41698873,1.2863445,0.04925078
