p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26
0.23194958,0.66808784,0.03007754,-0.07501395,-0.065470904,0.37894693,0.31800985,-0.3184999,0.10745145,-0.112762935,0.6089035,-0.24669765,0.76801866,0.59284914,-0.22289018,-0.86079085,1.0065191,-0.06699541,-0.5641079,0.026813334,1.0765234,0.20218258,0.87764734,0.31887758,-0.21316878,0.1067066,0.1659644
0.79186815,0.3011463,-0.2487672,-0.5351982,0.43877324,0.7984266,1.0269628,0.14381993,0.0012135708,-0.75674236,0.111992344,-0.5040764,-0.28130287,0.5566648,0.24691537,-0.23749602,0.45263815,-0.48636934,-0.3308056,-0.30451122,1.0668639,-0.13950078,0.8744895,0.12279623,-0.5278847,-0.2839285,-0.2040685
0.51862395,0.16746248,-0.06230871,1.9261317,0.020654615,0.27959892,0.428713,-0.65335757,0.1034334,0.5141665,1.2605757,-1.8672229,1.1749015,0.36945382,1.3679739,-1.3188088,-0.62009126,-1.3617064,-0.2603576,-0.69664156,2.1617522,0.60039926,0.95753497,1.4478148,-0.37202772,0.78925794,-0.2497867
0.63765043,1.3651869,-0.07327773,0.192601,0.23704848,0.72541285,0.9399146,-0.09772875,-1.0335685,-0.16947758,-0.23164184,-1.0379555,-0.32955822,0.6686303,0.39044863,-0.2703096,0.045928176,-0.60797423,-0.15308818,-0.79270685,1.2340828,0.21073985,0.67489654,-0.25802183,0.56474566,-0.33935592,0.25024548
0.20541051,0.65771794,-0.09737133,0.9405388,0.5674349,0.8627481,0.83733016,0.23957387,-0.43468207,0.30731818,0.4488873,-0.14583097,-1.0108116,-0.1668702,0.052092057,0.039354634,-0.31570178,-0.16770895,-0.42102876,0.5355546,1.4522996,-0.45070925,0.8011902,0.5910761,-0.5200597,-0.30581373,0.13712278
0.08171729,0.4512359,-0.016305868,1.247743,0.7250882,0.7870401,0.8096674,0.15528995,-0.4105434,0.4781637,0.4128028,0.057424735,-0.5090306,-0.3235381,0.42669764,-0.02771056,-0.4994635,-0.17102164,-0.82224673,0.21128678,1.6032151,-0.5486599,0.5414286,0.10462434,-0.6617389,-0.41198573,0.15688446
0.7044176,0.27284318,-0.22996345,0.26201895,0.51419395,0.39842477,0.94638085,0.4116936,-0.0625963,-0.41047266,0.5215142,-0.49606627,-1.5721605,0.52712387,-0.27697977,0.26820686,-0.6881098,-0.39729485,-0.56031394,0.26475766,1.3499234,-0.5440163,1.3973784,0.85317045,0.25764126,-0.48871392,0.4594949
0.6125108,0.030665178,-0.008251472,-0.13003208,0.6751499,0.51278055,0.7647837,0.6785638,-0.02989495,-0.052663416,0.17347214,-0.15201281,-1.0827981,0.04548461,0.22164486,0.48222625,-0.65672475,-0.36850816,-0.5831282,-0.091117464,0.92855656,-0.67972946,1.5506444,1.4319696,0.24507806,-0.708862,0.7408491
0.6398199,-0.34719035,-0.30932534,-0.23120059,0.4716709,0.77116483,0.7203754,0.42561352,-0.15823126,0.053657953,0.29405826,-0.33981937,-1.2068106,-0.15140896,0.2733323,0.45376268,-0.5949593,-0.3469335,-0.45590645,-0.079531945,0.96696734,-0.42745093,1.5987169,1.3791596,0.49288917,-0.35760447,0.69645417
0.45898515,0.13073914,-0.2986559,-0.118638635,0.69418603,0.55102694,0.77647954,0.6250649,0.087794796,0.033784416,0.106888436,-0.16350213,-0.86778104,0.0073757456,0.18890235,0.50888145,-0.64034814,-0.1973808,-0.85793597,0.18636173,0.7045593,-0.5266538,1.6858542,1.3991891,0.5262207,-0.68804306,0.6078088
0.6071444,0.30737466,-0.051159777,0.16197208,0.84170187,0.64319855,0.7176759,0.63912517,-0.40199322,0.11108974,0.23353672,-0.0050087343,-0.9583205,-0.46691734,0.1728301,0.5413131,-0.6674357,-0.2008849,-0.71411395,0.047618445,0.7781643,-0.36836788,1.598372,1.3814313,-0.025856154,-0.42766762,0.44967327
0.54165035,-0.16650651,-0.07293566,-0.33896086,0.5587129,0.57670283,0.5886581,0.6864949,-0.07473555,-0.096619986,0.18158172,-0.30247912,-1.169575,-0.03907454,0.43804517,0.50656825,-0.46755183,-0.041848157,-0.5269719,-0.08925823,0.7226371,-0.47822013,1.5012641,1.4404156,0.11897452,-0.45880884,0.7761075
0.59209204,0.26142818,-0.44144496,0.29363403,0.65154666,0.44140342,1.0469682,0.43991953,-0.062119313,-0.058165476,0.5855914,-0.4197077,-1.6851103,0.38899276,-0.025889885,0.4256001,-0.51769054,-0.35772502,-0.76963013,0.11284348,1.3781528,-0.7078107,1.2127265,0.83152884,0.16890109,-0.3957441,0.44902158
0.85559297,0.1787366,-0.28326622,-0.16105808,0.5317657,0.46215174,0.827775,0.698123,-0.2666469,-0.16664556,0.10984457,-0.2536466,-0.98903936,0.030565992,0.13297188,0.4316263,-0.6026229,-0.2831856,-0.5332196,-0.08447833,0.8191218,-0.46224102,1.3349249,1.486024,0.3895041,-0.39394102,0.9386027
0.6503886,-0.33214855,-1.3008457,-0.05338137,0.8347301,0.6695341,0.6121813,0.66286314,-0.37375233,0.21070491,0.5341773,-0.76893854,-0.60923016,-0.49361604,1.0760016,0.7875313,-1.710327,-0.07911003,-1.2000053,-0.1327609,1.878825,-0.28913105,0.4925433,0.37601355,-0.1971067,-0.72457695,0.7550492
0.783997,0.021863429,0.06090696,-0.1225465,0.8105556,0.5780606,0.67416674,0.6267386,-0.05567865,-0.19047222,0.40931612,-0.22613795,-0.79190254,-0.1953747,0.060927015,0.5190526,-0.51779413,-0.489026,-0.6488433,-0.016929898,0.8476284,-0.5391155,1.3336308,1.5260521,0.35879764,-0.5643361,0.67116076
0.596788,0.12445764,-0.2609808,-0.08150703,0.6156714,0.45161128,0.68891877,0.5559345,-0.06850051,-0.039961047,0.03464632,-0.26261252,-1.0695676,-0.10747509,0.2564767,0.31087115,-0.55399567,-0.3371846,-0.6554598,-0.23395777,0.664285,-0.46711156,1.3989897,1.4673551,0.3444716,-0.6515735,0.75859416
0.648971,0.27010825,-0.13988172,0.071366884,0.4802735,0.53389394,0.7460749,0.7699693,0.102238804,-0.15085757,-0.08896202,-0.11116694,-0.96055007,-0.18228693,0.10054225,0.5427399,-0.43390417,-0.3040975,-0.852668,0.14884757,0.55320203,-0.36845064,1.4760302,1.4722303,0.20033392,-0.7353235,0.7871789
0.66553366,0.2657742,-0.3403366,0.22275434,0.64604604,0.5268656,0.9875815,0.51993304,0.054977287,-0.34585893,0.39212418,-0.3390716,-1.6008865,0.3351873,0.054718148,0.46640983,-0.65149194,-0.405288,-0.77717936,0.19948284,1.2884544,-0.706707,1.2789534,0.9085419,0.17831619,-0.45280367,0.32626772
0.2527994,0.2276898,0.07987661,1.1313224,0.8597911,1.0487782,0.95713764,-0.09785143,-0.29908863,0.3462242,0.49430314,0.071381316,-0.5377367,-0.14075008,0.055780843,0.011917052,-0.6608889,-0.5882379,-0.5768099,0.7589097,1.64729,-0.44827142,0.1742247,-0.15536706,-0.8397309,-0.34196535,0.09083462
0.14181724,0.6360064,-0.048755664,1.021768,0.9069715,0.90192944,0.8511273,0.080574065,-0.2851293,0.31219426,0.41721833,-0.32021442,-1.0986681,0.0048563285,-0.25180078,0.18970685,-0.3672954,-0.5458668,-0.43708992,0.9375696,1.5772083,-0.497129,0.51557887,0.39053163,-0.3957661,-0.24980158,0.25662524
1.1248746,0.3735355,-0.15556864,-0.23898508,0.20551337,0.6318803,0.18777226,0.5544306,0.5973517,-0.5907065,-0.44838881,0.9759203,-0.63947284,0.7836855,0.8625192,0.03954322,-0.5337134,1.0465878,-0.26581416,-0.47881395,0.90805703,0.02666755,0.82584447,-1.0478448,0.069737606,-0.048759736,0.66772294
0.40955356,0.0911511,-0.09644888,-0.74287814,0.40460044,0.8384127,1.553692,0.3315711,1.3894562,-0.035563435,0.27132162,-0.1630519,-0.22598761,-0.6585902,0.05123754,-0.05116079,0.4371773,0.58924824,0.25484985,0.23331338,0.043790795,0.6645925,1.1051689,0.5959874,0.094587535,1.0136021,0.5052092
0.77818733,-0.01617794,-0.027139112,-1.0003434,0.85945946,0.8126532,1.4673904,0.14048085,0.56709945,-0.48174316,-0.15565285,0.11842739,0.11040609,-0.37578458,0.6560148,0.41722366,0.23270914,0.22804067,-0.11238236,0.26310995,0.36340132,0.409398,0.66100264,0.46601498,0.04878356,0.24595065,0.08183949
0.6144554,-0.10401252,-0.14138629,-0.6865983,0.5867078,0.99631137,1.2900023,0.44985166,1.2140336,-0.0076860874,-0.1720069,-0.4760383,-0.009514014,-0.65303755,0.24018691,-0.004844042,0.53534955,0.8082847,0.17004935,0.45959315,0.13536206,0.714163,1.1106569,0.51520574,0.3213858,0.8204401,0.54268175
1.0539521,0.80093867,0.46545896,-0.585101,0.14250167,1.185409,0.35864714,0.40075657,-0.16256669,-0.39156932,-0.6119086,-0.17024763,-0.44624183,-0.25915283,0.5257956,-0.18847752,-0.57508934,0.51848346,0.23294684,0.7968676,0.6058178,-0.051090233,1.0000781,-0.0012705955,-0.15137807,0.2611157,-0.53602767
1.0981605,0.63845885,-0.26456782,-0.35085732,0.19339156,0.64011675,0.8305202,-0.3317704,0.8360228,-0.85343635,-0.121134706,0.045284532,-0.14649285,-0.32148907,0.7325826,0.15176001,-0.09617884,0.6177708,-0.0052394057,-0.012310884,1.1095123,-0.26697946,0.6694846,-0.22515252,0.32802725,0.31253526,0.15896498
1.4130875,1.0904655,0.28588504,-0.73507404,0.21083571,1.4688591,0.88121444,0.3436911,0.14050609,-0.70056134,-0.6985024,-0.11321325,-0.4901536,-0.1748573,0.67903006,-0.33762962,-0.42145914,0.83202463,0.39056775,0.53713065,0.71673906,-0.36194873,0.83291745,-0.27027535,-0.049506668,0.3917107,-0.48442584
0.65688884,0.3079888,0.53999734,-0.53670144,-0.3681122,0.38209212,0.45370805,0.10240796,1.3722124,-1.163802,-0.23847994,0.6812468,0.6418941,-0.38809267,0.98582405,0.53018755,0.11676328,0.38890162,0.19813421,-0.5523492,1.4234307,-0.09359247,0.5670473,-0.35644674,-0.026174566,-0.01716505,-0.20929508
0.089235686,1.2708714,0.49741614,-0.7382816,-0.1134422,0.7169598,0.011047309,0.49548754,1.5339555,-0.23071837,0.004858153,-0.06225712,0.4211443,-0.63461405,0.7235387,0.060182244,0.27428943,0.21608475,0.22040142,-0.34102097,0.9248704,0.057671294,1.383726,-0.3116934,-0.25751647,1.4387553,0.60552156
0.6832276,0.93279886,0.33309805,-0.8362272,0.35455576,0.8058215,0.24873771,0.16698924,0.74269056,-0.63668257,-0.39613658,0.1518994,0.51194996,-0.44936872,1.3309958,0.6654033,0.07446966,-0.035231348,-0.10696222,-0.1553337,1.1326483,-0.049389284,0.78640914,-0.323864,-0.13315035,0.59609324,0.25161526
0.30166218,0.8978587,0.298246,-0.62795246,0.020207422,0.96703374,-0.05226083,0.4697258,1.4978917,-0.32983628,-0.49266285,-0.4088286,0.7123541,-0.5753766,0.9172175,0.29636568,0.41428238,0.40288565,0.06516314,-0.17077939,0.87293625,0.3388225,1.0999748,-0.19451916,0.08017352,1.1871397,0.55553734
0.57634985,0.30126005,0.15719913,-1.0012367,0.30722794,0.53921795,1.1556644,0.09125037,0.666641,-0.52770346,-0.29043493,0.64521855,-0.92301565,-0.79122204,0.23327322,-0.38070065,0.22189344,0.25521478,0.5475151,0.092149414,0.7052126,-0.106643975,0.9587049,-0.78276,0.22325988,0.8147668,1.25533
0.98280275,0.6227359,-0.1124554,-0.3277572,0.2491891,0.7652198,0.7980953,-0.21221086,0.7687787,-0.90948284,-0.20619802,0.16100049,-0.09441465,-0.17282566,0.7550445,0.2096147,-0.048317622,0.57726306,0.019518986,-0.031803228,1.0742654,-0.28058803,0.7590921,-0.18631811,0.24780826,0.25124362,-0.037529986
-0.31344733,0.46572837,-1.1180838,-0.7878752,-0.12760356,0.87637454,0.82457256,-0.112091854,0.48034143,-0.33751646,-0.070781924,-0.06964235,0.4621723,-0.5382814,-0.13536537,-1.2438515,1.8814683,0.007363199,-0.63668615,0.05780347,0.6176309,-0.6417793,0.79136515,0.11739693,0.63318527,1.0475807,0.21592957
-0.15351766,0.31187794,-0.09148421,-0.6546912,-0.3171827,0.8569452,1.2453184,-1.8814083,-2.6028922,1.5993258,0.62934524,-2.4391005,0.087345794,0.84433985,-0.62390083,-0.025644781,0.4388991,-1.2086843,-0.05816203,-0.15033609,1.6812838,-0.7408431,0.24007371,0.12415702,-0.21158177,-0.3889257,0.45614305
0.74450296,0.76093924,-0.04833134,0.09355071,1.0378021,0.74477315,1.027105,-0.70344657,-1.0780646,0.58861345,-0.50050604,-1.0411943,-0.7821839,1.1499157,0.77895725,0.91777515,0.43941095,-1.1392545,0.4173549,-0.71064174,1.0210211,-0.93059605,1.0488985,-1.098758,0.545155,-1.2541519,-0.6195485
1.4441212,0.65507567,-1.0831075,-1.3841178,1.0960718,-1.3824319,1.4775513,-0.4330018,0.89619124,-0.2683973,-0.5029543,-0.96940905,0.030483902,-0.19555086,0.72227556,-1.5513486,0.67904896,-0.10177054,-0.53339213,0.1905649,0.66825926,-0.27157205,0.9634336,-0.37359715,-0.04171563,-0.38792482,-0.20190889
1.2651073,0.675443,-1.0372133,-1.2928691,1.1368744,-1.4135079,1.4386501,-0.47172576,1.0318445,-0.050498877,-0.3873268,-0.82346743,0.05168146,-0.22753252,0.5914148,-1.4697721,0.79794306,-0.12825345,-0.77575684,0.13468862,0.6328242,-0.20861818,0.7699307,-0.6224636,-0.060498476,-0.3325911,-0.22410244
1.2110947,0.2657464,-0.39412367,-1.2240696,1.9845932,-0.5024431,2.5547562,0.116834946,-0.14695261,0.6363521,-1.8420559,-0.14878377,-0.040495846,-0.9873344,1.9102577,0.7259516,0.80782425,-0.6964228,-0.7507833,-1.0367167,0.2325757,1.083955,-0.48468888,0.07832174,-0.49214154,-2.4321783,-0.8268243
0.17977896,0.85283977,-0.7717844,-0.49064776,-0.89690584,0.71361953,0.6455462,-0.5855847,0.27302015,0.0694508,0.80883056,-0.5608396,0.100134246,0.34501356,-0.41000223,-0.29339495,0.8329318,-0.31331185,-0.90908086,0.06906431,0.944801,0.016963074,0.42500836,0.24390721,0.13864835,-0.038503695,0.51590693
-0.15081182,0.6119851,-0.82065153,0.11143928,-0.44180235,0.56823075,0.3736566,0.22445057,0.41791558,-0.21126033,0.39505285,0.5868519,-0.47477198,0.59263164,0.18640453,-0.37114432,0.24081875,-0.052154515,-0.24088219,0.5346718,-0.078929916,0.05366318,0.3604806,0.095496334,0.2220285,0.19960605,-0.24709164
0.17171085,0.32464665,-0.23757204,0.05557298,0.067044556,0.33249614,0.14173542,0.19877793,0.17973913,-0.5342568,0.01743313,0.24614961,0.04383638,0.24523872,0.18372296,-0.47205988,0.3538565,-0.19725193,-0.48018003,0.24506359,0.3344205,0.06958628,0.29411405,0.13838123,-0.1299322,0.021926595,0.05644865
0.21015234,0.287963,-0.20029312,0.037260875,0.07239413,0.27726233,0.17100656,0.23069584,0.14890835,-0.57606244,0.06998646,0.20187622,0.08499653,0.20091397,0.14457925,-0.43950346,0.3663406,-0.16866222,-0.50760883,0.17912838,0.39182052,0.069346264,0.31229344,0.18678463,-0.11147188,-0.01798507,0.10180085
0.107878864,0.30402422,-0.20475535,0.10690151,0.039568007,0.24394363,0.15929736,0.2009133,0.1279265,-0.5412987,-0.027584499,0.23985374,0.066837035,0.24683504,0.116719894,-0.45418802,0.3428599,-0.21563084,-0.4263138,0.2873638,0.290542,0.011954893,0.21824624,0.15024577,-0.17138489,0.06267452,0.123855054
0.38114446,0.07596505,-1.5519712,-0.04609617,0.5920965,0.9232511,1.107367,-0.019948617,0.15910959,-1.2438625,0.73240083,-0.5708911,0.040698465,0.27874944,-0.16353884,-0.9751255,-0.28885803,-3.0687816,0.028470019,0.83042127,2.1805575,0.29795837,1.0525018,0.6671434,-1.751051,-0.30949897,0.5576019
-0.4263422,-0.05552552,-1.0962777,-1.0780187,0.5375536,1.1639748,0.46956894,0.46591666,-0.26868024,-1.6518009,0.08693351,-0.9949068,0.37545916,0.36413532,0.57791346,0.08584706,-0.2242637,-1.610176,0.0024679718,0.28775492,1.3302752,0.38586095,0.43632525,0.2385301,-0.78309256,-0.20619254,0.5795332
0.9937449,0.7416452,-0.76845366,-1.2335736,0.73604107,1.5822113,0.39886987,0.13720664,-0.060859557,0.06839544,-0.41979757,-0.15432394,0.9711704,0.38684577,0.5539162,-0.6162773,-0.76883596,0.72663754,-1.211628,-0.23852842,1.2231356,-0.019389186,0.29281947,0.10224136,1.1243656,-0.55094767,-0.22830501
1.2929281,-0.22304067,-0.17123331,0.17786431,-0.49952754,0.018973634,-0.02731076,0.7673308,-0.2384335,-0.70878935,-0.09961578,0.66116005,-0.009406078,0.7447776,0.66506606,-0.7996247,0.23831192,0.09974978,-0.699978,-0.83331496,0.83983743,0.1809782,0.43067974,-0.7378389,0.086897895,-1.0491599,0.5211439
1.0604926,-0.94914603,0.106440686,-0.7918655,0.42554355,1.0367253,0.9273243,0.93285424,0.5145772,-0.6632783,0.30817246,0.6443073,0.3308294,-0.63126785,0.50952685,-1.3411659,1.1445271,-0.43443492,-0.22590046,-0.34928203,0.38236156,0.6159385,0.30353242,0.7484673,-0.09304192,-0.6769838,0.9481742
0.8901132,0.67374045,0.04490296,-0.595019,0.08974252,0.7587617,0.3314632,0.42353648,-0.5701851,-0.6042847,-0.17994621,-0.41766512,0.032719873,0.11451352,0.8927136,-0.7118137,0.2467473,0.1675374,-0.2743057,0.24856055,0.56688434,0.3200116,0.5589626,0.15858494,-0.1600605,-0.41386744,-0.1846691
0.7721593,0.39164472,-0.60076994,-0.50104845,0.2440108,0.4576212,0.36011255,0.7456817,0.12311739,-0.42427865,-0.69070333,-0.062784426,0.494013,-0.31023186,-0.15001802,-0.5310305,0.6301903,-0.54678935,-0.34717873,0.10189258,0.72956556,-0.13138862,0.3657405,0.13532574,-0.3350033,-0.77945185,0.5763183
1.0239652,0.25638783,-0.42774367,-0.38740894,0.36002693,0.24815097,0.3910563,0.59545434,0.64347756,-0.28988624,-0.51282346,0.28152603,0.21054444,-0.3090132,-0.108734176,-0.8997608,0.5244292,-1.2039657,-0.49017933,0.0501286,0.9516956,-0.106556214,0.44307634,0.041482434,-0.6255383,-0.8895057,0.66317666
1.2520475,-0.010229512,-0.50783646,-0.36420563,0.14702688,0.55540913,0.7039899,0.52348375,0.19422358,-0.2297102,-0.8448271,0.22032358,0.3101515,-0.5763922,-0.37039256,-0.67239016,0.921527,-0.5643771,-0.5269571,0.3376097,0.7308757,-0.09791705,0.41050017,0.003577833,-0.8778212,-0.9435113,0.6039828
1.357908,-0.90288454,0.28907767,-0.95985407,0.34550604,0.65787184,0.7738823,0.77756363,0.45293882,-0.8900594,0.14950037,0.6293591,0.57285523,0.29236737,-0.16806129,-0.6694881,1.2940162,-0.13494867,-0.69736785,-0.74928075,0.29238918,1.0254922,0.3431105,0.676651,-0.46895957,-0.5447069,0.46316558
0.61265904,0.41401127,-0.31110725,-0.17175724,0.10046907,0.97844917,0.18006545,0.6914189,-0.078731924,-0.44878906,-0.6077845,-0.27917916,0.5116815,-0.07462416,0.19636297,-0.54928976,0.8017607,-0.68879914,-0.58082855,0.18556517,0.7531108,-0.4370455,0.5684171,0.25952405,-0.1097287,-0.69427466,0.7402578
1.0314077,-0.3655385,-0.04941147,-0.56282467,-0.5264346,-0.19640155,0.85183734,0.7890766,-0.24185845,-1.020167,-0.011404259,0.5288196,-0.26293507,-0.42258567,-0.018390752,-1.6006974,0.8227385,-0.33219454,0.23054078,-0.49525392,0.42787477,0.29751676,0.84081596,-0.51668245,0.30678582,-0.6492153,1.5210706
1.3052864,-0.10155405,-0.50655115,-0.61184573,0.17522024,0.15303665,0.3974437,0.7287163,0.4174305,-0.43266475,-0.881012,0.37122813,0.45440713,-0.45529264,-0.22970933,-1.0518148,0.8090623,-0.7948667,-0.40535927,0.04209779,0.9722502,0.065929525,0.4315042,0.07419173,-0.7519673,-1.3227539,0.7856174
0.5133726,0.6537135,0.9520314,0.002609398,0.4452904,1.6933199,0.030378535,0.12177748,-0.63053364,-0.02384733,0.03748723,-0.5802642,-0.2004201,0.18667635,0.20213695,-0.34007773,0.4919762,-0.27936012,-0.50056934,0.56401765,1.0782082,0.7736685,0.38533777,-0.15212199,-0.24076164,-0.20801388,-0.08358171
0.87339306,0.7863635,-0.26250786,0.63761044,0.0535998,0.8605616,0.79996216,0.14805356,-0.6698415,-0.06032223,0.711391,0.16746959,0.43092498,0.4054184,-0.24874152,-0.44868997,-0.3085419,-0.8367325,0.15152746,0.791905,0.94088227,0.95987713,0.59012485,0.30770603,-0.8630506,-0.40834248,0.37558928
0.639849,0.7040203,0.27180696,0.33095685,0.14995949,0.7951689,0.43002677,0.572243,-0.37921456,-0.14737211,0.32227582,-0.34110063,-0.24102345,1.1314158,0.019377729,-0.39557186,-0.04810374,-0.3912564,-0.38859546,0.29052976,1.2028003,0.5169734,0.46645448,0.20396233,-0.12231583,-0.55902207,-0.013076181
0.349958,0.1175236,-0.13712005,0.3622373,0.43647197,0.34787202,0.62597036,-0.06508884,0.4680844,-0.055064403,0.12093658,0.011587702,0.17036632,-0.11371972,0.09041578,0.00038576164,0.20649469,-0.48572752,-0.9013265,0.028318424,0.7863465,0.23714945,0.76756305,0.07263856,-0.1206934,0.4149661,0.51255786
0.2635014,1.2866868,-0.51793176,-0.4254868,0.2890415,0.7210489,-0.12874238,-0.46584365,0.1404195,-0.8339519,-0.12484018,-0.86361223,-0.4039948,0.5524778,0.75816256,-0.95825326,-0.012075898,0.6103083,-0.2567007,0.09887898,0.6182,-0.4981541,0.8389866,0.43901125,0.20310825,0.15975946,0.75301504
0.63150376,1.012954,-0.543596,-0.26640397,-0.27867937,1.0859574,-0.111690275,-1.1299086,0.7428573,0.4006118,1.2264557,-0.6586375,0.46990114,0.5748193,-0.20652518,-0.40682912,0.9507911,-0.37573054,-0.5511608,-0.06268496,0.9417608,-0.6085862,1.3400192,0.92540246,0.51961976,0.8004709,0.2226491
0.7874781,0.94620967,-0.4466742,-1.1629721,0.26948932,-0.9239541,0.80098665,0.20451573,0.3153325,0.06394648,-0.98749655,-0.91531503,0.14551696,-0.5834785,-0.22584148,-0.062468555,0.7820152,-0.46293053,0.4043418,0.13926943,0.5267801,0.76477396,1.0682596,0.89783925,0.7640689,-0.55344373,-0.03157944
1.1416897,2.5784822,-0.1484965,0.21875145,0.10546488,0.69056046,-0.92321295,0.27671078,-0.31760812,0.029595032,0.28178406,-0.0697181,-0.27288342,-0.28056738,1.1607465,-0.18920065,-1.1170379,-0.9630974,-0.17853962,-0.09523151,1.5106319,-0.34815937,1.3732647,1.5878006,-0.832218,-0.14086194,0.6285255
0.8019993,0.4404465,-0.044106454,0.17906949,1.0378567,1.123956,0.54039145,-0.2426706,0.2883931,-0.025719695,1.4963571,0.15956551,1.1051776,0.68863,-0.17372705,-0.16876665,0.16941863,-0.37120178,1.3591629,-1.2876626,2.0096104,0.064761326,1.0402702,0.6748147,0.023995787,0.11727606,0.790602
-0.3653226,-0.0069085336,-0.46782434,-0.5038698,0.82648325,1.1680268,1.0641781,-0.3774697,0.42604214,-0.3679672,0.9834146,0.46484995,-0.11860008,0.6039536,0.525442,-1.2272394,0.729028,-0.592009,-0.9188663,-0.35644114,0.91515267,0.5370436,0.15067032,1.5923003,1.4735302,0.5604603,-0.8082116
0.16396062,0.08988276,-0.09284801,-0.23445098,-0.28641212,0.5071561,0.6183823,0.1986515,0.5456143,-1.1753937,1.5946072,-0.5035996,0.03653752,0.22205195,0.47766477,-0.45722023,1.959572,-0.29810366,-0.9193536,-0.82484347,0.8380991,-0.106346585,1.2350863,1.9633386,0.16158155,0.7534499,0.54296833
-0.17074507,0.07658098,-0.63771915,-0.55574465,-0.10541861,0.9101988,0.5336935,0.116802596,0.83003795,-0.47421288,1.348062,0.73982716,-0.8690828,0.8055432,0.33607817,-0.808619,1.0756509,-0.5830791,-0.22942819,-0.4829457,0.84543544,0.5627249,1.1668439,1.6764448,1.0666702,0.79903114,-0.07444302
1.1481701,1.7758036,-0.45069024,0.17257752,0.06894276,0.47274593,0.978078,-0.032946542,-1.087735,-1.0812305,0.60246193,0.52635854,1.371161,0.1734432,0.19663192,-0.3698896,-0.3713974,-0.38247433,0.16250254,-0.6210203,0.75512743,-1.4169022,2.000144,-0.103407115,-0.39042547,-0.076296456,0.022496115
0.38340253,0.17326087,-0.30744317,0.2878359,1.0738342,0.1587525,0.81470346,0.30660993,0.426696,-0.17732942,-0.21332237,-0.57278216,0.49523813,-1.3584998,0.050444763,-0.99947107,0.6451531,-0.4116146,-0.19664147,0.0389525,1.1570835,0.022822333,1.0485026,-0.18661879,0.03429226,0.8579164,0.7649599
0.06809236,0.6676223,-0.34633687,0.32534364,0.18110758,0.40106502,0.3378477,0.2771146,0.3639885,-0.57067263,0.17576322,0.27872467,-0.044146836,0.2694711,0.26208442,-0.48537502,0.005235861,-0.023905942,-0.37133935,0.31606856,0.4204755,-0.014307336,0.35310248,0.44161072,-0.13410209,-0.050549217,0.3535078
0.006800994,0.8033753,-0.46656826,0.349569,0.009309295,0.5102347,0.24732338,0.25757742,0.34216875,-0.57340854,0.16637133,0.35020563,-0.038390975,0.37162647,0.30374053,-0.5774286,0.03316384,-0.060522854,-0.3502586,0.44523606,0.3721185,-0.02345993,0.36374754,0.32850638,-0.23768993,0.052087467,0.27589995
0.041327845,0.63918775,-0.4254536,0.29258993,0.04596361,0.4553742,0.32056051,0.29631662,0.35044965,-0.6109672,0.21185434,0.3952918,-0.1523299,0.37718782,0.2778716,-0.564454,0.1270583,-0.021453865,-0.42216042,0.37728935,0.41677502,0.017170247,0.38590214,0.27134457,-0.1599347,-0.021100597,0.19417499
0.6624139,0.9312166,-0.28893292,-0.7529787,-0.012239369,-0.12664753,0.71974564,0.09091024,-0.69984293,-0.033014946,0.92305505,-0.42850208,0.6238331,-0.009025156,0.9763762,-0.09169336,0.37144247,0.3617188,-0.40896475,-0.7717107,0.54608035,0.67013794,0.47131008,-0.28319785,0.1408378,0.38303506,0.053007115
0.40182507,1.0714215,-0.40381226,-0.78276986,0.1262975,0.07181124,0.75605655,0.11922798,-0.77970976,-0.007798413,0.7916087,-0.5538522,0.6491891,0.10640008,1.0466269,-0.08553075,0.4982843,0.40181068,-0.27068308,-0.7663245,0.6255535,0.5613248,0.42363644,-0.22715752,0.22752883,0.39622816,0.12421396
1.0282847,0.328753,-0.38552332,-0.94820166,0.16025628,-0.27273378,0.20392108,0.19926721,-0.8088236,-0.35119754,0.88770753,-0.06618259,0.41330314,-0.3260566,1.0897402,-0.71567786,0.78978735,0.024980359,0.04188018,-0.21135898,0.42809948,-0.113547936,0.26924253,-0.46463978,0.46697965,-0.13305973,0.32759565
0.94632846,0.36206263,-0.46375135,-0.8692515,0.21019979,-0.19653194,0.19390722,0.084332496,-0.6957836,-0.25462326,0.75199413,-0.09612198,0.45797527,-0.2818819,1.1082605,-0.70251894,0.8568091,0.12765624,0.009185512,-0.24827228,0.37423038,-0.2805928,0.23815992,-0.46389535,0.2989786,-0.079854466,0.32641122
1.2116017,0.11517317,-1.6614655,-0.18379869,-0.7641172,0.6957137,1.100185,-0.5455878,-1.5019218,0.22970812,-0.12611945,-0.8869396,-0.871703,-0.28136647,-0.01940715,-1.1896219,0.0019153794,0.676757,-1.1928864,0.33296412,2.3804843,-1.3235916,-0.5037077,-0.08952959,-1.3285657,-0.31938145,-0.66875803
