p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19
0.7928943,-0.5494694,0.50211054,0.65010315,-0.68201244,-0.21868953,0.39513597,0.32140315,-0.92291033,-0.0946712,1.2975155,0.6124554,0.14010403,0.16377406,-0.19657528,0.88590574,0.08644961,-0.53451854,-0.28747088,-1.2929599
0.8201217,-0.62729645,0.49417832,0.7773468,-0.9494649,-0.636989,-0.023156026,0.7174703,-0.8486204,-0.22473703,1.435359,0.25809884,0.14239922,0.32791647,-0.27759993,0.35698402,0.18224347,-0.4301056,0.012443919,-1.183352
0.89020133,-0.23621553,0.23320067,0.6330519,-1.0862523,-0.7294907,0.11433346,0.5766429,-0.74171895,-0.11611966,1.4302778,0.20436426,0.48260134,0.10827617,-0.41241708,0.67578644,0.12604685,-0.31116384,-0.36614993,-1.2103993
0.80334526,-0.543385,0.18861307,0.84443337,-0.9885021,-0.7693344,0.47547412,0.57229716,-0.38315716,-0.07695516,1.3524436,0.6378699,0.42546374,0.1534269,-0.23565064,0.5502334,0.28432864,-0.14178117,-0.3207548,-1.4368697
0.9322162,-0.2767642,0.48736134,0.82591987,-1.1856235,-0.5430674,0.19240078,0.6578923,-0.79863244,-0.08557854,1.2677095,0.4138874,0.11705684,0.18492855,-0.35284266,0.47744584,0.0070500243,-0.19494139,-0.3316378,-1.5027076
0.943285,-0.33147967,0.7034337,0.6811774,-0.9415456,-0.57342976,0.2766567,0.6110482,-0.74232835,-0.030389743,1.3775651,0.56613,0.09019181,0.004415635,-0.26649815,0.53801787,0.0038039684,-0.4822562,-0.36760256,-1.399982
0.95586526,-0.43818372,0.44936177,0.52966774,-0.9764862,-0.5482366,-0.020549444,0.572765,-0.85475045,-0.05384631,1.3230276,0.54833275,0.36294368,0.30357933,-0.27095225,0.54554504,0.32643113,-0.34690562,-0.10648079,-1.2569388
-1.1654721,-1.3061309,1.5918192,0.25891897,-1.3273414,1.1706517,1.5558751,0.19113402,0.21176387,-0.23023173,0.093544275,0.99837387,1.8652617,0.18798713,-1.4975051,0.5769617,2.1198983,1.2954088,-2.692397,-0.8651733
-0.16652943,0.1674452,0.92932785,0.1467802,-0.13322923,-0.6258649,-0.4573228,1.0315752,-0.3832527,-0.16169414,-0.18738207,0.16324393,1.0875622,-0.9819513,0.95342153,-0.2567206,-0.57112396,0.060249813,-1.4007713,-1.0560198
-0.1313711,1.5829346,-0.053601902,0.0582935,-0.1538397,-0.48351046,0.17793584,0.8801779,-0.13154271,-0.45169002,-0.37263256,0.5607591,0.8983539,-0.05304552,0.36213356,0.98258436,1.028386,-1.1293417,-0.54305,-0.15935113
0.4149025,-0.028008115,0.29273865,-0.6595046,-0.3475352,-0.6655566,0.04564582,0.76998,-1.0870721,-0.32489127,-0.042280022,0.8253842,0.78123677,-0.45914203,0.7776344,-0.13143867,0.64431256,-0.21468236,-1.5851606,0.35541546
-0.2897458,0.4710132,0.09468386,0.28949752,0.22512487,-1.0975184,0.4050501,0.40073112,-0.6858944,0.23796225,-0.3729728,0.111568,0.70852953,-0.27613613,0.7973196,-0.05476743,1.0819398,-0.5169155,-1.2934747,0.367244
0.4393328,0.5883045,-0.21346396,0.3375693,-1.0778809,-0.31106573,0.24018778,0.39439717,-0.6344779,0.0058421423,1.4149611,0.07083746,1.0519118,0.31557858,-0.14889458,1.1520163,0.12993406,-0.18183699,-0.33017847,-0.8213068
0.48556566,0.4455484,-0.27122414,0.3875607,-1.1255928,-0.31368127,0.30139434,0.5030317,-0.61512977,0.12414197,1.367049,0.09604639,0.9482385,0.290536,-0.14729555,1.079648,0.08883565,-0.1773956,-0.33899894,-0.7616165
0.4286503,-0.65435696,-0.50965106,0.9877366,1.4807765,0.49056426,0.7390813,0.45476264,-0.5546582,0.9817024,1.4858564,-1.3713237,0.6150491,-0.13808684,-0.0440399,0.017324314,0.7172361,0.38136712,-1.2674673,-2.8297992
-0.16466032,-0.5890913,-0.15802819,1.8044993,1.2394228,0.80595976,0.8073289,1.0967429,-0.06948502,0.8876298,0.8778369,-1.8726718,-0.03136122,-0.6108971,-0.23622204,-0.3829404,0.2654899,0.3751977,-1.5771129,-2.8247402
-0.14156583,-0.7996377,1.7278727,0.73163533,1.5618429,1.3663222,-0.04643636,-0.23306063,-1.2224331,-0.13477336,1.4626445,-0.515248,0.40453473,-0.849545,0.027902754,2.3512049,1.3590723,2.2943904,-0.51762694,-2.5767562
-0.4259105,0.114143275,-0.05692076,0.31047395,0.39955556,-0.11299433,-0.7646915,1.7469044,-1.0948876,0.18064763,0.001254911,0.3568942,0.3107605,0.14280228,-0.29018885,-0.011526128,-0.31133926,-0.26438323,-0.85209334,-1.4303468
0.35595682,-0.07711604,-0.42411724,0.12593159,-0.09517402,-0.4898071,-0.3195729,2.3141768,-0.34474346,0.44117677,0.41045105,-0.33575973,0.3343916,1.3945942,0.66233623,1.6970507,0.466818,-0.5685181,-0.43021297,-1.1784726
0.7340495,-0.3358273,-0.30227605,0.17490724,0.27990443,-0.8117033,-0.326522,1.2950888,-0.77529687,-0.1696613,0.81502783,-0.8505434,0.673339,0.6725605,1.1673926,0.73869365,0.63230497,-1.2719637,0.074600376,-0.97909594
0.1612255,-0.2910845,-0.24670061,0.15774284,-0.008930068,-0.37960452,0.09855467,1.3656808,-0.8845456,-0.16271004,0.42133138,-0.7019137,0.4526122,0.78413516,0.9805096,0.75830954,0.56181926,-1.2850833,0.051084615,-1.3193598
1.4924272,0.29308903,0.43144554,0.4492525,1.1853148,0.5163558,0.15305777,0.058912203,-0.66392934,1.1633564,0.09959274,-0.31820023,1.748794,0.124295406,0.5709526,1.2644022,0.52918446,1.6271868,-1.4590296,-3.3019228
-0.8568956,-0.1872806,0.66170824,0.037259504,1.1322612,-0.13485676,-0.0339587,0.5959839,-0.7263013,-0.6010919,1.011154,-0.7039466,-0.5829096,0.9650718,0.18901558,-0.03300036,-0.2665395,-0.38661838,-1.0981867,-1.0205352
-0.6954177,-0.273799,0.6943202,-0.028034247,1.1601543,-0.16490845,-0.17869395,0.5918839,-0.8924431,-0.40417522,1.0463719,-0.9725638,-0.61619407,1.1665473,0.29387686,0.1672304,-0.34238532,-0.36278582,-1.294707,-1.061023
-0.6531266,-0.6053612,0.266523,0.4369025,-0.47523203,-0.2678339,0.5860972,0.5038898,0.5327336,-0.4146632,0.034439635,-0.10856295,-0.53962094,0.72380996,1.5080794,0.7885635,0.8398434,1.1683817,-1.6057904,-1.0802019
-0.76337874,-0.78441966,0.95241326,0.7407854,0.43571973,-0.51209706,0.6211592,0.33024147,-0.70457834,-0.4991689,0.94850475,-0.5704827,-0.25485665,0.682315,0.89385635,-0.15482135,0.37938213,0.32932174,-1.187166,-0.41813618
-0.9440316,-0.520548,-0.9552005,0.8805864,1.0564164,0.4867349,-0.9509563,2.8863645,-1.0900911,-0.7235602,-0.5072882,1.3185477,0.73660064,-0.2566567,-0.6998183,-0.17162484,0.08113358,-0.44183978,-0.82397854,-1.1586992
0.028060393,0.074813046,-0.6987912,-0.6733289,-0.87097156,0.8048687,-0.81401545,2.3108675,-0.3686497,-0.053337518,-0.017155992,-0.51543087,0.4657261,1.2148644,-0.13857327,1.5033764,-0.022939673,-0.13421936,-1.3024908,-0.28211853
1.2195988,-0.07145062,-0.7632237,-0.23201442,0.37622467,0.10552217,-1.017403,1.9980512,-0.20601186,-0.31248617,0.4925925,-1.0496844,0.8151887,1.0471684,0.6322459,0.52856886,0.22767599,-1.663003,0.59733766,-1.8113909
0.29768732,0.04325699,-0.9870087,-0.13748652,0.1804624,0.6768566,-0.5010397,1.8568233,-0.6384762,-0.3713109,0.1659371,-0.97770363,0.8248126,0.92111963,0.43044785,0.43914875,0.1241468,-1.7029591,0.5374845,-2.1579993
-0.2932437,-1.2627177,0.34946498,2.2853901,2.2185154,0.58989817,-0.20555384,1.5718642,-1.141875,0.9934259,0.35741818,-1.110344,1.7326268,0.6826415,-0.6276323,1.5009274,0.6327938,2.3341064,-0.38655928,-2.7942777
-0.76851314,0.0410819,0.13185598,1.59298,0.33327883,-0.16769496,0.29501364,1.1784524,-0.043778244,1.9372816,0.39405566,0.3834987,0.5133481,2.5419745,-0.3298214,0.9601479,-0.034250434,1.2892112,-1.6560413,-1.62383
-0.6734477,-0.05251797,0.7128646,-0.43189943,-0.27881747,0.17537734,0.2778384,1.7800168,-0.65892273,-0.29410163,1.2321724,-0.20998354,-0.5324,1.5442103,0.27945513,0.04932777,0.2826861,-0.90991455,0.052367084,-0.3809061
-0.31113875,-0.26964122,0.8804292,-0.38071886,-0.1980237,0.22125565,0.30860984,1.7725669,-0.6395498,-0.22956963,1.17021,-0.14495294,-0.46586454,1.6659043,0.33732796,0.15808178,0.357328,-0.89616126,0.117460325,-0.49132052
-0.7471953,-0.51713526,0.21854256,-0.5694101,-0.8596523,-0.045891996,0.37687773,1.6824629,-0.17569295,0.24269044,0.38480258,0.5892835,-0.832161,1.7278388,0.12689275,0.74428916,0.90243226,0.19198255,-0.845914,-1.092725
-1.0677911,0.119712144,0.37546334,-0.95537955,0.32129487,0.30671954,-0.80005705,1.1448469,-1.6025879,-0.6729083,1.078851,0.15989806,-0.01854903,0.4567357,-0.50786555,0.2784083,0.35566428,-0.22419322,-1.1517227,-0.8431951
