p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25
0.32774037,0.52366036,0.6346385,0.29241946,-0.16702218,-0.91789174,0.234892,0.41083974,0.49894503,1.0948151,1.202669,0.20490901,0.2990184,0.36600754,0.112544656,-0.40427202,0.07299229,0.30554414,0.6610983,-0.44177812,-0.78396404,-0.49705797,0.10517015,-0.34210813,-0.13551864,0.26124477
0.19346179,0.41080222,0.5120236,0.5204271,-0.24314436,-1.3204023,0.65119094,0.53691894,0.4831357,0.8337476,1.2297581,0.22786337,0.30687284,0.4300073,0.3635413,-0.07122672,0.2165297,0.15003903,0.8102328,-0.34411985,-0.9718187,-0.48718464,-0.44949898,-0.21837166,-0.39351302,-0.2741156
0.13080947,0.4867994,0.6807535,0.8470845,-0.39852822,-1.2354599,0.35749272,0.794087,0.5689859,0.8103633,1.2967943,0.101717964,0.27737272,0.3850166,-0.0016941335,-0.36194944,0.095531255,0.20565543,0.77571833,-0.33667153,-0.92465836,-0.24785541,-0.47882473,-0.38235646,-0.08439824,-0.27104148
0.42424864,0.7618476,0.5836215,0.8742564,-0.3035398,-0.40918547,0.19316496,0.7955385,0.43959954,0.5916351,0.8610488,0.60120195,-0.46772423,-0.093364336,0.51795226,-0.005287012,-0.009606188,-0.08223322,1.087054,-0.07974469,-1.0165926,-1.1607604,-0.11557241,-0.59163105,-0.10616035,0.34897995
0.17601947,0.73510385,0.57253367,0.5965699,-0.18716247,-1.1550245,0.5131793,0.56089157,0.5672739,0.93037736,1.3559866,0.31380442,0.27979815,0.41402262,0.1198525,-0.4019578,0.18337023,0.2207395,1.0689023,-0.44531408,-0.7366529,-0.46713993,-0.43969125,-0.38671172,-0.44669795,-0.44916946
0.33572716,0.5012077,0.8310431,0.50918293,-0.054460917,-1.312219,0.47647098,0.21323602,0.5811651,0.88653547,1.3141662,0.26286498,0.4445692,0.21252996,0.12894669,-0.2556118,0.14115328,-0.02848067,0.7122068,-0.34028026,-0.8969015,-0.68790007,-0.5071897,-0.20831013,-0.23743191,-0.20375885
0.36400744,0.46092328,0.74183005,0.6839294,-0.45774832,-0.9686993,0.40068856,0.78425175,0.35149267,1.1114272,1.3804373,0.25931856,0.47700495,0.26616254,0.2975993,-0.42325824,0.14473101,0.39769235,0.80128884,-0.46304142,-0.7502743,-0.45060322,-0.07933369,-0.42847946,-0.12715784,-0.24325322
-0.09659075,0.43399355,0.691042,0.50165033,-0.41938877,-1.393536,-0.11021346,-0.075096615,0.26484478,0.5737544,1.4083067,0.4756741,-0.10725783,0.6671824,0.6795917,0.88684523,0.12284755,0.28172776,1.140956,-0.2938261,-0.9181129,-1.09693,0.2671588,-0.04250816,0.29086435,-0.32033297
0.15626913,0.59216774,0.18231149,0.371267,-0.4521646,0.35276383,-0.4760366,-0.20674032,-0.5599203,0.40781146,0.5800004,0.40740335,0.26467842,0.9898037,0.5166038,0.77987534,-0.18592073,0.615583,0.5248741,-0.8073047,-0.5151275,-1.1705433,0.7263892,-0.06319322,0.9658693,0.6580417
0.2752872,0.43724275,0.26159632,-0.042560052,-0.5815737,0.15008938,-0.3729498,-0.52667576,-0.4740578,0.60923207,0.8040316,0.48868352,-0.09440745,1.1180847,0.5076911,0.8823522,0.1600606,0.5359494,0.55674326,-0.8446936,-0.7667222,-0.94264376,0.6903659,-0.044917833,0.6476911,0.67427856
0.2939237,0.5006834,0.51778156,0.106244214,-0.107791804,-0.5069693,-0.649561,-0.52716047,-0.36059538,0.3113636,0.895746,0.045186482,-0.084644124,0.5863621,0.7734016,1.0806468,-0.04501386,0.13948354,0.65812033,-0.34080356,-0.22956625,-1.0263263,0.3284235,0.21670699,0.7623066,0.476992
0.6763848,0.8395618,0.7707876,0.6201223,-0.119613364,-0.54147744,-0.18114327,0.6726222,0.5199227,0.29385972,1.1437887,0.40152898,-0.8129985,0.23407005,0.86869234,0.07192967,0.0075967168,-0.33855513,0.90197426,-0.12615901,-0.80877316,-1.3958954,-0.19525208,-0.20291682,-0.034522254,0.14829896
1.0796382,1.9760529,0.59918743,-0.3339118,0.25232,-1.7921915,-0.07925808,-0.34939608,-0.93794185,1.9128044,0.21951003,0.58380306,-1.3453964,0.02353719,-1.9744533,1.9507868,0.5135207,-1.6530905,1.6829323,-0.716205,1.0336934,-0.37762997,-2.019907,1.0130558,1.0574397,1.479226
0.7250147,1.2217655,0.26599044,0.069421254,1.1006622,-0.5350287,0.5435501,-0.3891421,-0.52059954,2.1411824,0.48408225,0.8963478,-0.09697006,0.61326855,0.6569226,1.0878872,0.52567714,-0.015488275,1.1397797,-0.85217756,-0.64583105,-0.13248645,0.5737515,-0.23736866,0.1533752,0.1378206
-0.8610435,0.028290873,0.35993275,1.1389284,1.2005998,0.47386372,-0.4899372,1.2888683,0.62634975,2.1400676,0.89461607,0.86410314,-0.24170642,-0.42953947,1.0177771,0.74212205,-0.8737517,0.5975755,1.6089585,-1.1860682,0.21036838,0.07152331,-0.026548877,-0.5633725,-0.09807754,0.49148002
-0.575305,0.2739021,0.7514125,0.14177507,0.87869227,-1.2686087,1.1756219,1.2313688,0.6215385,1.4368278,1.639218,-0.6638578,0.537746,-0.19403748,0.6460062,0.83694667,0.38859898,-0.608076,2.0096102,-0.4648383,-0.46802634,0.5820605,0.09529147,0.35163745,0.67320895,0.46740168
-0.32887343,0.09816319,0.7222063,0.22679624,0.79463416,-1.3218733,1.0664401,1.0042315,0.6601669,1.2817093,1.5110464,-0.3742901,0.4458884,0.27052224,0.7467419,0.8669169,0.23567289,-0.38827786,1.715155,-0.3981359,-0.550169,0.34825668,0.07893298,0.720367,0.6882037,0.2980902
-0.4714834,0.09947186,0.6586913,0.25172698,0.7777479,-1.250546,1.0582004,1.0026113,0.615423,1.2507926,1.5025191,-0.34927818,0.5714634,0.07622265,0.7922611,0.9682341,0.24149975,-0.48227346,1.8130924,-0.31176123,-0.49867624,0.43496034,0.17751098,0.7098587,0.75466365,0.30170342
-1.2389759,-0.4062115,0.2137282,-0.0060655847,0.15891989,-0.85513467,0.051271293,-0.0027241232,0.55528516,1.9602355,0.43161237,-0.7393779,-0.6058257,-0.47672403,-0.8376106,1.0502992,-0.49229887,0.13568561,-0.6044558,-0.3307062,-0.65054494,-0.44862285,-0.47383797,0.4857164,0.65012425,-0.39452642
-0.4378183,-0.013077089,0.26086208,-0.052476898,0.3505286,-0.7444524,-0.031936817,-0.2734738,0.44389844,1.1781511,0.2665607,-0.72885925,-0.46061575,-0.077529505,-0.16189693,0.57329214,-0.5111018,-0.5132631,-0.8262889,-0.7968942,-0.70791274,-0.631279,-0.1752477,-0.28503194,0.9730932,-0.0105720805
-0.9821886,-0.6525117,0.34173384,-0.082359836,0.07758739,-0.48884997,0.012383099,0.114947066,0.4670276,1.8166866,0.6328122,-0.69194794,-0.70212954,-0.6475613,-0.8320074,0.9308706,-0.3727891,0.16961494,-0.43019405,-0.37081346,-0.4799495,-0.09538299,-0.40012106,0.3776577,0.47521845,-0.11434355
-0.11897191,-0.16382267,0.279953,-0.06070357,0.57601494,-0.28013343,-0.14783038,0.12728602,0.39527273,1.1950728,0.63586915,-0.7378327,-0.40272525,-0.13356267,-0.44274867,0.6714375,-0.3856381,-0.32211035,-0.7543248,-0.6653075,-0.50269884,-0.3432026,-0.27162197,-0.37277538,0.6870418,0.25596425
-0.12285767,-0.12671044,0.29983142,-0.016944796,0.4824168,-0.36366272,-0.017260691,-0.07145818,0.44936422,1.1416199,0.43335956,-0.8247046,-0.27434197,-0.16294403,-0.44527894,0.6311489,-0.4487861,-0.22626136,-0.85413635,-0.6120296,-0.55811965,-0.2573511,-0.1725184,-0.26763025,0.7512303,0.26214087
0.49087775,0.4754162,0.027261041,-1.4163098,0.96217614,-1.4624525,-0.7028512,0.7614333,-1.3855284,1.0930926,-0.93493694,0.5443481,-1.2767702,0.34802946,-1.5999135,1.442212,-0.46919537,1.0581483,0.4018554,-3.254643,-0.80259407,-0.5167084,-0.8919573,2.215388,0.69739205,1.9418554
0.95498323,1.1878521,-0.033393346,-0.14233166,0.14705624,-1.257229,-0.04104596,0.66444796,0.4333823,0.21233667,0.73763436,-1.7070209,-0.23876381,-0.13764727,0.42356244,0.35896093,-0.17859113,0.039873146,-0.19173296,-0.31737122,-1.7959868,0.46334195,0.6695072,0.21010438,1.1239961,-0.023813318
1.8514968,1.7655346,-0.39043567,-0.0364255,-1.4483002,-2.6254418,1.4575487,1.115265,-0.375496,1.0324311,-0.4713545,-0.46645847,-0.06270566,-0.17038842,1.3972658,1.1104729,-0.118623994,-0.8472901,0.80576605,1.5405425,0.16632882,0.89450747,0.13864613,0.14162003,1.6541135,0.9647821
2.7489953,1.2059807,-0.40588236,1.0017648,1.3496372,-2.572854,1.4102033,-1.3548043,-0.29822066,1.8559765,-0.7852802,-1.2327583,-0.2730098,-0.7625017,-0.8193,0.7310644,-0.27171543,1.7203275,0.2621747,0.1769334,-2.570429,-0.1865585,0.0045676525,-0.9658648,1.2319964,-1.1075236
-0.7263458,1.3561696,-1.4855317,-0.61157656,-0.6251583,0.11561623,0.052458547,-0.07674399,0.41208756,1.1561877,1.3143001,0.05682565,-1.0774482,0.4156488,-0.32631144,0.1616538,-0.8615433,-0.9353449,0.4167167,-0.9675881,0.007742016,-0.5828155,-0.4794508,0.9863956,0.6984301,0.9907649
-0.6796308,1.2251825,-1.5375168,-0.756258,-0.6802514,0.122250415,0.1588133,-0.20372258,0.5569026,1.2192236,1.3011162,0.18581282,-1.0832142,0.36608693,-0.39680666,0.18566974,-0.7205363,-0.97070783,0.30218682,-1.4238776,-0.15043573,-0.6723815,-0.4190336,1.1979907,0.81148005,0.99047935
-0.17137592,0.83184683,-1.2490405,-0.25887796,0.44622454,-0.3636654,0.41724986,0.687555,0.33235928,0.73856384,1.2387756,0.025175776,-1.1922848,-0.61785847,-0.59386176,0.041457064,-1.3891795,-0.63387424,0.30908975,-0.6493866,-0.3432724,0.4263597,0.20470451,0.5506736,0.09515566,0.21435885
-0.33672217,0.7956329,-1.3423599,-0.2707396,0.43434623,-0.21487395,0.5370094,0.67136186,0.2618968,0.65126455,1.1332362,-0.09440972,-1.1884937,-0.51697785,-0.7492194,-0.023792222,-1.0879387,-0.71227247,0.56817085,-0.68105984,-0.22060314,0.2217988,0.34232605,0.76686066,-0.042634826,0.33303967
-0.25365296,0.71064305,-0.9731894,0.2877855,0.24181098,-0.3669625,0.24119352,0.7642696,-0.13464317,0.917959,0.83988786,0.10493783,-1.5466777,-0.7757344,-0.5233536,0.27178594,-1.7855493,-0.25885105,0.13094044,-0.53141415,-0.18843168,0.22785358,-0.07152766,0.51462203,0.547136,0.41061834
-0.3933619,1.0127654,-1.21624,0.18178366,0.16731611,-0.37300402,0.22739328,0.96276766,-0.17591822,0.7309476,1.1312666,0.16838473,-1.4603723,-0.4381792,-0.7996253,0.11867489,-1.6269099,-0.4369931,0.24707519,-0.44156903,-0.13655023,0.2692446,0.07868289,0.63925105,0.47677144,0.37463588
0.8614389,1.3369002,2.3107643,-1.605658,1.930788,0.06022181,-0.53543705,-0.06692942,1.2655581,2.4315696,0.91979486,0.4177807,-1.2435902,-0.34943858,-0.7800488,0.8792047,-0.8802099,-0.34909704,0.3828054,0.5873586,-0.7573284,1.146372,-0.6166675,1.7217474,0.32279733,-0.4657449
1.7889307,1.201373,-0.9033681,-0.29613906,0.81258273,-1.9230318,0.7646424,0.079310514,0.32022917,-0.09878282,0.20222937,-2.1447725,-0.13814999,-0.3099958,0.57606834,0.91648686,-0.12729678,0.5667173,1.1350292,1.2576804,-2.358465,0.17153272,0.8148864,0.097379185,1.3721765,-0.047290813
0.5682589,1.910094,1.3655457,0.43282253,0.15620673,-1.020026,0.8388766,1.0633237,0.81508595,0.14927725,0.28570357,0.19724296,-1.3009328,0.9173459,-0.9168907,0.6378756,-0.1274368,-0.34617606,0.34496698,-0.11256246,0.011057948,-0.054901503,0.38525018,-0.18496934,0.29900515,0.4380745
0.27607113,1.6867108,0.8663467,0.45961916,0.32755062,-0.7688965,0.055575997,0.9818149,0.8710354,0.9902981,0.6058435,0.6254893,-1.1143503,0.74426526,-0.33178592,0.78719085,-0.25695598,-0.638468,0.6541428,-0.39958993,0.04761609,-0.0064568734,0.3734357,0.18191302,0.26510593,0.98831755
0.28889474,1.3835129,0.65993345,0.562071,0.11542729,-0.87237495,0.08347025,1.0259335,1.1106935,1.1584457,0.45323107,0.48277548,-1.1354345,0.5268354,-0.17944457,0.86252993,-0.36680698,-0.6540486,0.68750095,-0.36960208,0.14992256,-0.0036076596,0.30535823,0.31839576,0.2706068,0.9951025
0.73462635,2.4576144,0.7560987,1.2686032,0.16709146,-0.5775483,-0.62911147,0.6768199,0.9330312,0.65092826,0.2924541,0.6046081,-1.0490499,1.2959311,-0.32296047,0.73727065,0.4099576,0.027044035,0.56634194,-0.71604854,-0.58390355,-0.058168054,0.016843917,0.18032838,0.52319777,0.68487406
0.38281024,1.6043799,0.6639168,0.41644853,0.21747963,-0.84197366,-0.0954923,0.8612602,1.0199047,1.3965929,0.57450783,0.5885171,-1.2005507,0.5655938,-0.14846197,0.8617212,-0.29376104,-0.89851147,0.8173632,-0.26870048,0.163518,-0.060797893,0.43556482,0.2753532,0.29294276,0.85814553
0.21687925,1.4780098,0.8756454,0.55192983,0.43534458,-0.8400518,0.11615229,0.9314123,1.2935708,0.99703646,0.34886733,0.674649,-1.0610176,0.6849253,-0.25778618,0.89824253,-0.5209354,-0.76140374,0.64609444,-0.2904826,0.0010338309,-0.1092188,0.14133804,0.37269807,0.4838563,0.95293134
0.25517642,1.6729938,0.82252324,0.48030558,0.09714315,-0.864476,-0.019990189,0.88840836,1.1228471,1.0184096,0.46139988,0.44421864,-1.1273953,0.63432837,-0.35935244,0.7436327,-0.40483165,-0.80362254,0.5495841,-0.39636394,-0.040391155,-0.15483485,0.0727765,0.16045116,0.34221938,0.8981175
0.8824313,-0.24073267,-1.6929847,1.1701413,-1.2298008,-0.99552107,1.2531477,0.46826917,-0.96298414,2.4288914,-0.06478273,-0.010290807,0.8961481,0.35487425,2.3932102,1.4873414,-1.0206552,-0.44696042,0.24560423,-0.5733596,-0.9092472,0.22036318,0.9195359,0.58227414,0.28224424,-0.0055222427
0.24624199,0.39988628,0.85790414,-0.7109268,-0.12848397,-0.9628039,0.95964015,1.1022353,0.19188279,0.48588127,1.0757451,-0.8486774,-1.1788554,-0.6504098,-0.004688184,0.010421107,0.5423373,0.6567812,0.43929148,0.04705168,-1.6259072,0.07321658,-0.28678685,-0.04863063,0.8378505,0.2629459
0.20551635,0.11979923,0.3852741,0.5848948,-0.06882904,-0.68489313,1.2766447,0.41890302,-0.040125664,0.25252417,-0.3773901,-0.8728897,-1.1140591,-0.653664,0.24759291,0.44164965,1.096003,0.0020535742,-0.23068601,-0.28209668,-1.9899398,0.042197708,0.8052166,0.80599123,1.2299415,-0.4226667
0.037174523,0.63502073,-0.29642007,-0.42117417,1.1983218,-0.28007042,0.009581349,0.21881744,0.50794095,1.0092764,0.6614837,-0.1905482,-0.04560163,0.42615095,-0.49864346,-0.31962535,-0.28369126,0.25509667,0.58039916,0.5552461,-0.39598984,0.09580543,0.8166503,-0.114869826,0.5341185,0.28391844
-0.16621315,0.86343753,-0.28790143,-0.59581274,1.3811401,-0.1796568,-0.13368334,-0.103806764,0.73982733,1.2347534,0.44454056,-0.17794228,-0.41763258,0.013227347,-0.007182533,-0.11454341,-0.7599133,0.3748001,0.5146352,0.6020978,-0.75787616,-0.08619915,0.51937896,-0.34013492,0.9027267,0.36882994
-0.20490628,0.8419247,-0.8829624,-1.4841267,0.96339273,-0.010736654,1.1039132,0.07459259,1.0750028,1.9238863,0.96060866,-0.29427987,-0.20409586,-0.37465572,0.17757659,-0.30359817,0.96605915,0.7422773,-0.17822082,0.2781448,0.052778486,0.13901511,-1.0994165,-0.91716444,1.7707019,0.22323704
0.096941695,0.5470995,-0.15496731,-0.31674203,0.92218745,-0.17100924,0.077256,0.040284727,0.5555902,0.9651964,0.6891015,-0.31850028,0.090478204,0.24533856,-0.21266453,-0.39491192,0.32688513,0.3800034,0.3231557,0.7281802,-0.29588774,-0.020430066,1.2333561,0.041739956,0.5997107,0.06370934
-0.042503223,0.39765894,-0.55886304,-0.5201013,0.6086778,-0.33437848,-0.22814496,0.5819046,0.99431837,1.3067621,0.77603495,-0.7456419,-0.2930977,-0.33770078,0.065144494,-0.19071236,-0.38746655,0.13049933,0.20123369,0.548062,-0.16471462,-0.04301243,0.8557573,-0.12741528,0.74218047,0.31502193
0.14011367,1.2600573,0.33995825,0.020860603,0.66724205,0.06594008,0.5261833,-0.27862576,-0.1761808,0.6747843,0.95532674,-0.029011497,0.45970115,1.00947,0.18739088,0.38644013,-0.5645703,0.3361996,0.2966522,-0.17663538,-1.8617717,-0.52706766,-0.49339667,0.14220946,0.47925806,-0.3984526
0.28925163,1.1498772,0.4531087,0.09121609,0.29074278,-0.06260038,0.12136843,-0.19604331,0.08040303,0.52484375,1.2009908,-0.2296314,0.44380632,1.0876442,0.3961655,0.47286937,-0.55984795,0.61767817,0.06056854,-0.12764685,-2.0702121,-0.32587534,-0.45755932,0.18675502,1.0307766,-0.47069365
0.18416747,1.2582126,0.39017162,-0.0047513647,0.28242266,-0.06537845,0.24716322,-0.17105873,-0.07993469,0.6847539,0.95874304,-0.1024372,0.073196694,1.065923,0.16954097,0.22155748,-0.8007699,0.5839476,0.35802865,-0.4145916,-1.9196405,-0.20979396,-0.7640522,-0.012386939,0.77632666,-0.34719223
0.08667989,1.4182315,0.56870574,-0.3739721,0.9500344,0.24973647,0.14309093,-0.06736126,-0.21145172,0.82033026,0.9920234,0.45812544,0.22855654,0.6029377,0.18911092,0.23498094,-0.52358234,0.28045484,-0.017851148,0.6056984,-1.8037704,-0.30468956,-0.6187887,-0.08162466,0.85803705,-0.16371553
-0.006151508,0.5528711,0.011224043,0.718019,1.2587649,-0.72610277,0.4936544,-0.52612317,0.2099288,0.8083669,0.852856,-0.238901,-0.3985494,0.7350426,-0.4963846,0.19431823,-0.23249987,-0.27643982,0.54766285,0.23582229,-0.69925785,0.05221518,0.27546182,-0.43721738,0.7152974,-0.01020448
0.14952168,0.5440729,0.135988,0.50382483,0.973158,-0.83612907,0.29869458,-0.23610836,0.4342531,0.6807504,1.0909334,-0.33083177,-0.5620293,0.45104247,-0.22297998,0.23830403,-0.17193757,0.08731824,0.38820088,0.35725236,-0.8658515,0.21318196,0.3543405,-0.5430364,1.1371255,-0.29470852
0.054998122,0.6977529,-0.045904696,0.34904638,1.0994331,-0.9874762,0.4218138,-0.17104086,0.29345942,0.7015664,0.8192124,-0.47557172,-1.0184821,0.60986054,-0.3897702,-0.001825976,-0.43317273,-0.08257012,0.93986297,-0.064330146,-0.7873859,0.13247553,-0.108974785,-0.7045597,0.75774944,-0.32401484
0.056284755,0.7525827,0.055328865,0.018245103,1.1880722,-0.454532,0.16125898,0.05883264,0.15790394,1.0889171,0.80047494,-0.017480139,-0.47467226,0.3473968,-0.19242178,-0.11752685,-0.594002,-0.33799753,0.279361,0.64225876,-0.89561975,0.28183606,0.21099319,-0.62024003,0.7326323,0.16763653
-0.09367751,1.1432352,0.06620487,0.5262023,0.88818,-0.3291326,0.079861745,-0.64018273,0.88822925,1.4011247,0.54867166,-0.18061207,0.4685214,0.36935323,-0.18792559,0.9511703,-0.43282884,-0.35996637,0.8706458,0.10114338,-0.1998424,-0.5514289,0.41991386,-0.18505335,0.428342,-0.3527347
-0.0089729745,0.9134974,-0.0006402842,0.52082527,0.37894258,-0.50328046,0.16155243,-0.4515695,1.0837876,1.2682194,0.851338,-0.24066114,0.6512713,0.28389767,-0.02443722,1.0134033,-0.25783694,-0.39517918,0.50393504,0.15224034,-0.023720184,-0.1443136,0.6076081,-0.22039959,0.77490455,-0.49343312
-0.0628632,1.2541144,-0.1252611,0.53409016,0.73216313,-0.5500517,-0.015240223,-0.45132846,0.93690455,1.3400643,0.9121922,-0.1166404,0.4831189,0.74942327,-0.49028888,0.8272524,-0.61241436,-0.55922705,0.8854631,0.119287215,-0.25372103,-0.16536397,0.21247587,-0.5804568,0.5833417,-0.25871262
-0.043464817,1.67028,0.40992182,0.37690017,1.1678466,-0.14227082,0.59362054,-0.57512903,0.5117693,1.7628782,0.42402947,0.7413748,0.23668572,-0.14240874,-0.19010505,0.2561388,-1.0667427,-1.2844748,0.9780548,0.7627911,-1.1219742,-0.21889946,-0.08627059,-0.894571,0.3861697,-0.19722642
-0.8508044,0.7193107,-0.22007063,1.1981258,0.7902724,0.288702,-0.25422993,0.8644494,0.47788027,0.1243821,0.7979859,-0.13639148,-0.46869236,0.42006364,0.1581015,0.55304307,-0.7945591,0.1744836,0.85462964,-0.58268726,-0.44527984,0.31145257,0.4844038,-0.25516197,0.22528906,0.35747722
-0.86438596,0.79082125,-0.27927664,1.1611748,0.73607355,0.32056978,-0.27936855,0.74273396,0.412033,0.230557,0.8359395,-0.19537805,-0.49808624,0.40630874,0.119626924,0.67954385,-0.7480654,0.11911093,0.8942449,-0.609309,-0.42140839,0.44438678,0.5585642,-0.22781418,0.247046,0.31546044
-0.15126833,0.52230287,0.21631722,-0.058057293,0.09210942,-0.17605042,0.14752641,0.019016214,0.26041514,0.358682,0.6486571,-0.20909931,0.041326396,-0.28743842,-0.021891747,0.1238353,-0.20326379,-0.21123154,0.34989142,-0.037440985,0.07407277,-0.3147201,0.15891796,0.27597427,0.28520852,-0.012081701
-0.86642414,0.74636585,0.82820666,-0.018181616,0.10213833,-0.199038,0.02210313,-0.058381215,-0.051150005,0.70371646,1.3043519,-0.580994,-0.295177,-1.0822579,0.27622536,-0.13346332,-0.6143688,-0.6055679,0.82372606,0.3095747,-0.19488454,-0.50637746,0.3039633,-0.020210084,-0.18464053,0.2644999
-0.28155935,0.44381315,0.5225731,0.0035730023,-0.008661351,-0.20818004,0.20331225,0.13776915,0.12657031,0.5048501,0.6215479,0.14458668,-0.101640664,0.16844131,0.15857986,-0.06513585,-0.18801641,-0.14715323,0.51334006,0.13015193,-0.2874039,-0.42166075,-0.1119771,0.076176256,-0.09565642,0.22203624
0.3468486,0.10162972,0.60894245,-1.074015,0.10185882,-0.24181323,1.1540637,0.26131713,-0.83982676,0.4240535,0.4740374,-1.1342211,0.14377503,0.6349226,0.077015735,-0.9660991,0.36729732,-0.42037812,0.56285065,0.4150207,-1.5694747,0.9564361,0.4122837,0.52904856,-0.4332131,-0.5652443
-0.1680239,1.1200607,0.641433,-0.4861699,-0.1144044,-0.16841274,0.4436229,0.47786734,0.1094981,0.51207143,0.9875743,-0.84564245,0.13987243,-0.50510216,-0.035777897,-0.16006672,-0.44932723,-0.48626518,0.29278162,-0.12134023,-0.42619112,-0.44551122,0.4206352,0.71136284,0.20529193,-0.31880522
-0.62767684,0.66759616,0.62536484,-0.030617226,-0.031852987,-0.18290569,0.3119524,-0.12550627,0.2020672,0.5296393,1.008716,-0.3726064,-0.35356393,-0.9091174,0.07591002,-0.053926263,-0.4103727,-0.4454653,0.58154815,0.099621005,-0.106899835,-0.43712133,0.23354618,0.012261545,0.11905624,0.24580337
-0.9024964,0.66471004,-0.4878009,-0.21653436,0.19384748,-0.39336878,-0.43321574,-0.12860934,-0.6877213,1.2091905,0.4268822,-0.03462325,-0.31872863,-0.3132537,-0.2604386,0.091348305,-1.3567265,0.05914419,0.48659372,0.49242604,0.4167614,-0.72373044,-0.16744211,-0.6461401,-0.395841,1.04078
-1.2074496,0.3673498,1.4922024,-0.60170025,0.11553506,-1.0061789,-0.3575484,-0.19567953,0.72030115,3.1743789,0.50382775,0.3709928,0.2275519,-0.05922701,-0.58332056,1.0783114,-0.19462986,0.5314033,0.26853687,-0.574052,-0.59298193,0.9925914,-0.096448116,1.2566433,-0.20613572,0.24600342
0.37076306,0.44588608,0.19804908,0.0107516395,0.21029828,-0.7385416,-0.4950374,0.6847259,0.5180262,0.39601207,0.07372817,0.72215104,-0.28471002,-0.5082181,0.2163118,0.49976477,-0.5916359,-0.91201764,0.67009974,-0.2679842,-1.3698308,0.6703802,1.0328225,0.0068076313,0.5667769,0.44564864
-0.43880352,0.58033496,0.25671902,-0.117937714,-0.17455529,0.1689107,-0.32165036,0.80504113,0.09713807,0.06988215,-0.14303027,-0.10403355,-0.96884507,0.19155014,-0.14663011,0.16975917,0.20844875,-0.87983364,0.48602083,-1.0683783,-0.6014734,0.599643,0.53679085,0.40110922,1.1432284,-0.21510974
-0.56224334,0.7156029,0.14614187,-0.12504429,-0.3293781,0.15755607,-0.276651,0.88074857,0.015330375,0.13630712,-0.23958501,-0.048980575,-1.2146137,0.09766974,-0.23274498,0.028133478,0.33802274,-0.91087455,0.61727315,-1.1856027,-0.578126,0.65820813,0.68011653,0.5914589,1.3302097,-0.23629208
0.1990654,0.8287307,0.2630102,-0.092097126,-0.49450314,-0.45970383,-0.5498241,-0.41266522,0.029352538,0.1554383,0.015632696,0.27675882,-1.3047482,-0.08706709,-0.46806765,0.3778119,0.23961304,-1.4787681,-0.16475722,-0.585714,0.26704574,-0.92105633,0.36909765,0.47593418,0.6548827,0.8674942
-0.22147226,0.04559116,0.45566124,0.35537502,0.8602396,0.12411125,0.3375649,1.1617537,1.0430326,0.74529606,0.6327627,-0.24335466,-0.54670054,0.24605793,0.402726,1.2411548,0.8825808,-0.69152176,0.27921322,-0.29710162,-0.33291966,-0.2734323,0.3379651,0.031195624,0.9355897,0.9778849
0.44666132,0.9598613,0.4245679,0.48968473,0.41859853,0.59466743,-0.066203356,0.61210626,0.60522664,0.84947056,0.14321193,0.54022706,-1.3139079,-0.067867294,0.1796786,0.6010277,0.2020964,-0.75435185,0.18335345,-0.18831235,-1.0190084,-0.73913586,0.60189605,0.2718117,0.6684821,0.090904176
0.37064356,1.1314803,0.5568418,0.469081,0.39287496,0.5849902,0.018570436,0.5869254,0.46707246,0.7422308,-0.04783965,0.6103657,-1.3214519,-0.38023654,0.4245277,0.42231712,0.19515397,-0.65291035,0.2946719,-0.067371055,-1.0780358,-0.8776921,0.37334374,0.27380136,0.91872436,-0.036333863
0.72511137,1.075786,0.14434567,0.6213511,-0.1559246,0.7223336,0.28731343,0.96728003,1.1580455,0.9904263,0.33349666,1.0423173,-1.2930768,-0.119909346,0.53890026,0.16448471,0.2743421,-0.25759864,0.5145064,-0.24974212,-1.324141,-0.94660306,0.027622558,-0.4466372,-0.043744277,0.65568185
0.4827979,1.2056628,0.57709575,0.43037128,0.33657938,0.19923453,-0.21936433,0.80241436,0.22615398,0.6286044,-0.00014879508,0.65724134,-1.3668864,-0.048024874,0.10210875,0.39979059,0.27826923,-0.7246995,0.39913726,-0.2264725,-0.9437992,-0.98828447,0.8514709,0.33132926,0.7180597,0.0882818
1.2238753,0.19924608,0.10956217,-0.13899097,-0.8385227,-0.733475,0.49663022,0.94006395,0.70983547,1.7158421,0.48524934,0.66049725,-0.8020564,0.6826406,0.39735284,0.34178868,-0.12724546,-0.6275445,0.82841575,0.12098983,-0.71887136,0.597021,-0.059635002,0.68902194,0.17035912,0.56669
-0.63515174,0.72102135,-1.2571386,0.3685196,-0.45886078,-0.34875295,-0.044500336,1.7445791,0.4520877,0.80312085,0.7871455,-0.8935534,-0.5513522,0.35255963,-1.5338628,0.75176316,0.97783124,-1.1741673,0.69373775,1.0536476,-1.8161168,-0.18402243,0.18966271,-0.61039907,-0.042012576,-0.33473182
