p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27,p_28
0.51216733,0.33875462,-0.036136378,1.4498591,0.57912964,0.21063216,0.103392646,0.81551373,-1.1845546,1.6708552,1.5927455,1.5441651,0.51951504,0.6463826,0.0955603,0.3308735,-0.4634188,-1.0338637,-0.03589573,-0.12503134,0.7281856,0.108471304,-0.87872744,0.07000245,-0.23407856,0.5654012,-0.07560475,-0.81118613,-1.0634693
0.29561356,1.4094402,-0.31839,0.55145913,0.7966729,-0.03246766,0.44635022,1.3033096,-0.8896486,0.4974261,1.6172296,0.40697435,0.56577075,0.64230394,-0.30828795,-1.145105,-0.20748454,-1.0041455,-0.97162724,-0.14931491,0.7156096,-0.2151839,-0.82675874,0.63653374,0.66907567,0.6691947,0.5558633,-0.6883873,-0.83725137
0.21373568,0.055577982,-0.13454308,-0.82140315,0.7174979,-1.6956016,0.10175157,0.24982944,-1.2842827,-0.07632982,0.39051524,0.74011743,0.64053404,-0.076254785,1.0723172,-0.87670135,2.388008,-0.58750325,0.1506798,1.0188528,-0.013035356,0.3740572,-0.3688049,-0.5404825,-0.07365968,-0.33239236,0.15248097,-0.15459366,-0.61317116
0.72510713,0.6563228,-0.27574337,0.29610074,0.534219,-0.4935838,-0.47941253,-0.45584553,0.30227792,0.36297134,0.8309925,0.15072335,0.89122903,0.030718988,0.32696494,0.5420997,0.6810386,-1.0395874,0.27012917,0.3084943,-0.07123104,1.517112,-0.08128882,0.8845477,1.6590533,-0.16360138,-1.6115518,0.31398278,0.98263496
0.2931266,0.5511821,-0.5549884,0.072704226,-0.12291686,-0.60549337,-0.5078345,0.54596084,-0.3249461,0.5472668,0.66388494,-0.108603396,0.4046929,0.2540347,0.28739136,-0.59494025,0.505936,-0.191709,0.5464011,0.46548495,-0.08972058,-0.38866627,-0.38592863,0.93397295,0.20078947,-0.71537423,-0.3694075,0.37953874,-0.759451
0.49094802,0.33158886,-0.6501153,0.05980513,0.012864457,-0.43668726,-0.6403499,0.6504052,-0.30456668,0.7269675,0.3612334,-0.044615705,0.035819456,0.2139495,0.16516343,-0.65410596,0.7522827,-0.5276966,0.618877,0.19698015,-0.26520193,-0.71195453,-0.5145105,1.1653117,0.078119546,-1.052256,-0.29839122,0.21680465,-0.88404554
0.9623957,1.1402732,-0.8327255,0.10406492,0.23708932,0.18959527,0.91256547,0.66860646,-1.1734908,0.5238193,0.9666339,1.0069189,1.6308373,-0.25165656,-0.2996352,-0.2805446,0.75349224,-0.50860757,0.12936933,0.7790964,0.3785506,1.1625638,0.8294886,0.15883619,0.21929325,-0.23107949,-1.1606412,1.7354455,-0.35598978
-0.016979948,0.84624904,-0.51460534,-0.010697724,-0.46149984,-0.6061682,-0.23397672,0.71033865,-1.4077384,0.044762433,2.1212058,0.6703706,0.68270475,-0.46431673,0.116135225,-0.4605402,0.62871426,-0.28435493,0.9530393,0.36478087,0.08164337,-0.2210999,-1.3807106,0.4245426,0.2600605,0.11677969,-0.25066453,0.12124684,0.04657945
-1.0602943,0.5919049,-0.77894247,-0.23828104,-0.26443282,0.203976,-0.67169386,0.675094,-0.47536758,0.68721265,1.8641245,0.11178443,1.5073798,0.7554163,0.6170667,-0.7877336,0.6324878,-0.11236931,0.2788674,0.6650247,0.7070867,-0.26846468,0.104653396,1.5363281,-0.3621513,-0.4079776,-1.6362214,0.88835466,-0.063184015
-0.18501624,1.2745564,0.10839622,0.4481922,-0.48033136,0.09314665,0.015528941,0.46324146,-1.1860639,0.51179755,0.6341654,0.51971865,1.132798,0.51799864,-0.04718906,-0.3049133,0.14387016,-0.13957164,0.9873218,-0.008830386,0.4760317,0.38529193,0.42659497,0.28184256,0.73689455,0.5921047,-0.44120392,0.064853825,-0.2575249
-0.4848292,1.0023212,0.012160543,0.2532934,0.6830414,-0.8004058,0.0026642506,0.46784207,0.4338393,0.83621943,1.3016069,0.25632036,0.558425,0.6074442,-0.30277884,-0.08827378,0.44995424,0.3184776,0.47326437,-0.103820324,-0.2565544,0.3790076,-0.38037187,0.5678934,0.18799543,0.5759738,-0.7452905,0.60002923,-0.7723987
0.88991964,0.59050614,-0.67999035,0.36796275,-0.23816364,-0.39100376,-0.9755401,0.5216554,-0.98373187,0.1869964,0.6385512,-0.4411302,0.3803446,0.3532393,0.43361035,-0.06169171,0.29583004,-0.7972898,0.48022822,0.4196672,-0.30931756,-0.68710786,-0.27875963,0.79613584,0.4033252,-0.7217197,-1.0879554,0.33128393,-0.8861214
-0.19886251,-0.045559246,0.5259959,-0.161878,0.011618315,-0.86607295,0.9956141,1.0455359,-1.0418048,0.9027895,0.12622476,-0.6571905,0.91434914,-0.40692583,0.15635952,-1.6485976,1.2156705,0.46228403,0.12735997,0.9668595,0.25549087,-0.50746924,0.31884283,0.58867997,0.09128958,-0.39316154,-0.99705446,0.75648487,0.5713575
0.8040521,0.4632127,0.73583466,0.25691316,0.90686363,0.082314156,-0.27807575,0.024915805,-1.8254111,0.11992345,0.79924333,-0.68900466,1.0916858,-0.113207854,0.4694959,0.44265813,0.54955405,-0.64510584,0.1097394,0.28452548,-0.5406208,-0.6444539,-0.55851054,-0.19082151,0.6836588,-0.8721157,-1.3724928,0.9260636,-0.67286664
-0.5200219,0.57528096,-0.33212712,0.11315669,1.0107584,-1.3492576,0.09912897,0.13969101,-0.19509229,0.6242865,-0.4738942,0.83930075,0.13088423,0.69877666,0.1741894,-0.22436301,0.5546942,-0.5548114,-0.31561217,-0.06145727,-0.73607224,0.7796819,-0.9015814,-0.010483456,0.10198049,-0.39722297,0.59698486,-0.6445706,-0.046099514
0.03316679,-0.13641477,0.38087463,0.051545717,-0.5213233,-0.7105182,0.05618209,0.2158999,0.069571964,1.7484976,0.44504294,-0.595915,0.06562455,-0.5830791,-0.69412166,-0.119187884,1.0022252,-1.00821,0.5586547,-0.23264167,0.02926871,-0.32070422,-0.23777606,-0.91599333,0.67211396,-0.5564255,-1.1588819,0.74075943,-0.94884735
0.102965534,0.33779165,0.05796813,-0.20079073,-0.403879,-0.18053229,-0.44653684,0.13416192,-0.19841875,1.2450905,1.0423893,-0.30650607,0.08089689,-0.4990038,-0.5188771,-0.8281351,0.91025347,-0.95579076,0.064947225,-0.30973887,0.57573646,0.35919157,-0.2642113,-0.84446484,0.4450344,-0.7251688,-1.1949228,0.8230377,-0.78050655
0.16478586,0.31182706,-0.16318558,-0.19755946,-0.57427907,-0.058825243,-0.2951665,0.1384908,-0.12614475,1.2387172,1.1101549,-0.40533525,0.10501963,-0.40859678,-0.6026222,-0.7168,0.74112266,-0.97673726,0.23281789,-0.3860503,0.6595808,0.3449384,-0.35578877,-0.9646024,0.45477867,-0.6244907,-1.1943492,0.8195311,-0.85979265
0.11335719,0.96545994,0.27413672,0.69376314,1.1377878,0.46187127,0.13613242,0.4970161,-0.27292883,1.4849823,0.530849,0.68862987,-0.46552032,-0.24964683,-1.197813,-1.2243911,1.033345,0.061992973,-0.31485263,0.060445637,-0.22424068,-0.88078815,-0.70091546,0.36801296,0.13856933,0.20604448,-1.0151248,0.13172263,0.4667665
-0.9361668,0.17965667,0.016665427,0.91063833,1.7007746,0.013745138,-0.617851,0.19657414,-0.17114076,1.4700584,0.72888714,0.7247462,1.7037544,-1.0876327,0.25193053,-0.8410214,0.8088224,-0.103309155,0.16479841,-0.39509928,-0.19472434,0.6867516,-0.3495713,1.0054455,-0.35598797,-0.18442631,-1.4547092,0.7484468,-0.5404353
-0.09662174,1.0995466,-0.31968907,1.4549435,-0.20323256,-0.064603664,0.27099854,1.9083465,-1.0940393,1.1470346,-0.80784655,-0.976153,1.3608037,0.12597615,-0.36770046,0.3208665,1.088224,-1.3016394,1.2814742,-1.056715,-0.19125022,0.08805499,-0.15551315,0.27804366,0.7694229,0.13027588,0.075534135,-0.17984793,0.5575994
-0.7015775,0.5379675,-0.2674544,1.3423855,0.2730868,-0.2069308,0.5210965,2.2661817,-1.3429724,0.89139247,-0.5229872,-0.93855673,1.2819248,-0.0057369545,-0.39067355,0.3334971,0.624641,-1.3295548,0.8660385,-1.399515,0.2959956,0.057089332,0.08972173,0.49258676,1.0025249,-0.26489988,-0.48408532,-0.060439568,-0.10218567
-0.3041837,0.78458333,0.23289672,0.35632086,0.3797233,-0.0064781182,-0.35879734,1.0386165,-1.2358961,0.35597092,0.7009142,0.30077383,0.097362004,0.053214554,-0.31133777,-0.0068244752,0.17715551,-0.011071163,0.42026684,-0.21829712,0.48786348,-0.39045846,0.25535944,1.1379381,1.0103633,-0.28298485,-0.4372822,0.44803104,0.10911562
-0.3157839,0.7932975,0.21704501,0.31527665,0.4002812,-0.046722077,-0.34530735,0.9893343,-1.2178546,0.3937523,0.84714395,0.26862985,0.098343015,0.054179415,-0.20895691,-0.026711415,0.108485185,0.018733054,0.4388744,-0.19613814,0.46914646,-0.30402204,0.19133797,1.181273,0.9523427,-0.31566435,-0.49823615,0.47831106,0.04257498
-0.17789058,0.3966184,0.24409051,0.00012633836,-0.1521373,-0.69717133,0.014404848,-0.5316778,-0.7380551,1.7337024,0.43697512,0.62087214,1.740846,0.64908224,1.2116627,-1.0280603,-0.21750192,-0.99758863,-0.3364513,0.975001,0.30087638,-1.1227887,-0.63649166,1.0475029,1.1291529,0.07951521,-0.663012,0.72747743,-0.3872837
-0.13153264,0.051781777,-0.0104220025,-0.115181044,-0.17928685,-0.05485534,-0.19840653,0.48923656,-0.24988504,0.61659664,0.17205918,0.2727024,0.011924271,0.09331677,0.037414744,-0.30124196,0.1542296,0.24187852,-0.13843565,0.12264636,0.29972345,0.35101035,-0.015707804,0.16706271,0.1497082,-0.08996294,-0.24995399,0.16007362,0.1773655
0.37772623,0.6194476,0.2828061,-0.507404,0.07348309,-0.03731699,-0.273095,0.8850313,-0.09938634,-0.47040135,-0.21492507,-0.08327832,0.7279149,0.866859,1.078284,-0.3663151,0.17428844,-0.33952156,0.31819537,-0.2519581,-0.39412796,-0.92865455,-0.44455597,-0.2479061,1.5419579,-0.180246,-1.3437091,0.0541888,-0.81675994
0.66214424,0.8075952,1.0466285,-0.5284904,0.4423918,0.7340721,-0.06448661,0.7739852,-0.5923962,-0.18827641,-0.8677445,0.013003534,0.35013106,0.46143982,1.6879741,-0.7485019,-0.09660812,0.031992737,-0.10646603,0.23844576,-0.12803362,0.09581988,-0.63033587,0.50269985,1.8318888,-0.16429368,-2.61385,0.38569763,-0.68768275
0.7234402,0.5064292,0.03302426,-0.7597228,0.82152545,0.193541,-0.43093124,1.3822852,-0.5868465,0.2845081,-0.806628,-0.7540681,0.40990224,0.1298453,0.7297246,-0.23986438,0.4265711,-0.05702299,-0.17065498,0.6038034,-0.22615397,0.401967,-0.6834146,0.4311249,1.3387407,-0.16082779,-2.3238363,0.30042332,-0.5503791
0.48808497,0.5621456,0.18067117,-0.67754483,0.46775818,0.15864348,-0.2586478,0.9527814,0.09198445,0.28598693,-0.06869271,-0.24430892,0.8492331,0.33500376,0.872251,-0.08282221,0.78183705,-0.4363564,0.14026797,-0.018087888,-0.47349584,-0.39846694,-0.63946635,0.24480036,1.022701,0.09639347,-1.4907427,0.30992532,-0.46367687
0.3539838,0.2587267,-0.09603205,0.42099687,0.39435422,-0.62993807,0.49926242,0.38842285,-0.12492971,0.43081486,0.4959225,0.8576248,0.2201978,0.8246569,-0.02221157,0.76071393,0.5096974,-0.75289494,0.4498221,1.1674527,0.23577286,0.6036819,0.16747542,0.41049546,0.033219397,-0.24234423,-0.8822759,0.54480183,-0.26200044
0.95464355,0.08774305,-0.41836232,0.5987746,0.54670227,-0.37972334,0.12137404,0.13169831,-0.22920568,0.8300961,0.048606396,0.66162354,0.44783887,-0.6330726,1.3225933,-0.026631027,0.5163697,0.16436695,1.0513216,0.31163156,0.5593648,-0.5591063,-0.32409602,0.40526852,0.9311212,-0.43757778,-0.4508152,0.02216818,0.36929286
1.0026,-0.014075092,-0.057533145,0.38126716,0.31500334,-0.63022894,0.25541633,0.2621611,-0.053551774,0.39416277,0.05152276,0.831855,0.535221,-0.76509136,1.011764,-0.08414609,0.5856064,0.24001043,0.884505,0.35804024,0.29918417,-0.40560633,-0.34852442,0.26677546,0.6009815,-0.25839835,-0.36448362,-0.06332255,0.37972984
0.9120983,0.25393885,-0.16854076,0.45893738,0.19569898,-0.37515578,0.31881943,0.19475847,0.032572705,0.4074944,0.16219792,0.7420002,0.50201184,-0.7914879,1.177386,-0.043486305,0.57984704,0.20187096,0.9587775,0.3127904,0.27409282,-0.41711888,-0.37541306,0.5360368,0.56908727,-0.13218182,-0.6356122,0.1027054,0.29025495
0.7838105,0.113300234,-0.07762468,0.45683482,0.25032657,-0.4402134,0.23667753,0.19093147,0.078084394,0.46508598,0.122328155,0.61701,0.41313595,-0.67798424,0.9957788,-0.05626921,0.58994937,0.015801968,0.8069136,0.4708602,0.1582499,-0.45819938,-0.3253173,0.35472196,0.61495066,-0.12784164,-0.64251685,-0.019716132,0.36943367
0.44249237,0.459486,-0.13768323,-0.09214031,0.35825497,-0.12117121,-0.98967326,0.14577542,-0.38709494,0.49334875,0.47032243,0.4438843,0.1834891,-0.37030292,0.75385034,-0.09134151,0.5241568,0.058098745,0.27166143,0.4687609,0.26265776,-0.0455305,-0.3318127,0.67150074,1.0760524,-0.18546201,-0.4813275,-0.066877864,0.04387492
0.38778606,0.27652857,0.122034274,-0.23090172,0.18046992,-0.06823256,-0.84799844,0.12470431,-0.22072554,0.037590384,0.54149824,0.3058803,0.064743206,-0.5089887,0.6385891,0.19921693,0.5469155,0.079071976,0.20022592,0.6330158,-0.07746773,0.19101153,-0.30141014,0.50586784,0.9044739,0.20433608,-0.58272,-0.31329253,0.16767195
0.34733763,0.35563615,0.24184686,-0.27965727,0.24337152,-0.27462935,-0.8377468,0.0766408,-0.17848286,0.1438923,0.54882026,0.35914028,0.14699793,-0.54640275,0.61835694,0.1839085,0.51980793,-0.09268767,0.36981127,0.5642088,-0.05017199,0.24133961,-0.25244838,0.5346293,0.86352676,0.4963012,-0.6171673,-0.42321765,0.09239643
0.53355545,-0.055545855,0.24437287,0.08282515,0.1189701,0.04153438,-0.34437308,0.17913172,-0.24022882,0.4910283,0.38462347,0.16343458,0.6521802,-0.46258387,0.5928787,0.016130349,0.4979565,-0.18656649,0.24927905,0.5713805,0.011023474,-0.2171756,-0.3622992,0.37416846,0.5410358,-0.26351863,-0.5317854,-0.11745571,0.17907776
0.6787208,-0.07276404,0.3480503,0.065138474,0.055308875,-0.25739297,-0.27016476,0.16861707,-0.25557503,0.2807252,0.26955298,0.40338278,0.6001509,-0.41869262,0.5521735,-0.023059623,0.5731604,-0.30796185,0.1335846,0.6816557,-0.24724783,-0.038097523,-0.3707359,0.15991703,0.49025893,-0.1474347,-0.67461395,-0.23745322,0.27838114
0.39480668,0.0073604262,0.39829785,0.08226708,0.05000698,-0.029229637,-0.32061756,0.24386954,-0.231439,0.2849781,0.37639427,0.24470511,0.55336803,-0.3092398,0.49433511,0.0018476631,0.5352033,-0.34218416,0.18799034,0.7105321,-0.22945406,-0.050571866,-0.30725852,0.32088232,0.5182141,0.009950035,-0.6977174,-0.28549004,0.25899112
0.45652056,-0.062475458,0.3748205,0.076957,0.08513172,-0.09215128,-0.36373433,0.21995783,-0.30014244,0.35360733,0.37214145,0.29491788,0.5755989,-0.2628627,0.49804696,-0.025322188,0.4868741,-0.4920189,0.15903415,0.71418285,-0.27043885,-0.0608932,-0.28855428,0.2572944,0.58370847,0.05306273,-0.8379475,-0.28972733,0.24011582
0.43914044,0.31280366,0.4076145,-0.20369518,1.0680201,-1.3426363,0.63573277,0.8259269,-0.75529987,-0.5650158,0.53603154,0.4952538,0.62973684,0.40958482,0.254213,-0.7038417,1.3737891,-0.31959727,0.5108732,0.49991578,-0.2582877,-0.09948909,0.37344787,0.037538525,0.3615466,0.2315608,-0.85013735,0.22604322,-0.048864216
-0.7808708,0.7292248,-0.11074372,0.16348435,0.44751596,-1.0244049,-0.70047224,0.6020258,-0.5455612,0.62161815,0.1788153,0.85719407,0.25663155,0.6015029,-0.47973174,-0.32564208,0.48620066,-0.7840506,0.018682346,0.2034427,-0.34718534,0.5095956,-0.3295464,0.27270067,0.71490663,-0.19323483,-0.39412108,0.18133609,-0.8280996
-0.13564448,0.800014,-0.47993195,-0.19409995,-0.05250987,-0.37478518,0.30450937,0.60986245,-0.55071604,0.8743091,0.19739942,0.35321623,0.41715762,-0.07732455,-0.033275712,-0.138837,0.060146663,-0.90422016,-0.31536707,-0.122461036,-0.43253443,-0.22662947,-0.08022634,-0.30375883,-0.2878444,-0.36450258,-0.4570211,0.34419385,-0.39346007
-0.7137506,0.67523503,0.16528866,-0.25327933,0.28352344,-0.26711878,0.5488886,1.23626,0.048472133,0.27167538,0.7805263,0.46914816,0.940766,-0.17881313,0.5663155,-0.1495224,0.5968188,-0.19961175,0.23906203,0.24986261,0.13922732,-0.86353374,0.23594552,0.73870176,0.16894402,-0.476266,-0.2141193,0.45185155,-0.89151186
-0.63260293,0.6040269,-0.0737636,0.14831702,0.70667523,-1.0835663,-0.6194362,0.65457284,-0.40402272,0.7176724,0.10140349,0.7181715,0.20607829,0.836136,-0.4146517,-0.009472273,0.39709148,-0.8719736,0.027752178,0.09150556,-0.30128577,0.4413482,-0.4659408,0.17249803,0.70309234,-0.29456913,-0.1402568,-0.09847532,-0.61187357
0.23989658,0.9585988,0.096018545,0.65069526,0.88170546,-0.2135805,0.00978176,0.23233205,0.3488416,0.23905392,0.3706968,0.5916008,0.15971102,0.5106004,-0.0054856474,0.730254,0.7140572,-1.3051529,0.07827198,1.1939074,-0.09382002,0.66959685,-0.19995198,0.39469346,0.03921622,-0.08784872,-0.832167,0.44383904,0.074744046
-0.23832862,0.31176198,0.6979756,0.3430034,-0.15240572,-0.35181808,-0.2863203,0.75995094,-0.21247974,0.8418898,0.6129305,-1.0627148,1.0704862,0.06759679,0.31674096,0.28581113,0.84992945,-0.7905225,0.664418,-0.17513297,0.3059027,0.46820664,0.92084783,0.704806,1.7155846,0.35309646,-0.72473884,-0.17682673,0.44892687
0.058782574,0.08968857,0.72148854,-0.6883992,-0.11721845,-0.117496565,-0.2763607,0.7633359,-0.3245402,0.057931136,1.9681059,0.9488635,0.5078372,0.22831564,1.2287679,-0.02424152,0.805639,-0.16924389,-0.03898383,0.78537583,0.9063402,0.30880386,0.081405886,0.018597484,0.7014437,0.823146,-0.37450498,0.2629894,-0.16465105
0.18095818,1.7509986,0.01960952,0.9950552,1.2289841,-1.3022784,-0.20568334,0.5813925,-0.38566977,0.95829433,1.065371,1.144261,0.584205,0.21260701,0.376829,-0.33235204,-0.14813098,-0.4204959,-0.078552075,1.5032191,1.0348155,-0.40830913,-1.00474,1.0160016,0.29554895,-0.503008,0.2597457,1.1417226,0.15155704
-0.35051748,-0.25715828,-0.41261855,0.0055276332,-0.25285473,-0.086401924,-0.060163435,0.55119544,-1.5697331,0.39936236,0.8726282,0.5297283,1.598655,0.555642,0.95142573,-0.52772105,0.8287948,-0.68573004,0.08275089,0.110603504,-0.031166753,1.1812204,0.08208546,0.98955846,1.1721356,-1.0647199,-0.56243545,0.05653908,0.087503254
-0.1081684,-0.9583845,-0.90246147,-0.15302543,-0.41481724,0.13518374,-0.49834326,0.5917977,-1.138811,0.93712515,0.28082123,1.0589358,0.5434644,0.034921933,0.061012316,-0.8568484,0.8995175,-1.2461194,0.14790277,-0.035286065,-0.45153686,0.32264677,-0.366823,0.6794994,1.1714077,-1.1142147,-0.86764365,-0.43255568,0.11942374
0.85077137,0.20923312,-0.50720304,0.68022263,-0.47256827,-0.7931728,0.5439106,1.164263,0.48296136,0.32705772,-0.8325464,1.8475362,-0.2847134,0.17613883,1.1378338,-0.701531,1.1711785,-0.29990068,0.6589853,-0.5756701,0.5682279,-0.085485436,-0.60657275,0.19214977,-0.04178347,-0.009989859,-0.101144314,0.1185791,-0.45630628
0.7127454,0.934651,0.0075629833,0.56916976,-0.43607593,0.119889565,0.5145834,0.8467539,-0.2735902,0.64535606,-0.12421014,1.0755296,0.58945733,1.0495243,0.10695645,-0.697775,0.3991941,-0.0988823,0.034320664,0.35238698,0.6564846,0.21810135,0.1981512,0.101092815,0.57393,-0.09445109,-0.52655476,0.10285809,-0.42964712
0.2813695,0.56956476,0.17824446,0.96382517,0.19818424,-0.38386673,-0.0078904405,0.91265124,-0.20053372,0.30307454,0.3323634,1.3854975,-0.056111857,0.53942525,0.6062174,-0.75470334,0.7742311,-0.7416591,-0.46597514,-0.6441205,0.5692846,-0.22923325,-0.09409127,-0.88499224,0.3226053,-1.3336824,-0.7252715,-0.13188437,0.10835039
0.09861466,0.34686935,0.34667593,0.62719053,-0.24896485,-0.50174475,0.11951454,0.4811163,-0.34605417,0.76506877,0.4303329,1.4118347,0.4318909,0.5068154,0.2704263,-0.73784494,0.4827025,-0.26030537,-0.09945124,-0.06837016,0.7513852,0.14999862,0.22759266,-0.8589412,0.62386584,-0.86409277,-0.6360935,-0.20131041,-0.23483244
0.2669171,0.4278763,0.2759726,0.65241355,0.21126606,-0.8127365,-0.06367087,0.6572337,-0.13742359,0.35567033,0.594784,1.2505282,0.07916162,0.46365508,0.42466,-0.71442676,0.5224039,-0.74233246,-0.24416105,-0.64219177,0.4885576,-0.44387123,-0.048601136,-0.8863445,0.58429617,-1.6378579,-1.0326941,-0.31828848,-0.12385819
0.83655083,1.0553194,0.06704619,0.70008343,-0.49266738,0.3558145,-0.6606588,1.5554763,-0.22453399,0.36115798,-0.6521517,0.73701936,0.6117428,0.7332249,1.441762,-1.035218,1.3798914,-0.7739038,-0.34236595,-0.7341957,1.0018573,0.2229925,-0.4121149,-0.20492597,0.4556767,-0.8913668,-0.54770255,-0.6955011,-0.05457282
0.0915084,0.8305721,0.25467563,0.84842086,0.2528882,-0.49231088,0.099868365,0.9083147,-0.21132551,0.6514627,0.6311191,1.4054712,0.23774572,0.4355737,0.6969465,-0.900151,0.8429912,-0.7103921,-0.37264988,-0.32397223,0.6099254,-0.3916371,0.016846474,-0.8251929,0.4619829,-1.3617626,-0.8429605,-0.065493196,-0.059691492
1.0422952,0.64939344,-0.70751375,1.5605402,-0.07809677,0.021817623,-0.78578025,1.292416,0.12631276,0.4327215,-0.22910833,1.2143171,-0.44427398,0.55316025,0.2610507,-0.0063051227,1.3383373,-0.53980386,-0.30680674,-1.1665103,1.2708845,0.36206308,-0.45157078,-0.3270695,-0.07464964,-0.12220162,-0.433807,0.2376558,-0.45633784
0.5122057,1.2912025,-0.026103534,0.24462898,0.8101848,-0.0724107,0.020258786,1.2083801,-0.19222964,0.3769875,0.41387904,-0.22419007,0.7236937,0.42856294,-0.048381787,-1.0934972,0.24921477,-0.29942048,-0.34925207,0.61520326,0.36273932,0.116869606,-0.43108785,0.65009654,1.1833725,0.5144001,-0.26010743,-0.67027783,-0.09812716
-1.002674,0.6932814,0.6666943,0.32454625,0.5754902,-0.96544814,-0.055980623,0.793968,-1.2667881,0.51381356,-0.019099258,0.81928855,-0.27530348,-0.29080012,0.22419992,0.02456367,0.6217886,0.056598846,0.02278797,-0.3985959,-0.1812905,-0.55809534,0.17957708,0.37381607,0.86148983,-0.25100046,0.029281871,1.0829003,-0.5350345
-0.36545527,0.95431674,0.45129818,0.23428386,1.2474875,-0.73183614,-0.21326935,0.7177567,-1.225786,0.8161413,0.07965354,0.81663936,-0.34209424,0.23356864,0.7443415,-0.7356105,0.1660841,-0.5817275,0.54105216,-0.3131279,0.016819878,-1.3873099,0.79101485,0.30303574,0.65437394,0.5997192,0.28041887,0.7547814,-0.45140153
-1.2565058,1.3689963,0.7983058,-1.2496643,0.36347318,0.09042443,0.24992323,-0.13107114,-1.1212465,1.2302407,0.7429111,1.3238913,0.91904116,0.15130949,0.058886897,-0.80458117,1.6063838,-0.6909974,1.0209258,-1.7926443,-0.6344746,0.1673866,-0.6461906,0.88444513,-0.34341192,-0.39242384,0.39112946,-0.31998911,-0.2363235
0.18464072,1.1581752,0.08129226,0.42379427,0.3469878,-0.5416442,-0.08952777,-0.03686387,0.13509664,0.21786708,0.04405311,0.76154596,0.34336334,0.7494569,0.7190892,0.6338666,0.47422215,-0.56727433,-0.008348282,0.23454379,-0.23647258,0.2775632,0.5546929,0.92036265,1.0708653,0.11420824,-0.8980646,0.61884856,-0.23955853
0.26809248,0.3469588,0.021893702,0.02372787,0.5413286,-0.62667453,0.27131382,0.41329637,-0.5283556,-0.30238968,0.2084041,0.37778932,0.27906317,0.038589492,0.22603463,-0.4928172,0.99415827,-0.3864454,0.2770822,0.40685317,-0.17285019,-0.11247463,0.13889976,-0.48246294,0.11547303,0.46481478,-0.77709275,0.28201726,-0.35828352
-0.52709544,0.12258493,0.16624601,-0.08082992,-0.22427554,-0.2718843,-0.08577571,-0.51199526,-0.39226747,1.4896256,0.3276707,0.44446456,2.189332,0.5142608,0.82026565,-1.5314838,0.5512184,-0.9590585,-0.19739828,0.59279317,0.074167766,-0.84869176,-0.78852487,0.81927794,1.2512039,-0.11848197,-0.98878443,0.55912197,-0.39294514
0.13347073,0.7585467,0.092293836,0.2847535,-0.26875952,-0.34147984,-0.07057236,0.763652,0.82729465,0.4797341,-0.5534509,1.8076522,-0.58807456,0.42500648,0.6892064,-1.3961686,0.85094357,-0.72282803,-0.4284495,-0.5766691,0.26744887,-0.80744976,-0.6406629,-0.4473755,0.4238375,-0.271255,-0.51620334,-0.12856953,0.022197274
0.5370043,0.76471955,0.66624415,0.86074585,0.37328795,-0.17749879,-0.18230936,1.0216265,0.68914276,0.6627235,0.5003285,1.4827163,0.46127573,0.99359584,0.66841686,-0.23582207,1.0791814,-0.120695755,0.13550727,0.0729219,0.7758642,-0.5205976,0.054514993,0.3866344,0.24315038,-0.37481546,-0.27072027,0.06580422,-0.3567005
0.11721042,0.9492772,-0.15881823,0.10652281,0.10427954,-0.38264352,-0.3463454,0.5934003,-0.88861346,0.5530619,1.088451,0.26577598,0.5610076,0.400697,0.40011862,-0.0052670273,0.12031101,0.41615877,0.2599844,0.042604357,0.14650595,-0.03847174,-0.05686397,0.26257536,0.72436154,-0.11809389,-0.7377234,0.37555432,0.008746071
-0.44148085,0.16467293,-0.27693442,0.29238677,-0.4932452,-1.0288172,-1.1220329,0.6957872,0.5286289,0.6207963,0.85954523,0.2718555,0.16608241,0.9034715,0.9024519,-0.8448826,0.7417293,-0.3727442,0.44134477,0.24833244,0.5351965,0.83830476,-0.4432499,-0.3978254,-0.12690058,0.06709776,-0.7987223,0.111198746,0.579716
0.14863007,0.87508994,0.5141494,0.06820221,0.7830898,-0.25583917,-0.27709714,1.4189802,-0.47479656,0.33321682,-0.31911436,-0.23996028,0.46374238,-0.10667954,0.95916384,-0.42525214,1.6824355,-0.22624116,-0.9563075,-1.0179238,1.0788969,-0.008747257,0.18831937,-0.31672448,1.6318003,-0.24752499,-0.2374326,-0.951037,-0.7834168
0.48229352,1.3893554,0.25719357,0.31295574,0.81547356,-0.5638455,0.08089123,1.4791892,-0.22594817,0.27026796,-0.029199956,0.06043425,-0.51597387,-0.5607444,0.6003296,-0.6236259,1.5815828,-0.011498489,-0.6989304,-0.4237763,0.9418285,-0.83565825,0.011842693,-0.09198779,1.3692685,-0.019133504,-0.39189324,-0.53977436,-0.43308067
-0.044565365,0.73111576,0.51730865,0.1953057,0.5455261,-0.21964778,-0.27771634,1.1709507,-0.75050247,0.4525636,0.2202914,0.12650652,0.61875266,-0.18411121,0.4394154,-0.25893947,1.0360074,-0.16613168,-0.6960886,-0.32452175,0.672191,0.19298768,0.19043791,-0.21218973,1.5939807,0.05692443,-0.4832321,-0.7675235,-0.68675333
