p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23
-0.21025768,0.4252985,0.17363548,0.22015345,-0.10944923,0.78799576,-0.09012709,1.2204274,0.14879452,-0.40244374,0.5786962,0.97557604,0.40138197,0.13808908,0.7483729,0.17280692,0.09948903,0.6296525,0.75227034,-1.9516661,-0.098545834,-0.7194205,1.5426843,0.18744849
0.30480602,-0.24404907,0.10458401,0.353178,0.07020816,1.6310818,0.3188631,0.93170106,0.41280466,-0.61606634,0.38189328,0.57964313,0.48478428,0.48258752,1.1084272,0.1406217,0.6207147,0.4721639,0.23666075,-2.1881664,0.012503816,0.071950786,2.2307694,-1.1093744
0.0921915,0.32842603,0.19883738,0.12219238,-0.013876758,0.8472775,0.065949224,1.422007,0.25073892,-0.44701862,0.29944715,1.028577,0.66471255,0.20234971,0.71491563,0.31711367,0.044215333,0.62061155,0.70537573,-2.0128868,-0.008746861,-0.6166546,1.7468166,0.39337677
-0.07164858,0.46752527,0.04901489,0.18657891,-0.18882069,0.90103024,-0.28179953,1.4186766,0.3727661,-0.55184,0.69514984,0.8643667,0.19702312,0.010541676,0.5930496,0.05465324,0.19824211,0.23918971,0.79893035,-2.1336446,-0.04240423,-0.6978905,1.5206116,0.32735008
-0.120481245,0.36225826,0.06802376,0.3721237,-0.12253448,0.8324537,-0.16261959,1.5006156,0.226945,-0.53096586,0.5845621,0.81302834,0.4955842,0.14743125,0.78760225,-0.018653577,0.113931656,0.30958194,0.6927704,-1.9267467,-0.20793112,-0.6720196,1.607117,0.08916377
1.632887,-0.64894587,1.4125648,0.043076415,-0.9592799,1.7107099,0.45392558,-0.3488747,-0.17403339,-0.84177643,1.2425951,0.6979791,-0.07177969,0.17209265,-0.06460147,-0.33142024,-1.2688342,0.56169665,0.7878152,-1.3181185,1.7056032,1.431888,1.2665746,0.72533816
-0.69490445,0.8647564,0.85746044,0.21559268,-0.9473216,-0.0780744,-0.6452538,1.3198124,-0.65842646,-0.5083978,1.4240687,0.53245884,0.12011554,0.15025999,0.68882436,0.24445744,0.23009834,0.7044408,0.61476374,0.92361873,0.95188034,0.03651033,1.1960062,0.83155286
-1.1036167,0.6098069,0.16071382,-0.49567086,0.48526213,-0.13044241,-1.1334349,0.18873133,-0.33418098,-0.75885904,1.4431387,1.0296708,0.7545056,0.7242723,-0.12855336,0.20746213,-0.36999834,0.06677388,0.17513439,0.6037804,1.057714,0.28378755,1.0613853,0.7562561
0.59739804,-0.18708923,-0.69316673,0.13761248,0.538139,-0.34374273,0.17194946,0.9051924,-0.16341619,0.15901957,-0.31444165,0.18781519,0.5534586,-0.36228898,-0.78682464,0.54652506,-0.16496849,-0.17717747,-0.10118015,-0.5527182,0.6361584,0.5001631,1.5511007,0.44530922
0.3560775,-0.27483687,-1.0613599,0.13174708,0.50124675,-0.523065,-0.37528074,1.2896063,0.33521742,0.0387499,-0.19225323,-0.13614851,0.38832462,-0.0067787897,-0.6471215,0.42972255,-0.04644379,-0.1875245,0.06408138,-0.68440145,1.0229522,0.41105828,1.5686649,0.7227857
0.7368434,0.42655784,0.07212525,1.1297113,0.37484765,-1.0225724,-0.75893325,1.6817054,0.792564,0.13936053,0.37305084,-2.0929794,-0.35701662,-0.35189438,0.105612084,-0.039022435,-0.30937806,-0.78403133,-0.4129024,-0.39981508,1.7637651,-0.07614087,2.2229817,0.5072875
0.5438902,0.030161569,-0.43068463,-0.08461433,0.625467,-0.36026403,0.382539,0.8049887,0.004486217,0.1539854,-0.2821723,0.16869749,0.583745,-0.52684724,-0.7254514,0.6904409,-0.36241335,-0.054494824,0.008186086,-0.14999402,0.33612964,0.6325448,1.3317388,0.43686846
0.9026906,-0.16265461,-0.7364032,0.16484754,0.36728144,-0.7777501,0.2972606,1.1461779,0.07423185,0.17176907,0.02191432,-0.022838002,0.8055602,-0.039896984,-0.16762266,0.30016875,-0.3534595,0.21883287,-0.103990756,0.09085975,0.63507235,-0.043304812,1.5904149,0.37546137
0.42290232,-0.83207864,-0.39278352,-0.03967391,-0.59622365,0.08775669,-0.14795573,-0.1470115,0.66484237,-0.026843548,0.8209806,-0.017045172,-0.20237131,0.22174385,-0.74486214,1.1431946,-0.3260519,0.11018647,0.79325926,-0.34794882,1.0406849,1.1601049,1.4858824,-0.58110315
0.5403818,-0.57255954,-0.5444605,-0.119332,-1.0144393,-0.069370635,0.15768088,0.04091033,0.5929813,-0.04922496,0.9351196,0.006949108,-0.50807494,0.41415912,-1.0686693,1.2340677,-0.28496608,0.19001374,1.1842941,-0.0565095,1.0362227,1.2755185,1.5751991,-0.63599485
0.3084428,-0.68743926,-0.52738094,0.18417297,-1.0218147,0.03864373,-0.11604432,0.012702532,0.45571086,-0.012362251,0.67107415,-0.11655444,-0.49275458,0.5253516,-1.0307009,1.007363,-0.376364,0.326106,0.74724495,-0.3482383,0.9818189,1.1595945,1.6208677,-0.4461059
0.48879838,-0.49091622,-0.8968527,0.19344875,-0.4791862,0.5074389,0.003819671,0.4229252,0.62765473,-0.21451376,0.5202128,-0.5816419,-0.27821538,0.07269711,-0.5199017,1.1165202,0.02050131,-0.20328201,0.96271956,-0.38384742,1.3449854,1.3127404,1.5840713,-0.025352221
-0.1810728,-0.17791295,0.19338545,0.25188997,0.53648305,-0.26554328,0.13720131,0.61270696,0.20449622,-0.09679553,0.68598175,0.36300263,0.020113947,-0.4346348,-0.44837388,0.33128175,-0.76531476,0.20085794,0.38924652,-1.5495604,0.55400723,0.5683056,1.2181938,-0.1749729
0.030214194,0.14140195,-0.06838514,0.31579766,0.28789917,-0.2570012,0.21034057,0.65435004,0.055020303,-0.25050822,1.1689743,0.270486,-0.016790431,-0.24087752,-0.54501534,0.58732265,-0.74475956,0.44165677,0.49101037,-1.1617913,0.69313693,0.70288134,1.2278736,-0.18890688
-0.036147013,-0.19922024,-0.008146475,0.5317006,0.2865615,-0.079278685,-0.23430745,0.44058,0.031585004,0.00045519284,1.0852641,0.47178817,-0.0048194835,-0.02561705,-0.5054265,0.37702993,-0.7872039,0.7961441,0.017450372,-1.4584203,0.7941299,0.7560612,1.1910388,-0.22463526
0.09542976,-0.038587358,-0.5035784,0.57258517,0.5333761,0.034587223,0.07562163,0.99227124,-0.16649176,-0.15460919,0.4293741,-0.04436939,0.272667,-0.09615133,-0.062662415,0.6396002,-0.5615813,0.01622614,0.26296362,-1.2421582,0.71605533,0.32100615,1.2458168,0.27812812
-0.27512434,-0.40133867,-0.048430372,-0.43564668,0.21399978,-0.1642056,0.00089659804,1.0895419,1.4088107,0.26598325,0.48276153,0.48485976,0.9525003,-0.69373626,-0.58326465,0.22847226,-0.38901186,0.12591803,0.65555537,-1.0445926,0.1740794,0.3453086,1.3763278,-0.4313211
-0.1735889,-0.054672282,0.29043913,-0.329778,-0.06475414,-0.3103953,0.29887688,1.2066817,1.1777434,0.17538133,0.89594287,0.3544175,1.0109677,-0.54963136,-0.6311857,0.22385857,-0.5191343,-0.04122167,0.88129157,-0.773483,0.090050355,0.15080096,1.1654085,-0.4627529
-0.29696408,-0.3211995,0.15513304,0.10241025,0.028485207,-0.22856297,0.19973193,1.0641251,0.8871401,0.30196026,0.73938197,0.26487446,0.9622234,-0.48592526,-0.7018635,0.25250104,-0.3380966,0.04507149,0.7297285,-1.5977367,0.23496485,0.3311368,1.4191868,-0.63920724
-0.9801595,-0.12845945,-0.7490476,0.25566074,0.6273355,0.45060825,-0.28040823,1.2617245,1.1326598,-0.27886897,0.4244302,-0.015243389,1.3851781,-0.48123267,0.4144913,0.6438683,-0.6820951,-0.14849705,0.63997275,-2.1032593,0.5305288,0.14780466,1.3945506,-0.115822576
-0.33180338,-0.20719314,0.2691926,0.13623433,-0.4233167,0.4411092,-0.716114,0.16427329,1.3708761,-0.30556667,0.6510015,0.49683613,0.9084615,0.79496753,-0.967197,0.35257316,-0.1511279,0.42538786,0.3504411,-0.32327735,-0.07261333,0.12735978,0.6863836,0.7419073
-0.3370527,-0.3084998,0.42174557,0.091005534,-0.38806346,0.40286654,-0.6425979,0.154552,1.3433793,-0.15619294,0.6584401,0.5347589,0.9848398,0.769718,-0.91013414,0.3553281,-0.21144046,0.42578208,0.29441217,-0.45762974,-0.1415048,0.115111515,0.79564124,0.67404336
0.2558425,-0.22779506,-0.1989153,-0.18245146,-0.18264657,-0.17374475,-0.045745786,0.35715643,0.14410938,0.103707016,0.0035872122,0.4169872,0.26929224,-0.14942561,0.024907589,0.17754543,-0.13425717,0.5191023,-0.16165294,-0.10908658,0.25927368,0.2354261,0.62559634,-0.095566474
0.43990543,-0.13182859,-0.18595773,0.052220475,0.2937924,0.027607825,0.1517216,0.8319199,0.635519,-0.13731638,-0.5333884,1.3002477,0.5094134,0.09139445,-0.1575043,0.71267056,0.2786981,1.3652914,-0.7987243,0.04066091,0.5246427,-0.1041721,0.70595485,-0.09034601
0.05670034,-0.4113172,-0.2403929,0.07541482,-0.21119833,0.28632894,0.10671813,0.1615392,0.21215636,-0.006222743,-0.011978174,0.62531555,0.08617492,-0.13172421,-0.03870741,0.4581725,0.23970456,0.584373,-0.3004949,-0.15695521,0.36479488,0.16925369,0.60074586,0.077986084
0.5576945,0.8641988,0.80027544,0.26887298,-0.46554738,0.87352264,-0.017372837,-0.15286365,-0.9883296,-1.0111581,-1.1701821,0.44102922,0.71158016,-0.4597626,-0.22703677,0.6167094,-0.29075372,-0.39803404,-0.54478526,0.6104314,1.1152623,-0.11507091,0.74455804,0.80989444
0.7600746,0.030670483,-0.5043526,-0.40746683,-0.5063552,0.08992654,-0.15027934,0.47228926,-0.22191598,-0.21614666,-0.44857082,0.81107193,0.88202095,-0.05745086,0.055902556,0.30952775,-0.12795618,1.0392231,-0.26177323,0.4165052,0.65034777,0.13002199,0.99793226,0.010551712
0.31962454,-0.17329702,-0.20004669,0.029554045,0.10961593,-0.17471686,0.006046104,0.6838741,0.4875437,-0.07276563,-0.22252926,0.8182148,0.33921415,-0.076023,0.024585053,0.47868514,0.11173094,1.095548,-0.51058507,-0.11329311,0.27863073,-0.005993792,0.6321042,-0.026513824
0.62255645,-1.3764795,-0.7503615,0.8172475,0.33713272,-0.052004945,0.47248834,0.9907058,0.7754094,0.104587056,-1.57892,1.0009255,0.51091945,0.6018339,-0.3413129,0.71237236,1.2383658,1.2585658,-1.0764512,-0.5917664,0.5182305,-0.467496,-0.14242812,0.08233243
-0.47426897,-0.99754083,-1.1289188,-1.9705054,-1.111058,1.4218272,0.31611001,0.081612684,-0.30668563,-1.7455457,-0.9594945,0.83296055,0.2704619,-0.30513275,-0.06238559,0.49525645,-0.4123056,0.67791855,0.73081803,0.17048772,-0.32973084,-0.21001072,2.3187711,1.1416261
-0.011827375,0.603078,0.017543098,0.5045847,-0.22720979,0.52794695,-0.3054021,0.45688248,0.2974772,0.1594227,0.4475586,1.0128139,-0.07341839,0.3224438,0.26780027,0.5668007,0.11856958,0.08549987,1.0370107,-1.0083058,1.2731191,-0.7077085,1.1825682,0.4463057
0.43501213,0.74327725,-0.3266348,-0.0769482,-0.6407368,-0.27656922,-0.99528444,-0.38462633,0.29875585,-0.21587662,0.4937754,0.18600614,-0.24631107,0.5302926,0.33251256,0.6943784,-0.011274421,1.0495949,0.16085908,0.18570416,0.11200491,-0.63587475,1.1670483,0.69692403
0.33557454,0.8821034,-0.2275423,-0.13701217,-0.6591451,-0.41329828,-1.1374289,-0.4639091,0.192812,-0.2927706,0.37920412,0.33855546,-0.36876246,0.5493058,0.4928839,0.906088,-0.11927456,1.3643477,0.10405892,0.09931216,0.034211826,-0.6976105,1.2804652,0.7842632
0.9286651,-0.31187236,0.003196856,-0.3779832,-0.17634629,0.44207028,-0.0833896,1.7387104,-0.35394326,0.22018906,-1.4344338,0.72122216,0.46984842,0.5037973,0.5881336,-0.38042644,-0.7299408,0.67000383,0.8418256,-0.53117216,-0.8872884,-0.57485914,0.72700024,0.5861946
-0.31880918,-0.5039608,0.33443695,-0.5883352,0.07639747,0.29214132,-0.8716815,-0.059861455,0.46379244,0.424273,1.0299103,0.18750343,0.05596085,0.28953463,0.58391076,-0.43804917,-0.06733184,0.51118016,0.7343406,-0.36680213,0.77854055,-0.5315152,1.7896142,1.1246946
-0.68097216,0.17660841,-0.7444449,-0.2962619,-0.40647486,0.644043,-0.8127445,1.0140294,-0.2663565,0.25483066,0.48962694,0.7571901,0.4843965,0.44542938,0.6387992,-0.07781911,0.40765157,0.9104517,0.18807465,-0.6976239,0.28477073,0.42647186,1.2017965,0.31964442
-0.7438347,0.26169753,-0.8045656,-0.17921326,-0.40174794,0.8376113,-1.0750525,1.2034028,-0.046409562,-0.057262387,0.51447827,0.6338027,0.40184286,0.54845124,0.61846924,-0.04080359,0.30143267,0.84945595,0.09120667,-0.65690386,0.26494837,0.7001788,1.0044649,0.290453
-1.2088757,0.4041265,-0.9210733,0.43278757,-0.6062375,0.9655346,-0.5533572,0.7527206,0.45600814,0.46383396,0.5126198,0.12182868,-0.2946756,0.088446446,1.7837521,0.17093252,0.64946055,1.005958,0.19016145,-0.20781612,0.06329365,0.5898585,1.9385267,-0.2989314
-0.5328761,0.25441545,-0.56340826,-0.050816476,-0.27605453,1.0686156,-0.9319775,1.3762946,-0.53055817,0.053636182,0.43082362,0.88229877,0.38662255,0.4884914,0.59730196,-0.19874261,0.33368197,0.8170904,-0.17982817,-0.7279622,0.18210948,0.6472259,1.1380686,0.28296694
-0.07602435,0.15254131,0.49059469,0.18782045,-0.3159899,0.57101625,0.77362067,0.3588668,0.37164462,-0.65981364,0.16396026,0.5870846,-0.31097767,0.46215189,1.0299162,0.6344751,-0.8649902,0.115487404,0.29523513,-0.8174052,-0.29467812,-0.83740383,1.9910572,1.2285748
-0.07485574,1.396,1.2606678,0.59851086,-0.49259034,-1.2730337,0.08069846,1.0838926,-0.8621515,-0.17659295,0.86556095,-0.26106244,0.36078247,0.5162443,0.7143542,-0.24320483,1.7833338,-0.46481186,-0.16193385,-1.0080254,0.95229554,-0.38392472,2.1365404,-0.7342473
-0.40363312,0.067411155,-0.4024833,-0.37763622,0.29928046,0.2856679,0.8874495,0.5784631,0.15335539,0.30683944,1.0547636,1.4541396,0.10828628,0.2148356,1.5585356,0.15510374,-0.6718248,0.25413302,0.49321768,-1.1815072,-0.018323712,-0.6221825,1.4063191,1.5525553
0.30950406,-0.63462627,0.8722459,-0.9992337,-0.7578082,-0.6810785,-0.1356816,0.3278022,-1.6904954,0.32953557,0.4352614,1.2568965,0.3618353,-0.050176665,-0.27164423,1.0378408,-1.6913679,0.27507028,0.1710103,-0.25924844,0.78564095,0.30371538,0.97300696,1.1498218
-1.2614185,-1.3189945,-0.50643873,-0.5512296,-0.20122628,-0.4917309,-0.2656035,2.2138188,-0.859938,-0.17309774,0.40448454,0.78315276,1.0363207,0.63271093,0.52634495,1.0261168,0.61083186,0.6884448,-1.0892088,-1.3768152,0.9258843,0.36107448,1.70493,2.0787516
-2.3320177,-0.37670845,0.3644286,-1.8611416,0.37270096,-0.64601433,-1.0417564,2.8817282,-1.1931336,0.38246948,0.33137307,0.51134074,1.1254581,1.0721645,0.5119058,1.8744577,0.12808812,0.70953774,-1.3743359,0.08635938,1.6970919,0.92462504,2.3817916,2.6594298
0.104582645,0.96868813,-0.13359222,0.5670017,0.61843175,1.152436,-0.5683513,0.67233664,0.29786292,-0.3726874,0.22804978,0.5875216,0.08990316,0.28938138,0.46469808,0.36057758,-0.47521862,-0.29878962,0.7674695,-0.35934854,1.9859937,-0.5227406,1.2158967,0.76204
-0.023859205,0.41537195,-0.06458733,0.57704026,-0.9572511,-0.85690373,1.1291845,1.4914391,0.47015247,-0.620429,0.50854623,0.9489515,-0.35118684,0.60318947,-0.504573,0.5076745,-0.6438639,-0.41000453,0.70844084,-0.99078006,0.17554006,0.10116028,1.5645833,0.9231647
-0.06835935,0.3320779,-0.22761303,0.7631709,-0.95476454,-1.0296682,1.0933303,1.6452094,0.67200255,-0.7444878,0.56130624,0.8628892,-0.45415506,0.6265936,-0.5245699,0.59107834,-0.6860588,-0.4147977,0.8163872,-0.9240669,0.12166141,0.12951164,1.346412,0.8516855
0.33603302,0.97414696,1.0341154,1.7858471,-0.085728966,0.43150914,0.6506434,0.7192074,-0.26738906,-1.0686723,-0.3744822,1.9612248,0.051895745,0.5333874,-0.97839534,1.3783711,-0.5772658,-0.047621228,-0.8160571,0.6374436,1.6946679,-1.0039119,1.1231416,0.21917774
-0.6242626,0.061926644,0.3756897,0.73164296,-0.065680094,0.50887984,0.08816281,0.84426534,-0.50993466,-0.7517267,0.3624147,0.90050876,-0.02187871,0.13496178,-0.45661917,0.94110364,-1.0087647,0.04431978,0.16344704,0.0543712,1.4714476,-0.32390594,1.3807707,-0.07243441
-0.4928604,0.2865294,0.24844816,0.41609502,0.009378272,0.52892303,0.098182335,0.8418047,-0.5532843,-0.763057,0.4500144,0.8310339,0.15997553,0.18737884,-0.42583832,0.6057549,-0.867909,-0.0002958666,-0.056809057,0.16592026,1.3120008,-0.29254785,1.4943906,0.17116855
-0.57497,0.121538445,0.23662256,0.501484,-0.022673402,0.5096422,0.19072713,0.88156974,-0.45681727,-0.7037495,0.25940865,0.8603108,0.02099113,0.12658887,-0.46737105,0.74902815,-0.8664832,-0.05193157,8.668338e-06,0.02524778,1.2330303,-0.35887796,1.4594976,0.12690865
0.21956022,1.0894023,-0.5210671,-0.25564542,0.42355394,0.3212527,-0.8394905,1.4288119,-1.0102437,-0.40038827,-0.14000066,0.4869039,-0.053052034,-0.36719027,-0.9127801,0.5279628,-0.7826553,1.0184402,0.15778269,-0.45988172,1.9764642,0.31238386,1.5833364,0.77231586
0.022063104,1.0116892,-0.5085404,0.17842609,0.12870345,0.86590534,-0.86302894,1.2562047,-1.1691751,-1.1616749,0.029706568,1.3695217,0.7931267,-0.96681947,-1.1405109,0.4824767,-0.36944288,-0.06964411,0.14673088,0.3009756,0.7806134,1.0471612,1.1168517,0.59135276
0.3254743,0.97870916,-0.5252554,-0.39592555,0.09060809,1.056433,-0.4825017,1.0513402,-1.1579666,-0.6989287,0.056908183,0.79574823,-0.14109042,-0.41962162,-0.89923567,0.120356806,-0.6910864,0.4356576,0.5059701,-0.24043038,1.597318,0.63793087,1.3797989,0.10764533
-0.99400157,-1.1002779,-0.3050039,0.45587525,0.3810161,0.7293159,-0.32433236,0.96382636,-0.3828753,-0.733338,-0.5177174,1.1283594,0.12674125,-0.6493162,-0.78865355,1.0796143,-1.587556,0.19082737,1.853699,0.45609745,1.4269936,-0.2969044,1.0964073,0.9005557
-1.1844127,-0.69336784,-0.30896485,0.31242853,0.29201445,1.0944158,0.0052628447,0.99877447,-0.4703551,-1.0486825,0.04804881,0.9179731,-0.035356026,-0.19601142,-0.5543442,1.4587841,-1.3131788,-0.10507415,0.51660085,0.12221264,1.535871,-0.044553686,1.7352275,0.6173622
0.6177097,0.66097546,0.11189317,-0.4463162,-0.63113487,-0.70385337,0.50212467,1.7426745,0.044964522,-0.35638317,-1.0217915,1.5167357,-0.8395056,-0.17885469,-0.48705724,1.0123547,-1.567396,0.17867653,0.13698281,-0.09785037,-0.7704001,-0.47023523,1.5024998,0.63037074
0.13205911,1.3801079,-0.7402056,0.38751563,-0.7515528,-1.0030369,0.7034194,-0.13916326,-0.518776,-1.0465981,0.28182042,1.2058774,-1.0783643,-0.5056904,0.36696252,1.3391076,-2.0245488,-0.2346627,0.11839499,0.22102869,-0.30729595,-1.1554459,2.547882,0.98224425
-0.69635844,0.7597818,-0.22152366,0.41423488,-0.56316185,0.23696484,-0.65431535,0.07264297,-0.6984272,-0.10097121,0.4704988,0.45287693,0.8149358,0.29369044,0.28709802,-0.23652595,-0.06125497,0.15829472,1.2277199,-1.0722815,0.9051852,0.16443022,1.2099628,-0.15401255
-0.12504883,0.6433771,0.046479233,0.20465173,0.3979317,0.7750792,0.1163055,0.52679276,0.22888069,0.44524693,0.49977186,1.127659,-0.46684852,0.02862466,-0.66826767,0.24151193,-0.26980525,-0.42947838,0.26370844,-0.28171274,1.228857,-0.8097743,1.2457728,0.85242146
0.11982284,0.65708375,-1.0977774,-0.56687236,-1.7206205,-0.16757056,-0.9640696,0.15236914,-0.99358994,-0.1186997,1.2256434,0.7042326,-0.47954658,0.33741876,0.7271086,2.0377905,-0.9346412,1.2157773,-0.21732451,0.12662366,1.064288,-1.1458864,0.8697343,1.1159587
0.34179235,0.7973728,-0.7957997,-0.8042658,-1.1286356,-0.33010653,-1.4376991,-0.30097783,-0.92628294,0.16035654,0.91867626,1.0089054,0.19644196,-0.6954834,-0.004139131,0.33458948,-0.26309288,1.3166857,-0.6119578,0.25175118,-0.48201182,-0.4954729,1.0872117,0.8747023
-0.8938784,0.07529488,0.5394367,1.2343845,0.31844562,0.98838043,0.10256571,1.0761031,0.8611713,-0.6991799,0.86871,1.4322677,-0.74976456,0.79964757,-0.31588358,0.6010881,0.97385097,0.48421988,1.0453019,-1.0385725,0.913764,-0.70547664,1.5132675,-0.016820576
-0.052725323,0.31126857,-0.37504208,-0.027485933,0.15110856,-0.009676474,-0.50419647,0.07681255,0.22403683,0.32127535,0.4732772,0.8674385,-0.30047527,-0.2579441,0.6042987,0.47189853,0.29071215,0.6076074,1.1425785,-1.0366898,0.65695286,-0.51980954,1.0763502,0.3006567
-1.122655,1.2225538,-0.58764434,-0.02720061,-1.2014623,0.46981886,-1.0360022,0.21156675,-0.49000734,0.78237164,0.60782146,1.0669056,0.5794526,-0.23162585,-0.7464347,-1.0624468,-0.26801363,0.20270818,-0.07555032,-0.28189096,-0.5567993,-1.1415375,2.3116367,0.54105085
-0.24923319,0.738329,0.2562824,0.6455212,-0.3639432,0.33544308,-0.3166854,0.5458622,0.14833422,0.13870092,0.47077766,0.93572176,-0.09041636,0.1324715,0.14817788,0.5624862,0.0757391,0.2573919,0.93323904,-1.0247275,1.1674355,-0.6498239,1.2316626,0.41745406
-0.09436587,-0.03158347,-0.07213795,0.2774313,-0.6076164,-0.022212561,-0.8522761,0.36853492,0.16599637,0.3883285,0.35871497,0.5184865,-0.77769935,-0.09442686,0.3710641,-0.094483905,0.25483656,-0.60196793,1.177034,-0.8671222,1.3208488,-0.69905275,1.7574666,0.6302921
-0.938609,-0.4991412,-0.90851384,0.2942772,-0.5744122,-0.91649914,-0.67186946,1.1820893,0.284683,-0.1296385,0.43536875,0.19677709,-0.45475268,-0.078056656,0.19999915,0.19601393,-0.41475737,0.022792473,0.47416684,0.07478409,0.5689297,-0.0056931945,0.82552975,0.37662938
-0.46924692,-0.6637324,-0.37387624,0.50762933,-0.3653852,-0.46834266,-0.31728244,0.9881154,-0.33564162,0.39742377,0.5634947,0.47446245,-0.14811051,-0.06754026,-0.06396061,0.1504851,-0.25024995,-0.036083054,0.40319908,-0.47516438,0.60518295,0.018797046,1.1284469,0.4303799
-0.64982563,-0.6128465,-0.40938953,0.54698586,-0.42636356,-0.4809985,-0.40464196,0.9437564,-0.30998766,0.40355673,0.31592077,0.5737317,-0.105267726,-0.36630258,-0.1329367,0.25270504,-0.18708436,-0.03579987,0.36692935,-0.3884208,0.7540494,-0.04329391,1.1921343,0.27537304
1.3838524,0.42739704,-0.052014075,0.19436091,0.016333207,0.081935935,0.57806885,1.7473108,0.47559714,0.30426556,0.9135047,1.6960672,1.1283937,0.68996394,0.55086756,0.65332055,0.49668464,0.9428616,-0.45362765,0.75684845,0.9004116,-0.22923689,1.12233,-1.1688751
0.32705432,0.82274425,0.0825893,0.15928556,-0.33870834,-1.8495767,-0.5228625,1.8174611,0.6927247,-0.23240928,0.89567083,1.0966167,1.3304999,0.9115748,1.2570546,0.2851511,0.92734265,1.1759274,-0.63772535,0.00074766896,0.96509063,-0.6173811,1.6479868,-1.375378
-0.7172927,0.10205485,1.7506737,-0.10061399,-0.15230562,-0.4838585,0.09615401,0.8961125,0.23493469,-1.0396386,0.6130629,2.0696552,-1.2768083,0.6195984,0.87444335,1.134339,-1.0236436,0.72743016,0.32301578,-1.430114,-0.34389853,0.45890668,0.63860697,1.3258275
-0.38380167,0.6691327,0.23420599,0.5935184,0.65601027,-1.095515,-0.18290944,0.8233447,1.3655096,0.7253291,0.9891851,1.4154215,-0.25702572,0.12750639,0.70994663,0.87990797,0.8522327,0.42006144,0.7814555,-1.6193101,1.2391223,-1.1112876,1.3131086,-0.3587219
1.1307517,0.5994804,-0.14289953,-1.0346863,-0.92758256,0.08464961,0.114093855,3.017828,0.5627728,1.4448001,1.0084774,0.0077044433,0.94778883,-0.4245721,2.032579,-0.8016318,-0.36342582,-0.13789015,2.0098207,-1.3639901,-0.15818967,-0.067144886,1.3652349,-0.3535328
-0.0038041691,-0.74082786,-0.9883148,-0.6623021,-0.13244599,-0.33162203,0.43410602,0.66113687,0.2775467,1.1844093,1.3072605,1.7581441,-0.33031082,-0.28328997,1.3840195,2.1467853,-0.7579265,0.7571053,0.751665,-1.0739281,0.564913,-0.068706825,1.2740718,0.59869015
-0.26734865,0.8699969,0.15963513,0.39267552,-0.33983326,0.35075977,-0.055125065,0.37312666,0.35242254,0.043843858,0.34808236,1.0152487,-0.15008943,0.18607199,0.06553034,0.48115838,0.1525558,0.31772092,1.0220836,-1.0689917,0.99026275,-0.4902927,1.1820724,0.6515718
-0.33281794,0.6554659,0.087281555,0.5889977,-0.10045006,0.56068844,-0.06449866,0.44307655,0.010081087,0.2137385,0.48919392,1.193135,-0.17151088,0.15421334,0.045968346,0.42853862,0.0774932,-0.0025226614,0.7257148,-1.0632993,1.065401,-0.4348533,1.2173166,0.38679454
-0.112001635,0.66923106,0.33655825,0.7036389,-0.33154753,0.38526958,-0.061977226,0.5577658,0.23057382,0.12778324,0.38312545,0.9394291,-0.031112865,0.22913167,-0.04083937,0.3589831,0.011586004,-0.0050236555,0.9138479,-1.0185139,1.165004,-0.6615467,1.2373357,0.49221018
-0.14972645,0.6430432,0.17383799,0.46400303,-0.20135434,0.41524523,-0.3545446,0.3595597,0.5121008,0.35699064,0.23755886,1.0619503,-0.14326778,0.18485798,0.2102152,0.4654297,0.05528461,0.18621035,0.91415733,-0.93566155,1.2316781,-0.66450274,1.2707181,0.45148948
-0.024118906,0.96077883,-0.061450787,0.530345,-0.39667892,0.3302853,-0.09124558,0.3416875,0.33040637,0.19298951,0.3501011,1.177982,0.042884395,0.15884952,0.2099748,0.52741414,0.059690803,0.00947542,0.8382593,-0.90486264,1.0389966,-0.6709945,1.2261047,0.6058843
-0.029162532,0.95290035,0.34429225,0.64932567,-0.4445685,0.40358955,-0.20590653,0.33340648,0.18873142,0.2678227,0.088339426,1.1476156,-0.046127852,0.052892745,-0.008305602,0.41781998,0.121478826,0.16198558,1.0040523,-0.9006432,1.0028654,-0.5708713,1.3646848,0.7984805
-0.08250695,0.780462,0.28190804,0.550903,-0.3046362,0.42449072,-0.29017204,0.50157493,0.39935493,0.29744315,0.23372556,1.2211694,-0.2375716,0.26989576,0.20698132,0.47766998,-0.006540619,-0.009289031,0.8426581,-0.9833074,1.0542364,-0.5977302,1.3497974,0.59220815
-0.04266039,0.78013843,0.08707042,0.64338547,-0.059364866,0.4447754,-0.32656977,0.3120152,0.27871186,0.23382199,0.38977727,0.9805485,0.14515011,0.27499676,0.22765271,0.56813276,0.13330853,0.18837896,0.9766574,-1.0164894,0.944382,-0.38286498,1.3684437,0.5206683
-2.4743419,0.38702145,0.09579025,-1.9515278,-0.84054714,0.5427959,-0.14384866,0.11397856,-1.9632207,-1.1233422,1.1348397,-0.10170216,-1.3506118,-0.12923731,0.8829509,-0.27674106,-0.13680898,-0.28437144,0.7327274,1.2754637,0.39569038,-0.45515597,2.2502708,1.1678998
