p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24,p_25,p_26,p_27
0.8722724,0.3229181,-0.326968,0.42447802,0.91861904,-0.58471596,-0.59612757,-0.62604225,-0.62629926,-0.23326042,0.3920963,-0.22808911,0.37440106,0.38002464,0.6676179,0.053685118,0.95054466,-0.20938008,0.7804938,0.44936806,-0.32473925,0.81565005,0.031817455,-0.065018244,1.801326,0.24398908,0.2738085,-0.3399565
0.9291842,0.70829195,-0.2866315,0.5309514,0.7217243,-0.43966296,-0.37568453,-0.60392547,-0.7393663,-0.4195526,0.36552438,-0.12557463,0.14427237,0.36774045,0.8108302,0.19274773,0.85929257,-0.29187366,0.7655211,0.092758015,-0.18873972,0.8265066,0.09219327,-0.2765794,2.3770177,0.40679935,-0.023935981,-0.19790989
0.9650172,0.28775695,-0.20495461,0.33207408,0.7182882,-0.6083648,-0.4966771,-0.6774841,-0.64256126,-0.61056024,0.3300212,0.13448608,0.24975303,0.2928215,0.80826354,0.21213602,0.9827094,-0.35825318,0.75396717,0.3604648,0.18538436,0.77660227,-0.036639974,-0.25195926,1.8123199,0.41184658,0.115051486,-0.025737833
0.39868298,0.7346363,-0.84597605,0.3521706,0.9294723,-0.21504092,-0.65457314,-0.46611938,-0.55958563,-0.4023749,0.32018906,0.32179415,0.7044547,0.7885768,0.6202354,0.42604753,1.3521657,-0.15902445,0.83019567,0.19770835,-0.2267976,0.87397057,-0.3135381,-0.33857056,1.4520563,0.059615564,-0.033282664,-0.21085575
-0.019837586,-0.31457552,-0.57272804,0.3291537,-0.40124062,-0.6167319,0.2965971,-0.7192758,-0.46136707,-0.0022862542,0.4480021,0.24328971,-0.3040497,0.6040433,0.038484942,0.59079474,0.86318195,0.29718897,0.18450512,1.0582067,-0.4400588,0.9606985,-0.095882244,-0.044976246,0.7382852,-0.7367547,0.95644873,0.22227268
0.014461814,-0.105819635,-0.6955077,0.686538,-0.56676847,-0.4271538,0.26254144,-0.6704428,-0.54615027,-0.2075892,0.27591363,0.38439414,-0.21734218,0.73108053,0.24797611,0.53965354,0.6503346,0.276625,0.27224678,0.7022578,-0.1966589,0.939061,0.10590752,-0.21464173,1.2591883,-0.44102934,0.8036481,0.2969904
0.10577917,-0.61475414,-0.553285,0.63991916,-0.57852143,-0.71636546,-0.20203036,-0.8442067,-0.7348177,-0.33855262,0.1989793,0.4270786,-0.21678454,0.6025825,0.21392535,0.59695596,0.6714797,0.10243397,0.296927,1.0741544,0.4524424,0.8908237,0.037799902,-0.21530917,0.75681585,-0.42348912,1.0626658,0.4098705
-0.15637396,-0.08830347,-0.84004813,0.63264126,-0.17496921,-0.11840777,0.102676645,-0.6026053,-0.57698524,-0.110890016,0.2332736,0.9468637,-0.04222007,0.65458465,-0.07976602,0.75214773,1.1058258,0.33967963,0.32194716,0.8147888,-0.2829508,1.0638309,-0.25049302,-0.015246746,0.3598607,-0.3121182,0.48101953,0.30200863
-0.2461854,-0.07469722,-0.5605321,-0.22345154,0.18190901,-0.34092483,0.6347108,-1.2995828,-0.4992279,-0.00914154,0.4817637,-0.13388017,0.20356117,-0.40548208,0.15167144,0.71701753,1.0988855,0.6672954,0.51955456,0.5023525,-0.2526922,0.7367053,0.5324848,-0.88092816,0.45284185,-0.15845345,1.262146,-0.4900518
-0.27097994,0.21749929,-0.4608967,-0.013343232,-0.25081506,-0.16878107,1.0701481,-0.9880185,-0.45081738,-0.05658355,0.33563244,0.01880728,0.00361854,-0.29073557,0.11014919,0.42792118,0.7906206,0.7268148,0.79262966,0.3358349,-0.38507968,0.9078889,0.7765301,-0.886022,0.717592,0.04535403,1.1738914,-0.36721095
-0.18213706,-0.144221,-0.6027786,-0.21686295,-0.10450622,-0.45575365,0.8502425,-1.3603636,-0.7929807,-0.11562184,0.49222058,0.41810524,0.028737867,-0.08681407,0.061602686,0.36951193,1.201247,0.42820022,0.79847175,0.623344,0.004736546,1.0101097,0.3586952,-0.95085025,0.47271165,-0.06956626,1.1931878,-0.51903546
-0.2832408,-0.071351856,-1.2903112,-0.37737754,0.7652036,-0.64714724,0.36879557,-1.4737285,-0.45704094,-0.227727,-0.4391676,1.2369153,1.1365728,0.13364573,0.21152647,0.4183448,1.4622396,0.75391847,0.7124788,1.2591431,-0.41625166,1.1131318,0.5583614,-0.7772291,0.026451096,-0.36773276,0.97892874,-0.43450555
-0.5013144,-0.023551702,0.17660138,-0.0345094,0.5919024,-1.3108519,-0.002836942,-1.6751935,0.34705782,-1.0070767,0.18779719,0.34174195,-0.2724946,-0.028776273,-0.08762413,0.4271983,0.046166502,-0.36673167,-0.6290134,0.08176646,-0.33419785,0.2759886,-0.21336941,0.51550835,0.3975687,0.37517795,0.49025616,-0.42403105
-0.40017837,-0.052267324,0.2589675,0.04380816,0.5791506,-1.3385314,0.111773975,-1.733607,0.27336112,-1.0139334,0.2260387,0.2594242,-0.31361166,-0.010132392,-0.073114544,0.43163362,0.06749298,-0.34188738,-0.5859402,0.047547873,-0.4369786,0.31281736,-0.19169955,0.5493151,0.42685035,0.36149734,0.5646069,-0.40601718
-0.035909355,0.4348589,-0.0300516,0.43579137,0.06539492,-0.3938396,0.11546044,-0.2218174,-0.5375224,-0.116372645,0.17597857,-0.19785951,0.23017512,-0.15037896,-0.009501015,0.36006188,0.08273301,0.266863,0.35285485,-0.14410284,0.06053799,-0.06456208,0.047163006,0.109510764,0.35976887,0.11203247,0.28124672,-0.20760469
-0.45355093,0.9477038,-0.12573574,1.2082921,0.22405654,-0.8637082,-0.10134646,-0.16714168,-1.0784374,-0.6201565,0.4034909,-0.23985687,-0.18559498,-0.123061806,-0.24670526,0.560111,0.123600714,-0.16844967,0.63362706,-0.17298761,0.15376519,-0.33783576,-0.14021498,0.1660792,-0.10698757,0.5050213,0.8720739,-0.7600079
-0.20189928,0.5692959,0.0742118,0.5188997,0.4067684,-0.55068743,-0.23704037,-0.13254862,-0.35369837,-0.4885661,0.3539927,-0.20641094,0.012114724,0.08811413,-0.14466622,0.004491182,-0.06769953,0.038485505,0.15021385,-0.20981134,0.136012,0.160916,-0.02836903,0.17640252,0.27604017,0.11895835,0.29816774,-0.20981687
0.27823725,0.21585955,-1.0358067,1.0683573,0.23699199,0.35503754,-0.38500062,0.29942945,-0.03585985,-0.37313822,1.2387744,-0.19077368,-0.6154592,0.9851281,-0.08869917,-0.09950278,-0.7488094,0.45592692,-0.27832672,-0.47187313,0.49634162,-0.031781636,-1.1999474,-0.28989023,-0.727286,-0.5979794,0.9056911,0.5438379
-0.2466111,0.5847072,-0.48843086,1.0870334,0.27307,-0.2619762,0.1557835,-0.35563004,-0.8591328,-0.24638341,0.65151805,-0.18501993,0.020183802,-0.14727376,-0.046049915,0.68746686,-0.24905261,0.5601725,0.42177495,-0.23470193,0.29140958,-0.4142533,-0.39412838,-0.1407027,0.36333954,0.2891461,0.5098343,-0.12116686
-0.37847525,0.7369367,-0.00048312903,0.8242465,0.12389866,-0.73355967,0.04926949,-0.08114395,-0.73838854,-0.41787466,0.2815233,-0.15947613,0.051849715,-0.1362194,-0.14839111,0.530225,0.18536967,0.043909054,0.5694988,0.02648327,0.084812246,-0.21922725,-0.036268905,0.09253615,0.117309175,0.33578524,0.65089196,-0.53665495
-0.505539,0.50219566,-0.15371811,0.38202003,0.9986014,-0.3586995,-0.45223212,0.5364555,-0.9147853,-0.37496024,0.7748979,0.5722765,-0.40478107,-0.6308207,-0.24422184,0.43161345,0.67313117,-0.69146425,0.37355116,0.4567555,0.36664125,-0.054745004,-0.81533986,-0.1919737,-0.9180437,0.6230159,0.6566057,-1.138018
1.0589422,1.153987,0.1488106,1.5490069,0.38557342,-0.9930627,0.25131422,-1.7643946,1.2727221,-0.43316486,-0.77841806,-0.020013608,0.77665657,0.4513485,0.5907948,0.8068329,0.85309744,1.3512628,0.5842309,-0.028683387,1.1289083,0.9391813,0.44262993,1.1729972,0.2673064,-0.1384002,-0.013082827,0.35494775
-0.47746643,0.6060109,-0.2705052,0.40244967,0.55618453,-0.42626163,0.34425434,-0.7800838,-0.41975582,-0.62778157,-0.45829618,0.6246305,-0.9011171,0.6141384,-0.3450829,1.3135084,0.084891155,0.54676956,0.5927953,-0.58004653,-0.14421342,0.35948217,0.31271666,0.11857615,-0.12212419,0.47660545,0.630372,0.9432955
-0.21791074,0.10727569,-0.14565824,0.7697293,0.9940132,-0.27888465,0.32603058,-0.4015247,-0.27509758,-0.7615846,-0.09577698,0.2655217,-0.22747444,0.20533046,0.007831087,0.16152546,0.031020148,0.067260064,0.93936443,-0.19771463,1.1598197,0.043077566,-0.2724151,0.610594,1.4356179,-0.20747206,0.19824237,-0.0042178277
-0.20445392,0.034261357,-0.15979871,0.78137505,1.0316693,-0.41563764,0.3666147,-0.30375177,-0.33719164,-0.8997682,0.08515001,0.33878303,-0.3071397,0.2871495,-0.026802355,0.33171532,-0.06753072,0.06442296,0.9230629,-0.22416237,1.2631227,-0.11360459,-0.24512221,0.8447305,1.579018,-0.43750387,0.1814819,-0.032228403
0.3553318,-0.074496396,0.051906507,0.4421849,0.82817876,0.39477175,1.7803805,-0.8887152,-0.5302954,-0.6602402,0.987513,0.5517821,0.5807886,-0.56949484,0.86128354,0.37662938,0.47937235,0.36444628,0.30074385,0.28411588,-0.080957614,-0.43044588,0.3648549,-0.056928955,-0.21300265,0.2013392,-0.80730414,0.31780767
-0.26634267,-0.037470326,0.21451452,1.4087585,0.84301937,-0.15891501,0.5622805,-1.3312467,-0.32975665,-0.4842546,-0.68607557,-0.044005588,0.017710935,-0.07445608,0.6384502,0.019496689,-0.37598,0.9578008,1.2905359,0.2491426,-0.32675773,0.626958,-0.19268596,-0.1327907,-0.14139903,0.118542366,0.72949487,0.3470144
-0.32986858,-0.6501646,0.35570487,0.6471057,0.9367519,-0.37967628,0.24389806,-1.4246227,-0.30082056,-0.3179832,0.44287956,1.0437951,0.09626775,0.06908207,-0.0065241787,0.90854406,0.14985657,0.9398716,0.48521435,0.15538423,-0.12884967,0.5178788,0.8957209,-0.28647324,0.31792474,-0.08065861,-0.29459426,-0.099603936
-0.60080194,-0.8094577,0.26780817,0.5361526,1.0080743,-0.24249065,0.19914132,-1.2735282,-0.20234491,-0.339355,0.29822934,1.1888252,0.19951206,-0.18677591,0.106158055,1.0488726,0.18672708,0.9094503,0.22266153,0.3512784,-0.19036023,0.5935894,0.91064584,-0.41361693,0.40560508,-0.12584083,-0.3077687,-0.18423863
-0.4810185,-0.6637735,1.1639165,0.8281161,1.8575941,-0.43690518,-0.38974637,-1.035411,-0.4552194,-0.003880432,0.21766682,0.5595981,0.25602263,0.0038651398,0.21089227,0.3404513,0.18617837,1.5445447,0.35179028,0.19669043,0.50322556,0.8152452,1.1475779,-0.082624294,0.027415069,-0.030556787,-0.7040524,-0.36046723
-0.25051853,-1.1349256,0.20684421,0.6164212,1.0567966,-0.25297564,0.50546956,-1.4126927,-0.31680256,-0.4088793,0.5011789,0.7968039,-0.09767822,-0.01631058,-0.12570797,1.0928245,0.47353992,0.7352941,0.2729517,0.2462633,-0.14560361,0.42030367,0.8674608,-0.28907967,0.3351592,-0.22118294,-0.40071556,-0.18237351
-0.4058278,0.31465757,-0.3570087,0.7396766,2.0203404,-0.18777251,0.5467185,-0.89868915,0.45130837,-0.8190936,0.21463844,0.19064984,-0.25138047,0.7027956,0.6310044,0.5360837,-0.36806536,1.0510311,-0.08456807,0.6803632,0.44791305,0.91033834,0.07177394,0.21923889,-0.68311596,-0.48101375,0.28263232,0.97553307
-0.49744543,-0.89429224,-0.648188,0.47947082,0.44702807,-1.3741485,0.6100516,-0.40187895,-1.4771508,0.2835802,-0.13632996,0.42819077,-1.4632204,1.643653,-1.1863579,0.12111484,0.262544,1.5301515,0.6330168,0.5941651,0.048416622,-0.82452595,0.11156326,-0.13718449,-0.14858358,0.27378765,0.4550007,-0.22258052
-0.75013536,0.39089936,0.4036095,0.8212513,1.7328448,-0.7005653,0.8195022,-1.3009728,0.11341632,-0.94342154,-0.013270936,0.5442877,0.32692748,0.6162956,0.15197596,0.4278367,-0.8948431,0.80575436,0.6034385,0.42490095,-0.09653527,0.6407501,1.0110523,0.21395092,-0.474267,-0.6228602,-0.07588671,1.1171981
0.8065277,0.40245825,-0.95766723,0.4917751,0.052060746,-0.5425501,1.037835,-0.29598832,0.012538183,-1.1555475,0.39242798,-0.99073476,-0.25531107,0.47209117,0.2859415,1.5363636,-0.7675368,0.62104523,0.8881518,1.2758971,0.2173612,-0.5286927,0.09988303,0.44982114,0.29676145,-0.7672051,0.017227571,1.0521946
0.87204885,0.6837905,-0.40484518,0.68627673,1.3831136,-1.0230718,-0.02769515,-0.83137333,-1.1080028,-1.4068774,0.9858422,1.2137645,0.29238668,0.43229255,-0.6604717,0.78022134,1.2340779,0.78660434,0.6148654,2.754682,0.29569715,0.47964197,0.73499405,0.90806717,-0.7791252,-0.3885146,0.24068034,0.5734195
1.3950039,0.4880045,-0.34909356,1.1983387,0.3307041,-0.21072604,-0.54714286,-0.5247506,-1.4273524,-2.0906322,0.71607924,1.5307263,0.10599951,1.2757214,-1.1158005,1.5494083,0.577262,1.99702,0.6596205,2.974257,0.14648978,0.69043195,1.2770507,2.2120879,-0.7639831,-0.2008678,-0.33440876,1.2926515
-0.20904024,0.5375285,-0.57219476,0.17344587,0.3324414,0.3585918,0.05359758,-0.9140809,-0.5822305,-0.31156725,-0.51988524,0.5212477,-1.0932984,1.044029,-0.38304007,1.6701385,0.1679146,0.4614023,-0.16756989,-0.48054233,-0.2533353,0.5129984,0.5340691,0.11249577,-0.1932461,0.24530831,0.7439922,1.4383188
-0.8396838,1.1520911,-0.018743983,0.7021651,0.629125,-0.5247455,0.8183874,-0.30573365,-0.357123,-0.75837326,0.83571583,0.12832578,-0.46083558,0.40497664,0.5460753,0.8039561,0.06714355,0.26474532,0.022155793,0.9015219,1.050769,1.3693693,0.112306155,-1.0078268,0.08730268,-0.12326658,0.47667268,0.787525
-0.89435714,1.2793542,-0.020527475,0.70709884,0.5940323,-0.466461,0.80416185,-0.055575814,-0.28261298,-0.77229106,0.75999177,0.12517147,-0.46218348,0.28939545,0.6723399,0.8758265,0.089426845,0.2586127,-0.0022594146,1.0008038,1.082969,1.401323,0.06110254,-1.1600437,0.14390156,-0.15997364,0.43683636,0.79628503
0.35443628,0.20393959,-0.84638053,1.3391112,0.7188414,-0.09310537,-0.5779192,0.80244833,-0.8159699,-0.8901488,0.49920955,-0.11068845,-2.6299498,1.2082707,0.38030967,0.82081616,0.18704857,0.14117502,-0.20962602,-0.7667925,0.81775296,0.8267209,-0.14159377,-0.64141846,-0.22654256,-0.3996922,2.054856,0.4781207
0.8970445,0.080124125,-0.5627921,0.6099113,0.17371401,0.10835891,-0.029840017,-0.014094845,-0.4253096,-0.75433487,0.22901876,0.14798209,-1.3446119,0.326769,0.35673654,1.1246053,0.11675561,0.83406657,-0.07933372,-0.18777096,0.19384536,1.0751224,0.59802455,0.05693112,0.28132147,-0.48255587,0.87105244,0.72300863
0.7795458,-0.11136634,-0.7192087,0.625991,0.22033049,0.08579177,0.008839229,-0.35614026,-0.28896287,-0.74523705,0.2484955,0.22481701,-1.2281008,0.42170188,0.22288488,0.8741233,0.016930435,0.8407077,-0.15343577,-0.110478885,0.35351744,0.9993599,0.6323052,-0.048751153,0.3245296,-0.2788854,0.9263292,0.6158234
0.8609135,0.0786536,-0.6268406,0.6129145,0.20616461,0.056615256,-0.008519069,-0.274648,-0.28706196,-0.72576916,0.29201078,0.19654763,-1.1914924,0.2786673,0.3076054,0.9012784,0.14649567,0.8040116,-0.1501353,-0.14847896,0.34852135,1.0932472,0.5818879,-0.017677743,0.16083099,-0.3022529,0.89047664,0.6204435
0.095175296,-0.38068137,-1.8373998,0.31705493,0.635367,0.49420717,-0.06506761,-0.45960554,-0.6234524,-0.6759111,0.42482004,1.0287684,-0.2850674,0.29628783,-0.40185344,1.4508244,-0.31318486,1.0732621,-0.32624313,0.045597415,-7.2604904e-05,0.49431074,0.52710557,-0.023927582,0.16207823,-0.61828935,1.715342,-0.04980156
-0.7152064,0.44612885,-1.9655092,0.19566764,-0.24218687,0.9627545,-0.05829037,-0.42829928,-0.09414269,-1.9902474,-0.07704526,0.4685907,-0.20936893,-0.26063573,-0.043636646,1.3560499,-0.4473552,1.4692112,-0.08648699,-0.42451444,0.032890502,0.29185757,0.21910173,-0.1223541,0.0652639,-0.5544558,0.7376882,0.3596649
-0.11162658,-0.12501068,-1.7549883,0.07505393,0.21570599,0.6620228,-0.21673799,-0.921846,0.029804876,-0.87292063,-0.021584809,0.47774515,-0.87548715,0.21714285,-0.31114098,1.7355279,-0.4205865,1.2677623,-0.59160656,-0.2797023,0.14509967,0.2889758,0.37667236,0.12755956,0.27475005,-0.69247305,0.7837853,0.04978647
0.97119606,1.1658216,-0.96262175,0.8356235,-0.14614315,0.19678023,-0.41990456,-0.10629791,-0.31281602,-1.6148363,1.1603106,-0.4532275,-0.25931484,0.028630594,1.173288,1.6389679,0.7615826,0.6160553,-0.23755103,-0.4099465,-0.7836253,0.9639668,1.2866533,0.4432889,-0.13466437,-0.02772293,0.14226712,1.2609642
1.1464834,0.81851834,-0.967911,0.73692137,-0.06373435,0.33688155,-0.3269922,-0.44633085,0.034864668,-1.1821051,0.53287697,0.086956404,-0.6184544,0.4253541,0.369631,1.5141908,0.7339908,0.81528866,-0.07808438,-0.076828785,0.038127918,1.7336131,1.1264437,0.37291452,0.19767797,-0.2620567,0.92514056,0.8875746
0.6627526,0.7780396,-0.54372215,0.677587,0.5673679,0.3349446,1.763633,-0.24789372,-0.20434023,-1.1572376,1.0532984,0.25437397,0.078058295,-0.24986663,1.2215302,0.89606375,-0.70734113,0.8087959,0.2879708,0.10255672,0.24000624,1.0594753,0.057313003,-0.06198438,0.11941382,-1.0139813,-0.39047265,0.1683707
0.6072744,0.35973838,-0.569967,0.86652154,1.2286783,-0.6504375,1.3417536,0.21368676,0.25840905,-0.35567713,0.90260893,0.19351755,0.22965568,0.7873762,2.1008677,0.7948768,-1.5038865,1.3356653,0.033479236,0.017872695,1.0102788,2.2453196,0.19639361,0.01916086,0.03730482,-0.75071424,0.20268577,0.6245128
-0.4755646,-0.20787129,-0.43065208,0.8224518,0.2893129,0.09007575,0.5347669,-0.77524567,-0.5172105,-0.48010316,0.7972203,-0.0045159827,-1.0794457,0.29943502,0.91289645,0.19725284,1.2044406,0.4680426,0.16407372,0.031324476,0.17203169,0.7710774,0.25478515,0.80829567,-0.03826054,-0.0619735,0.74290377,-0.03341573
0.3782573,0.3727963,-0.6001503,0.25888532,0.48460743,0.2882749,0.06549686,-0.94779164,-0.67023176,-0.77855957,-0.08438049,0.3427815,-0.91916233,0.18281378,-0.33778313,0.86932963,-0.62497395,0.48422238,-0.0035888788,-0.56190765,-0.12773737,0.8365208,0.6489895,0.12259083,-0.8613245,0.61842746,0.7455178,0.68751264
0.4405363,0.8857529,-0.3879272,1.8704835,1.4041266,-0.35135126,0.07717772,0.010396855,-0.94118094,-0.46122348,-0.733907,0.81575775,0.33780727,-0.25439692,-0.03673503,1.167724,-0.7905596,0.078027405,-0.8622931,0.400969,1.2946132,0.15296848,0.75398505,1.1521676,1.1620976,-0.68169886,0.23639701,0.8049885
-0.61319983,-0.43056336,-0.53585047,1.2629476,-0.092120185,-0.79160994,-0.33183116,-0.85538244,-0.53399116,-0.3255124,-0.29969034,0.10467813,-0.023808463,-0.36160383,-0.6417772,0.7221148,-0.42796868,0.6828142,-0.052729085,-0.4404336,1.6573749,-0.19244142,-0.05605158,1.1331853,1.1795387,-1.1916971,0.42153957,0.36375892
-0.7641906,0.06065511,-0.092795335,0.23966229,1.0091102,-1.0748794,-0.20895274,-0.73398376,-0.21886994,-2.237829,-1.1790767,0.37356886,-1.4896888,0.4678133,-0.53507453,1.4181768,0.12877272,0.15689753,-0.23373318,-0.5597995,0.02817562,0.59162176,1.1487875,-0.13221161,-0.13896157,0.8563279,0.7886503,0.31755185
-0.3309786,0.64751303,0.5266902,0.51580554,0.38397524,-0.44928035,-0.011979058,-0.88081604,-0.24198744,-0.46199763,-0.17552611,0.94795525,-0.34833032,0.60750115,-0.2040966,1.1199176,-0.2705048,0.57160854,0.8950262,-0.55163574,-0.19907004,0.3191736,0.326256,-0.0174301,-0.2762796,-0.17792192,0.32225963,0.6232544
-0.4826725,-0.2787701,-1.460376,0.45503333,0.4312404,-1.7000481,0.5192289,-1.1668711,-0.30419868,-0.2198423,-0.31990963,0.06805514,-0.47696954,0.009291905,0.62669784,0.53316313,-0.14723523,1.6516958,0.92238307,-1.162077,1.7813761,0.622189,0.07533778,0.06076721,0.34480545,-0.20252648,0.29704422,0.9114072
-0.28516495,0.36672616,-0.24200769,0.28300887,0.533373,-0.5327119,0.50387156,-0.8067194,-0.36119452,-0.8618694,-0.5405377,0.53777796,-0.85642445,0.46687344,-0.46198115,1.3214562,0.029757338,0.5435116,0.33888292,-0.49159342,-0.016218128,0.28924802,0.21209554,0.099436946,-0.030978417,0.38483393,0.69550234,1.1895123
-0.2316268,0.581593,0.04480621,0.6877495,0.31981727,-0.36210245,0.44925383,-0.6320392,-0.644767,-0.04729492,0.09081276,0.726955,-0.98749584,0.36063412,-0.6886633,1.3181816,-0.10645479,0.5586632,0.9058128,-0.046730362,-0.26021966,0.82206315,-0.25237802,0.3713858,0.32519498,0.81119037,0.6692445,0.8463504
-0.15983288,0.3093395,-0.09420431,0.978534,0.06739906,-0.100445405,0.09324508,0.48818466,-0.05026727,-0.20655617,0.24835746,1.3158132,0.11892081,-0.5211184,0.09010151,1.3544759,-0.1531856,0.8798031,0.40304258,0.74878514,-0.32063314,0.46023202,0.29624417,-0.13820992,0.8839108,0.76308787,0.53290486,0.4575451
-0.06633977,0.0052212654,-0.07182105,0.9861256,0.33291775,-0.13471787,0.34707427,-0.22091074,-0.42507502,-0.30337527,0.7592032,0.78117985,-0.21891159,0.05615414,-0.20678914,0.8294414,-0.20351474,0.43812495,0.73592144,0.2659949,-0.27938733,0.5600741,-0.109622225,0.07362508,0.69321954,0.7054056,0.53846115,0.42491233
0.047082443,0.1437895,-0.06872801,0.97480243,0.23384833,-0.2205914,0.33815327,-0.07722978,-0.57016164,-0.18624215,0.72723,0.73473644,-0.2354404,0.07777736,-0.28707674,0.88200665,-0.09684027,0.59443146,0.7213762,0.047366492,-0.3280536,0.60269475,-0.0071642,0.16526167,0.64991796,0.5897329,0.5957859,0.43323287
0.19237962,0.7813077,-0.38366908,1.9073851,0.58384734,-0.29540688,0.013315004,-0.30244493,-2.326424,-0.43761393,-0.9645906,-0.15790197,-0.59533596,-0.10559515,0.29875094,0.87955225,0.46773908,0.030575862,1.5325421,0.13179998,0.32949212,-0.6267832,0.6103731,-0.71028084,0.29520428,0.6664944,0.49057412,-0.7800564
0.20066972,0.18826272,-0.4472508,0.9185122,-0.01007603,-1.1162814,-0.26736155,-0.37062034,-2.1365929,-0.5065304,-1.2763988,0.85504776,-0.7037654,-0.1721734,-0.40841365,1.0734248,0.7261597,2.2932222,0.7903041,0.6739583,0.25515723,-1.5023295,0.95470023,-0.58757925,0.44477612,0.8158134,0.51615804,-0.58245426
-0.58489954,-0.010006569,0.5542076,0.77016973,1.6605442,-0.6869958,1.212864,0.36149278,0.07004243,-1.76542,1.1783009,-0.3802136,-0.9223518,0.2348137,-0.009335668,1.937433,-1.1748831,0.3198011,0.12547025,0.9357313,-0.67328817,0.9998587,0.6532403,0.9551771,-0.8818521,-1.7524903,0.49556857,0.2681886
-0.12656698,0.740532,0.46475494,0.14120486,0.23349948,-1.1878539,-0.31520095,-0.69248194,-1.4749722,-0.8645156,-1.3365289,1.1614888,-1.1949406,0.67355406,-0.6753817,1.0333234,0.35342747,0.6352166,1.2588314,-0.6565782,-0.33500573,-0.12460069,1.4037176,0.2138641,-0.30953693,-0.060362827,1.029289,0.087240495
-0.80186284,0.12477938,0.9934541,0.7942618,1.0860159,-0.39886332,2.87709,-1.8178734,-1.9144908,0.79707766,0.30849165,0.9839808,0.5624035,0.33278868,-0.23880807,0.9891192,1.5008085,0.7320584,2.1773908,-0.23204869,-0.61088586,0.2678228,0.831612,-0.771359,-0.2975509,-0.73888934,-0.30614635,-0.36945057
0.2709747,1.0620317,0.54490227,1.27442,2.4669209,-0.09979981,0.10549434,-0.7836919,-1.0717862,-0.6960455,0.33318985,0.8228881,0.60470355,0.46787062,0.06835792,1.0876346,-0.45519397,0.21768077,1.193431,-0.38375375,-0.4946333,1.3034433,1.0043558,0.12246451,-0.07715684,-1.3458762,-0.08843795,0.35721958
-0.39875442,0.48665035,-0.4083844,0.2924749,0.6621655,-0.60623246,0.44647816,-0.7614713,-0.31440887,-0.7125992,-0.31827807,0.6980606,-0.85447264,0.44255328,-0.38196033,1.2266471,-0.08292898,0.57148486,0.5342296,-0.44429395,-0.09578042,0.30872872,0.3357949,0.033968125,-0.30872977,0.46947274,0.5199362,0.9387536
-0.11437331,0.23119657,-0.2804318,0.33713928,0.6505768,-0.4706253,0.13187122,-0.70668703,-0.5072789,-0.76873523,-0.3968235,0.40801013,-0.95388913,0.44284973,-0.5170317,1.310932,0.21599817,0.53425515,0.39292845,-0.60255706,-0.053148728,0.29059443,0.29889932,0.20889992,-0.060258165,0.3700612,0.5363382,1.1118076
-0.2880824,0.27649173,-0.3221324,0.47542074,0.6876493,-0.47467417,0.49327618,-0.6646245,-0.52517796,-0.76177627,-0.2667584,0.43031,-0.98622334,0.54601264,-0.3872819,1.3033276,0.24508613,0.4027711,0.17672801,-0.49873346,-0.068904206,0.2774898,0.11266209,0.19860567,-0.14275458,0.6139242,0.75537425,0.9234461
-0.25629166,0.4235772,-0.15143101,0.17399059,0.5141336,-0.38050964,0.37847775,-0.9066567,-0.5076688,-0.66541004,-0.45860332,0.62564033,-0.9248037,0.46827066,-0.60892206,1.2048892,0.1628001,0.5200422,0.56089765,-0.46587917,-0.17807402,0.34876338,0.19972575,0.25043,-0.06589209,0.26554322,0.6307187,1.0925038
-0.39179885,0.41896766,-0.3059063,0.44318295,0.60531324,-0.41140798,0.31010976,-0.7433642,-0.50347257,-0.55365545,-0.5155002,0.7121129,-0.93466103,0.3918372,-0.35978818,1.1859987,0.18943992,0.54950714,0.47433525,-0.6032369,0.14822407,0.28242505,0.21132202,0.35803995,-0.1484045,0.37274855,0.8043004,1.0006008
-0.27510038,0.41916025,-0.19854163,0.40012336,0.4441549,-0.48887688,0.42935774,-0.8240566,-0.4233062,-0.74078745,-0.36740062,0.55360186,-1.0221599,0.43797943,-0.5301794,1.2875918,0.07806608,0.5890557,0.38609034,-0.587407,-0.0086103575,0.34196436,-0.030564375,0.14715423,-0.22597186,0.3673644,0.66616833,1.3091383
-0.31445667,0.4769651,-0.13218571,0.35078222,0.64695746,-0.5179249,0.57700694,-0.8168517,-0.5233676,-0.59798527,-0.32110834,0.521305,-0.98858577,0.4152705,-0.46041277,1.3785297,0.09362042,0.381455,0.38330996,-0.4535465,-0.08052897,0.44305936,0.20894757,0.31323996,-0.16606489,0.51492333,0.70651144,1.0386735
-0.48824608,0.5569413,-0.24530032,0.3428908,0.49770665,-0.42394134,0.4429165,-0.86657953,-0.46036446,-0.7285859,-0.39391643,0.69370884,-0.97086716,0.5609297,-0.24843335,1.1617814,0.15374051,0.52841544,0.38000974,-0.50290644,-0.096483625,0.38446096,0.1750288,0.18086879,-0.17690872,0.40685463,0.5891911,0.94294125
