p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20
-1.0202229,0.2839714,-0.97342426,-0.1779642,0.73021907,-0.9070295,0.28939182,0.21494262,-0.47896537,0.07033627,1.5899659,0.7285346,-0.20718694,-0.17672896,0.33728558,-0.17159905,0.14724073,0.62580657,0.60437834,-0.8302631,-0.21207352
-1.0054004,0.04755166,-0.033351973,0.08758639,-1.400602,-1.4478356,1.9066615,-0.67429405,0.9876525,-0.8744339,0.64478445,0.90523016,0.265801,-0.5125979,1.3314054,-0.5691404,-0.82119894,0.96683353,0.6407706,-1.8530623,-0.6344827
-1.3809304,0.056102175,0.80367404,1.2949998,-0.288738,0.48133993,0.5497711,-1.2231914,0.6950473,-1.644717,0.4180722,-0.40963867,1.1157582,-0.74498,0.98110217,-0.63316625,-0.65064764,0.2512122,-0.19741008,-0.26798072,-0.3644554
-2.202906,0.1455482,-0.75289506,0.74748325,1.60778,-1.0299566,0.07930068,0.06625576,0.7297309,-0.0013555759,1.6269755,1.650035,0.8166415,0.81782496,-0.13377428,-0.86043555,-0.14690223,-0.12166782,0.44935212,-0.35134086,-1.3198873
-1.3764538,-0.04069099,-1.170757,0.40881127,-0.07337917,0.14286794,0.16242453,0.9755717,-0.5646148,-0.02252347,0.42051718,1.1310736,0.42225498,-0.14827113,0.6234566,-0.3882831,-0.038404062,0.21212223,0.3614441,-0.44459128,-0.46723875
-1.9008905,-0.59076494,-0.1773605,0.9682676,-0.27348876,0.5509906,-0.19789155,-0.09116793,0.3947517,-0.3935568,1.3738074,0.8078758,2.0182483,-0.9013471,1.0752498,-0.68052,-0.9073732,1.2228022,0.42219293,0.0030180535,1.0701202
-1.492899,0.028910544,-0.98722863,0.48582533,0.50093925,-0.7478496,0.15741763,0.6475579,-0.5322523,-0.020935556,1.2629093,0.9034224,0.47099042,0.4832185,0.7757128,-0.1143817,-0.16810453,0.01846124,0.6664419,-0.26603007,-0.497093
-1.6488637,0.20728809,-1.0129461,0.3309039,-0.20288864,-0.27011734,0.4104357,1.4270958,0.33313623,0.26284152,1.1385854,1.1435864,0.02241173,0.06319267,0.88074094,0.40564236,0.44696608,-0.58359396,0.5044998,-0.31010237,-0.5560277
-0.21151575,0.5017638,-0.7723271,0.06693334,-0.043057222,0.14460978,0.9560176,1.1880032,0.33984685,-0.47437346,0.80399597,1.3284599,-0.86710244,-0.62219155,0.530633,0.13151999,0.030671028,-0.5984927,-0.31290755,-0.44680813,-0.99133974
-0.85035336,0.4279834,-0.4292192,-0.030164601,-0.30146983,0.31754777,0.6842345,0.95131,0.53561294,-0.21856855,1.1538954,0.715835,-0.5500951,0.26424825,0.7837273,0.027370516,0.026954835,-0.46144915,-0.5371898,-0.06224547,-0.53756446
-0.78392744,0.38564688,-0.46883628,0.083447464,-0.27966586,0.3012158,0.840974,0.96529734,0.5094665,0.00393237,1.3049692,0.83199286,-0.65183544,0.31476897,0.7543124,0.11614239,0.038982324,-0.49104425,-0.46716675,-0.027131846,-0.44539738
-0.7336674,-1.0196729,-0.4182555,0.2536125,1.2105092,-0.74288213,0.26830482,1.1092865,0.2156604,-2.091137,0.9767491,-0.19147396,-0.03775245,0.01403254,1.4218992,-1.0796213,0.8236281,-0.9456932,0.6929298,-0.2528575,0.47432083
-0.8923978,-0.31067428,-1.0923594,0.41003433,1.5181305,-0.20075306,0.86224496,0.7676878,0.8196498,-2.1145782,0.2374859,0.58976775,-0.20393158,-0.70135945,2.7399719,-0.424165,0.42700344,-1.0090101,-0.7798971,0.6377887,0.21844761
-1.0919034,0.1285806,-0.5875172,-0.047447294,-0.32374325,-1.1986688,-0.40721634,-1.0785575,-0.43501738,-1.4506439,0.7772021,3.3370013,-0.39625242,2.1563454,0.66200626,0.5783859,-0.41613793,-1.0035566,-0.79722893,-0.29751292,-0.8822151
-2.6822531,-0.5756249,-1.8379076,0.9991673,0.92968136,0.02208694,0.709604,0.78693175,-0.6439541,-0.1316558,0.6997295,1.4367602,0.29406586,0.17741093,1.033928,0.13602592,0.96628207,-0.6697488,-0.35209966,0.3232684,-0.6193189
-1.0248555,-1.012149,-2.650178,0.2453053,0.116998866,1.7316836,0.90871316,2.8164933,0.2789241,-2.0793715,-0.8764051,1.1772163,1.0503889,1.6607912,1.6258917,0.80967855,0.08418864,0.7839854,-0.43774945,-0.90646017,0.41827512
-1.6955521,-0.37264106,-1.0701828,0.2939314,-1.2300527,0.14966138,0.22064182,0.61093396,0.015661363,-1.169285,0.54603636,1.8587022,-0.011255014,2.0508962,1.019638,-1.2531523,-0.31154022,0.1672596,-0.64280117,-1.3252679,-1.6859859
-1.3373462,-0.10463319,-1.040281,0.5465568,0.24241647,-0.4384611,0.16773771,0.6529249,-0.1348229,0.08454069,1.195551,1.3233471,0.46920863,0.3969846,0.737449,0.014407065,-0.04027383,0.20440564,0.9380654,-0.32546157,-0.36036363
-1.2233073,0.12754403,-0.9864917,0.3982575,0.17305133,-0.59813905,0.28389826,0.4683299,-0.080109864,0.08470343,1.3718282,1.020991,0.32994476,0.67102575,0.8029567,-0.34038895,-0.08700562,0.14192797,0.84588563,-0.33505574,-0.33315232
-1.4268093,0.30477878,-0.8812493,0.5535195,0.4866844,-0.7420418,0.120839804,0.7274161,-0.52282155,0.20835821,1.2748963,0.7885657,0.50877905,0.36418408,0.75173384,-0.12361248,-0.1927977,-0.014773532,0.8458712,-0.3907835,-0.17278677
-1.4848176,-0.21452741,-0.87109363,0.5879865,0.13490516,-0.62538594,0.23177812,0.83707845,-0.31521213,0.020419018,1.162919,0.9319111,0.24854298,0.3639004,0.79792196,-0.07026289,0.07801748,0.097332634,0.9956369,-0.3862629,-0.44588235
-1.6157048,0.032928556,-0.83385813,0.6915946,0.43729287,-0.761923,0.15782721,0.6084422,-0.62041783,0.26254648,1.1599045,0.8144314,0.43203163,0.27339235,0.79573923,-0.07365538,0.012773988,-0.0037258363,0.72868377,-0.4633476,-0.5122091
-1.5033106,-0.20990857,-0.9063285,0.48631522,0.19221456,-0.9590733,0.121266045,0.62830037,-0.29758722,0.06268625,1.313382,0.9880255,0.40985632,0.396927,0.7005172,0.065407135,0.02643196,0.2159646,0.7882878,-0.56254494,-0.3837626
-1.3983154,0.01586382,-0.92048013,0.64166695,0.34297597,-0.5951856,0.13094293,0.64579296,-0.33502826,0.20147897,1.24189,1.1596758,0.562372,0.4936376,0.87597597,-0.05723831,-0.03994289,-0.11785227,0.9354335,-0.32671016,-0.25582233
-1.296638,-0.016875552,-0.8759786,0.5098629,0.37224475,-0.5653306,0.23528777,0.61912,-0.38476405,0.15433496,1.2310948,1.0547892,0.58325756,0.42486182,0.7546695,-0.28771535,-0.058067888,0.20162201,0.96039253,-0.26141185,-0.29708868
-2.215604,2.1291687,0.6667479,-1.4044805,-0.96942234,-1.167837,0.8571493,1.2879202,-0.17770758,-0.167439,-0.12818626,1.217134,-0.8832606,-0.47181463,0.8742209,1.2860595,-0.6783814,0.1388358,1.1564463,-0.05305694,1.726039
-0.48829627,-0.64823544,-0.16120169,-0.095712245,-0.05658104,-0.59373903,-0.35482264,0.45318222,0.11415991,-1.1604184,1.1660293,0.71007824,1.0268396,-0.96502596,0.18843189,0.8646151,-0.66571486,-0.5585574,0.6575097,-1.0978644,-0.0963906
-0.539015,0.24298984,0.26660827,-0.41276947,0.5458695,0.8673057,0.90691155,1.1000242,-0.55997753,-0.63311845,0.57405865,0.20711225,0.74489796,-0.37036636,1.1556022,0.80589116,0.4454665,0.16169688,-0.34647325,-0.32532585,1.4506925
-1.0156693,0.36015138,0.56257004,-0.35888517,0.7663469,-0.62957203,-0.34492755,1.4498205,0.36534128,-1.0377963,0.4706925,0.7426992,0.1208666,0.08845951,0.40636268,0.12033213,0.15681435,-0.47000626,0.44796136,-0.32064697,1.0948913
-0.5399898,-0.43473145,0.48190862,0.05090544,0.15177967,-0.29070976,0.55839115,1.1867557,-0.3877808,-1.0091538,0.86896795,0.53893054,0.38085076,-0.79626465,0.69820666,-0.023803243,-0.0053887395,0.010694522,0.40854654,0.057412427,1.4070121
-1.4109454,0.021077527,-1.2268859,0.48601925,0.05923753,0.25778645,0.2746224,0.99557644,-0.609424,-0.033006433,0.45871225,1.0619532,0.5264956,-0.13262905,0.5652545,-0.4000258,-0.0781466,0.19542561,0.38964722,-0.5222766,-0.4643165
-1.4126263,-0.10010689,-1.1146424,0.39290825,0.01802927,0.15172328,0.13898559,1.0435903,-0.6477026,-0.03299978,0.5158485,1.073789,0.47778517,-0.063296884,0.60793465,-0.36757326,-0.106331676,0.32623366,0.39926997,-0.34225604,-0.463401
-1.2179823,1.2751989,0.2665846,1.1398709,-1.3849568,1.0644984,0.674116,-0.27283323,-1.2514523,-1.6606756,2.6872644,0.26764223,0.336356,-0.5079009,-0.2205901,-0.25258356,0.07196354,1.0651349,0.40830332,-0.03790362,-0.37094128
-0.58176386,0.33851662,0.14324903,0.7307772,-1.4654856,0.81138134,-0.14292763,-0.7837326,-2.590099,-1.1713427,2.703251,0.90443736,0.6627241,-1.453143,0.4649264,-0.35459998,-0.27579132,0.43880907,-0.4133123,-0.11738582,-0.510903
-0.70870346,2.5508232,-0.7002686,3.3258574,0.22687975,-0.36287355,-0.44287235,-0.8982696,-0.71125287,-0.5877282,2.9988134,1.2756766,0.20783478,-0.074198745,-0.57879305,1.0117047,0.3669736,-0.39754188,0.013743712,-0.96567214,0.025607914
-0.5454706,-0.6926397,0.009181487,0.41317594,0.07870868,-0.0804328,0.7462577,-0.85073835,0.20426975,-0.38612333,1.0076573,1.4772377,0.056101486,-0.47097218,0.33312485,0.3992093,-1.2634108,0.96083957,0.8543754,-0.60328156,0.110714085
-0.5702985,-0.88389045,1.5234675,0.300736,-0.421164,1.4706768,0.38628393,0.13200302,0.8974136,-0.89750755,0.7080027,1.1510935,0.18957178,0.00078292895,1.2099723,0.045584764,-0.57171077,1.0194374,0.26306123,-1.1717674,-0.13114186
-0.010005811,-0.2179709,1.2914369,0.2011783,0.58584815,0.8115579,0.7725568,1.2834203,0.077954896,-1.2712915,1.4338806,0.5237726,0.3008861,0.50260603,1.0092341,0.024280114,-0.09643206,-0.034562033,0.4480907,-1.1098582,0.36164507
0.07337542,-0.07060092,1.0264637,-0.05501242,0.27597922,0.733961,0.470136,0.84094703,0.3055426,-0.85487837,1.5724428,0.7437176,0.65865624,0.5001767,1.1675602,-0.20341498,-0.19703138,0.34179652,-0.025572868,-0.7965779,0.14199747
-1.8621362,1.1654589,-0.14163071,2.1142344,0.41612828,1.6647131,0.5437696,0.16359393,-0.15228567,-0.46728435,2.409569,0.7482459,-0.25141484,-1.8248285,-0.9994026,0.8523026,0.45779023,1.7139516,0.8295533,-0.7034392,-0.7032975
-0.30606663,-0.34098443,-0.20667402,0.61586446,-0.9455484,-0.30242208,0.4024288,-0.09462636,-0.42784762,0.032585654,1.6644272,0.723335,0.9954594,0.9202709,0.58085966,-0.40264964,-0.01033422,0.11564454,-0.31600782,0.0028380766,0.5318571
-0.3890361,-0.3895039,-0.18520837,0.84669644,-0.80257255,-0.1267565,0.48210752,-0.11840192,-0.4261076,0.122731075,1.898028,0.7504778,1.0966591,0.947059,0.4266449,-0.5848042,-0.2842343,-0.0028557545,-0.2429157,-0.022897998,0.58477414
-1.6358736,-0.51591414,0.8587506,0.36235908,-1.0883728,0.78805715,-0.3841232,0.44527382,0.104927264,0.11862339,0.01843499,0.8136251,1.1745676,-0.6002498,0.21847829,-0.4497815,-0.11637389,0.7941977,-1.5758617,-0.23875591,-0.4624371
-0.79142624,0.23604274,-0.31581968,0.025367728,-1.1990001,-0.578823,0.32513115,0.6373773,-0.3209225,-0.22590086,1.2456248,1.1349266,0.42241934,0.72099245,0.50918776,-0.70549697,-0.009226322,-0.18958245,-1.3010076,0.3230962,0.4401705
-0.9096282,-0.8503405,1.016421,0.3667227,0.5285379,0.28506196,0.71363723,-1.8898442,1.0483327,-1.0911332,0.69643384,1.4309024,-0.061112598,-0.32106465,0.4963831,0.07748649,-1.3116108,1.1359016,1.3489727,-0.26155278,-0.0731272
-0.9623611,-1.4271207,1.535579,-0.3637073,-0.1817743,0.9301099,0.8167681,-0.56399167,1.5489769,0.39507088,0.40008405,1.5735415,0.21880507,-0.36111358,0.8053828,0.40625653,-0.67768437,1.310244,0.07610527,-0.20133345,0.21763892
0.14265995,-0.52542955,1.6451957,-0.120628275,0.26832068,1.3290106,1.1074921,0.48339102,-0.20554796,-0.15850538,1.7566181,0.6859888,0.8652799,0.6525551,0.47930437,0.46322122,-0.14250134,0.40997827,0.88086474,-1.6440979,0.23254503
0.3926885,-0.25282037,1.5773351,-0.576319,-0.21380776,1.3285512,0.8146254,0.3079636,0.010360579,-0.12138861,1.931427,0.90638745,1.0920606,0.47346985,0.7434633,0.369515,-0.21191242,1.0953871,0.41884512,-1.0620654,-0.18949294
-0.35080913,0.6818813,1.0381378,2.6311226,-1.1611825,0.31176358,-0.10425852,-1.0482893,-1.8650755,-1.1540662,3.071122,1.5913246,-1.1979682,-0.7642925,-0.47784907,-0.1763282,-0.9415929,0.76091915,1.2219197,-1.0717753,-0.98327833
-1.463923,0.2155502,-0.40547982,1.4938385,-0.9428338,1.1523898,0.5935446,-1.3506767,-0.66317725,-0.61093414,-0.036914594,1.7918621,-0.078382194,-1.0636432,-0.40871647,-1.4843627,-2.1519027,0.77503175,0.3670664,-1.246028,-0.988686
-0.37222084,-0.31423482,1.0441368,0.79664147,-0.67317843,-0.24917871,0.4182109,0.4988413,0.26409268,-0.0016364695,0.5982639,1.4364239,0.49171802,1.7016389,0.9639087,-0.17713198,-0.5411046,0.04494983,-0.23104827,-0.31754738,0.96469134
-0.4236542,-0.22498105,1.1662512,0.9019503,-0.36937645,-0.10082676,0.400016,0.48394513,0.14683373,-0.089248955,0.54503083,1.3442049,0.51382196,1.6762072,0.7145481,-0.1805069,-0.7897703,-0.27289113,-0.11719706,-0.50767434,0.8248831
-1.085298,-0.5246417,0.9367258,1.5842055,-1.1988544,-0.016315946,-0.106604725,0.81692946,0.71580416,0.042926945,-0.15808488,1.1063504,0.98118424,0.7815364,0.50532275,-0.3676904,-0.85074306,0.8212187,-0.6951522,-0.46312,0.10979701
-0.69083494,-0.52264166,-0.21929288,0.6922123,0.08997721,-0.9158376,0.4932367,-0.2086782,0.5983561,0.5558894,1.4793378,1.2873604,0.9546449,1.1873003,0.9976222,0.17450084,-0.52636325,0.42891243,0.07268191,0.45859888,0.12537871
