p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21
0.6156182,0.45933196,0.45304185,0.34055468,0.37072226,0.13524745,-1.0231967,1.0445195,-0.8951887,-0.09821985,0.973706,0.27437037,1.5614513,-0.0032342956,0.52226686,0.3310887,0.06675205,-0.19616343,-0.19050623,-0.11458067,0.0016955234,-1.6724465
0.5305848,0.72626966,0.14684536,-0.08965591,1.3697381,-0.43417585,-0.8238567,0.80032694,-0.60199213,0.052434966,0.60312617,0.598531,1.7787508,-0.1602881,1.5024383,0.40204734,-0.0853774,0.15792902,-0.05412897,-0.43131885,-0.0082559455,-1.7830529
0.31215602,0.19698936,0.49305978,0.3079475,0.43038344,-0.19911548,-1.0253338,1.1061249,-0.7600066,-0.1918573,1.1581721,0.4999201,1.6359197,-0.16986509,0.4541384,0.6074788,-0.0054117246,-0.45402873,-0.32927665,0.19819635,-0.09807045,-1.2739623
0.81937015,-0.34477973,1.0062743,0.19352455,1.4973041,-0.05708635,0.86143136,-0.82666814,-1.9996043,-0.5161648,0.35431713,0.7726231,0.95605505,-0.6537791,0.8317595,0.15734358,-0.055509645,-0.1519264,0.0911506,0.31815922,0.28927642,-0.7125638
0.12267653,-0.5751741,-0.75403184,1.0548021,0.83613425,0.7697185,-0.46653885,-0.19817312,0.49288368,0.08828385,0.90610594,-0.17196843,0.15766206,-0.58230144,1.0720211,2.8088808,-0.95443183,-1.0805625,-0.11255064,-0.8437716,-0.11589223,-0.86647946
0.5110782,-0.5222086,0.11296306,0.098892346,1.3039153,-0.28915644,-0.18445179,-0.8243251,-1.986218,-0.7224966,1.2171195,0.8322503,1.1185504,-0.31401956,1.1793954,0.6813945,0.465668,0.011650371,0.105572805,-0.17187046,0.8610682,-0.9991929
0.7003519,0.113065,0.46140096,1.5553248,-0.047089834,0.18301596,1.3107202,-1.1347172,-1.2455838,-1.5670257,0.121521726,0.23069693,1.0640781,-0.53098106,0.5848764,0.84815294,0.8478984,0.03187124,0.95952594,0.28866798,0.69626266,0.029220149
1.0243593,0.8652535,0.9692962,2.148436,-0.19072063,1.5979581,-1.158034,-0.71210504,-1.1405689,-0.080083236,0.12921026,1.1239933,1.8338729,-0.9753644,1.8279884,1.7942338,-0.84311277,-0.86699814,0.5676605,-0.6723097,0.14171842,-0.44486737
1.2530313,0.9959553,1.5958027,2.2760477,0.0073058754,2.2310774,0.51983094,-1.2877423,-0.18268572,-1.0338657,1.408291,1.5220356,2.2115574,-0.8940227,1.7658626,2.0248938,-0.6014005,-1.622528,1.4073358,0.96580786,0.35707265,-1.1035846
1.6411533,0.97060937,0.6584482,-0.17537595,-0.20165882,-0.41255903,0.0077291294,-0.06901335,-1.0173234,-0.73345435,-0.03111881,0.16573761,0.78847885,0.82446545,0.22042133,0.7510871,-0.65626717,-0.89199805,0.33072308,1.3743612,1.5023552,-1.657873
0.84853333,-0.51497805,-0.5762978,0.9504968,0.17337635,0.17859267,-0.07657987,-0.055565666,-2.7190616,-0.3828862,0.07153179,1.0555692,0.879062,-0.26866397,-0.4494821,-0.36617967,-0.5403134,-0.48134187,-0.0053813155,-0.79272634,0.45231402,-0.57592165
0.8999558,-0.5767772,-0.67188174,0.9376923,0.23346649,0.15377016,-0.13730012,-0.033977676,-2.8779767,-0.35607448,-0.15252167,0.9985832,0.8395289,-0.25000504,-0.5955979,-0.5250613,-0.51439494,-0.39364615,0.034514662,-0.90331256,0.5789204,-0.7145521
0.4870278,0.4498871,0.15341122,1.3093978,-0.3802082,-1.2270455,0.6019232,-0.8420981,-0.8609576,-0.77734214,-0.11958845,-1.5339502,1.1013119,-0.8275156,0.31269023,-0.113819905,-0.855744,-2.56875,-0.59141016,0.4792641,0.9952011,-0.7715414
-0.018013965,0.32342485,0.5821306,0.15729743,-0.6618455,-0.10652721,0.34185204,0.19716974,-0.93114793,-0.9488638,0.079723835,-0.35877678,1.3311839,-0.45216572,1.2864954,-0.08198735,-0.4312453,-1.2948551,0.22691472,0.035462797,1.0303267,-0.60382557
0.118249945,0.00054802356,0.51715654,0.09063381,-0.6085842,-0.04907187,0.36850452,0.23475075,-0.77065617,-0.8688363,0.26874173,-0.17628051,1.5053012,-0.311526,1.0787157,0.13478824,-0.59725386,-1.2137126,0.18168937,0.13153817,0.78586227,-0.7089518
0.1443578,0.10099623,0.52367806,0.17617255,-0.6731884,-0.11232035,0.35359883,0.30202037,-0.9340099,-0.8443638,0.084554255,-0.19233811,1.3507339,-0.4208073,1.1278174,0.05343638,-0.6060415,-1.241623,0.16043952,0.025299093,0.7075737,-0.6211806
1.1046892,-0.17826767,0.22814842,0.1361744,-0.80713224,0.7191137,-0.84497976,1.3373986,-0.4284992,-1.8649325,1.0245874,-0.2751778,1.5577497,-0.442518,0.64975786,0.4259619,-0.4252019,-0.60780454,-0.098625526,1.0534157,0.79301924,-0.810343
0.33295438,0.3272196,-0.33707342,0.5288293,-1.1235107,1.1966864,0.004061348,0.2551492,-0.5724983,-2.104194,0.21126682,0.46321872,2.1110485,-0.25091252,0.215594,-0.27941248,-1.2263081,-0.09497569,0.26719323,1.387724,-0.06260231,-0.34287038
0.47466543,0.27413893,0.44143277,-0.16535373,-0.5346324,0.88798887,0.049085867,0.5441243,-0.6455571,-2.3107207,0.5448417,0.030219527,1.6217259,-0.032347117,0.28978512,0.24725895,-0.760895,-0.45146242,0.083155684,1.3488474,0.42140913,-0.5358597
1.5597475,0.77450275,0.5407462,-0.4734894,-1.0209751,-0.855625,0.68643993,1.0252858,-1.5986102,-1.150414,-0.44860202,0.58359945,1.6377864,-0.5412238,0.842591,-0.37960118,-0.60955864,-1.0306787,0.36581177,0.34775445,1.0409348,0.26642314
0.7215054,0.64567965,0.6711195,-0.18222159,-1.1551669,-0.069385715,0.52955,0.8660082,-1.4123913,-1.0258973,-0.23259453,0.5468888,1.9469126,-0.50191784,1.5287806,-0.32950276,-0.7142549,-1.4252124,-0.06204163,0.3633776,0.80867857,-0.3490202
0.34332976,-0.48400432,1.5815701,0.46919963,-1.0256234,-0.60749173,0.4109781,-0.34531286,-2.0638888,-0.77991015,0.78591317,0.5333897,0.9509929,-1.4957255,0.12251016,-0.3356944,0.9523265,-0.6539863,0.09768783,-0.43117198,0.61909467,-0.027051125
0.23345096,-0.4106259,1.1965778,-0.15834418,-0.106557116,0.36916038,1.3961085,-0.13410124,-2.3746667,-0.6343173,1.2151414,1.2195612,0.5390344,-2.8213444,0.15253654,-0.937361,0.5761085,-0.7646045,-0.2650429,-0.5111509,0.71707785,-1.1911275
-0.1886549,-1.151881,0.546702,0.043449376,-0.24979459,0.69894075,0.6824253,0.30493322,-0.71745116,-0.5213519,-0.018044364,1.2680576,0.77479887,0.17732759,-0.23281339,1.0271112,-0.22125868,0.08846536,0.04957119,0.4700844,0.05132931,-1.3865589
0.7982375,0.040980916,-0.39397067,-0.14711353,-0.32690823,-0.44143555,-0.06356773,0.15801191,-1.1256751,-0.7223516,0.15430306,0.40181825,0.9193725,0.24257076,0.43456966,0.5437347,-0.43590683,-1.4131656,-0.010106605,1.4336506,0.5723426,-0.9149177
0.9895972,1.347159,1.8796847,-0.08266373,-0.10208109,0.99101883,-0.31976774,-0.5156739,-1.2897042,-0.70057523,0.35847864,0.6100371,0.54717237,-0.80339783,0.16855334,1.0872914,0.1507318,1.3358713,0.10249609,-0.22239664,2.1684883,-1.1707636
-0.18842994,0.65264106,0.9231775,-0.060041815,0.2610605,0.298534,-0.09255654,0.101826586,-1.051517,-0.011360792,1.7495002,0.122837685,0.8952958,-0.68262374,-0.09651034,1.2295401,-0.6065698,1.7932264,0.2673563,0.19108653,1.0317563,0.4207434
0.5671449,1.0310377,-0.7370358,2.037624,0.53766406,0.19833402,0.76730883,-0.42092186,-1.0585352,-0.34650153,0.4611498,0.4876992,0.7702981,1.3519437,0.7431876,0.2766887,-1.5023956,-0.33902404,-1.4134874,0.37688947,0.93043154,-1.5616304
1.0316669,0.5938276,0.2414842,0.16696368,0.231054,-0.17856985,-0.3423945,-0.025460092,-0.9646996,-0.77327925,0.72437614,-0.11430052,0.68250936,0.30675054,0.4414732,0.66220033,-0.26186138,-0.15418111,0.40837494,-0.087221876,0.7667986,-1.2912906
-0.3039849,-0.8336368,-0.41100076,-0.2699833,-0.084567,-0.19382209,0.9603782,0.017609268,-2.6781838,-0.6392951,1.8528464,0.22513337,0.57002836,-1.1696458,-0.1455711,0.9209261,-0.9353162,0.2756368,0.07829311,0.86946476,-0.72022694,-0.7610142
1.0611005,0.6907171,-0.23505683,0.99534756,-0.02710561,-0.34751895,0.43882078,-0.081395835,-1.2157704,-0.6110323,0.20768736,0.13429727,0.6472216,0.20166299,0.471221,0.7090839,-0.4674543,-0.09641947,0.08279079,0.7637373,0.60620034,-1.4753966
1.3872224,0.94867396,-0.59980416,0.95309335,-0.3319662,-0.012142941,0.2903103,0.6941269,-1.2038715,-0.338941,0.1809741,0.44235265,0.71040577,0.3694127,0.058642667,1.1821599,-0.19427757,-0.21256849,-0.1914417,0.4082569,0.28717583,-0.7842465
1.2417518,0.36762586,-1.0743263,0.7961546,-0.6932767,1.0244039,-0.17305875,1.183044,-1.1712141,0.054133713,-0.23848589,0.058218144,1.0081252,0.20115943,0.2525562,0.18614438,0.4426301,0.6431356,0.15244934,-0.1610433,0.47343436,-0.66059786
0.7032348,0.5186749,-0.7640013,1.0361024,-0.22442572,0.35800838,-0.2474543,0.7172854,-0.97122884,-0.25429225,-0.009814379,0.6148531,0.9869893,-0.019727182,0.17298228,0.870415,-0.0060669626,-0.14267467,0.027985249,-0.08289943,0.39135548,-0.059968967
0.86086684,0.66772217,-0.803188,0.88525176,-0.28218082,0.28288448,-0.14535224,0.64882016,-0.9711894,-0.23419873,-0.0388179,0.45185205,1.0393223,-0.14275007,0.24818072,0.86064786,-0.08290911,-0.12889016,0.07681692,-0.11210939,0.3408866,-0.08736964
-0.8717181,-0.19243634,-0.18976861,0.43674284,-1.0607467,0.018228378,-0.068134554,0.3509591,-0.022005836,-0.22717282,0.21560732,-0.7518707,1.4928555,1.1775357,-0.86697537,2.835737,-0.04187127,-0.73428714,0.120516144,0.30631506,0.3000339,-1.4317393
-0.30040944,-0.6177234,-0.12529561,1.2300005,-0.15801089,1.6537523,0.47185722,1.0157868,-0.21634081,0.22933045,0.82168835,-0.9670227,0.92272836,1.6020161,-0.15376173,2.6449957,-1.0053623,-0.41029906,0.8982968,0.016268458,0.11726275,-1.9183716
1.1750002,-0.450281,0.31849852,1.7972007,0.7132068,0.022408213,0.5139843,-0.8243964,-1.5044147,-0.26930282,1.523207,0.7776404,1.4689325,-0.56664115,1.5586426,-0.7918028,1.352669,-0.93511426,-0.6925539,-0.3481138,1.4583625,0.21839485
0.9190159,0.78087467,-0.5217267,1.5503609,0.15006484,-0.13136943,-0.06832303,-0.27990156,-0.5087581,-0.71418196,0.68906415,-1.4479709,0.83934605,1.0902507,1.3482251,0.9057831,-0.70110995,-0.094278075,0.3163935,-0.06718202,1.0473218,-1.7120327
-0.27872565,-0.6328514,1.1981539,1.1557614,0.94735754,-2.372254,-2.4998493,0.7668093,-1.2139139,-2.1635413,2.4470387,-0.3191132,0.50554806,0.295865,0.7790439,1.6355424,0.20753206,0.40287545,0.079876244,-2.242912,-0.8913155,-2.0218103
0.3912506,1.0863378,0.025675813,0.111254625,0.7238451,-0.2589268,-1.4469265,-0.7485288,-2.1000257,-0.7353994,0.22348416,0.47359824,1.8762282,-1.2361042,1.1950983,0.52202916,0.49499068,0.09767978,-0.610356,-1.2882557,1.4263685,-0.6982138
1.1262869,0.79881805,-0.085593194,0.9600807,-0.05643901,-0.3012282,0.32026097,-0.32091442,-1.2277164,-0.61982834,0.2625111,0.034953713,0.47761127,0.19774841,0.3296408,0.9219746,-0.4816843,-0.24241707,-0.05323425,0.48287803,0.49641398,-1.422179
0.9753518,0.6487033,-0.2971906,0.87882924,-0.050063808,-0.32566836,0.11417319,0.006952809,-1.1627377,-0.6780449,0.03263688,0.12339675,0.71867025,0.43551925,0.49238876,0.74760497,-0.48572576,-0.41166085,0.0035459113,0.7871814,0.7162716,-1.1919551
0.91849846,0.5164098,0.036792096,1.1320564,-0.089694664,-0.31723875,0.26293752,-0.08452211,-1.1508123,-0.8671954,-0.036409512,0.23688294,0.4014935,0.37362763,0.26580676,0.8070741,-0.66755134,-0.24593396,-0.04930704,0.52268136,0.60018486,-1.4242872
1.062007,0.7216324,-0.2488506,0.84107393,-0.05279896,-0.46833938,0.32195732,-0.03541579,-1.4268306,-0.453247,0.29568946,-0.0038777555,0.4132701,0.4717759,0.2544918,0.9249995,-0.48051503,-0.2599428,0.1919624,0.8039526,0.5696141,-1.2852054
1.1502111,0.7969682,-0.29473424,0.93830496,-0.067847304,-0.39742273,0.23792413,0.03115641,-1.308005,-0.47339854,0.57119715,0.32672924,0.35743606,0.4474433,0.112394445,0.72421366,-0.70007616,-0.13824618,-0.08594461,0.6823938,0.7716931,-1.240358
1.1188228,0.6468627,-0.13002878,0.8457996,-0.13448231,-0.3117573,0.308468,-0.16638027,-1.4838382,-0.642521,0.3140495,0.27716485,0.28355753,0.4817847,0.22521004,0.92547506,-0.5830991,-0.30204284,0.14220858,0.7614506,0.6764346,-1.2688003
1.2000859,0.8344569,-0.10205748,0.82387376,0.037323076,-0.480886,0.30352286,-0.13827628,-1.4747435,-0.5129069,0.34455267,0.0050058793,0.53789365,0.5342159,0.40687987,0.82582086,-0.51303285,-0.26308808,-0.097977474,0.64857215,0.73225963,-1.0631999
1.1351418,0.6576478,-0.1500901,0.58760154,-0.07765463,-0.3968325,0.15700749,0.010047492,-1.3390815,-0.5116081,0.188718,0.1115835,0.677776,0.483267,0.25354376,0.8750226,-0.424055,-0.15003096,0.112929836,0.74713135,0.5682924,-1.3656256
1.8867793,-0.48037413,-1.1645498,-0.49245575,-0.57921773,0.9640062,2.3394597,0.66752017,0.020643394,-0.19927573,1.6541107,1.8421639,0.6255949,0.2136985,1.4073749,0.47975737,-0.19001548,-1.0431674,0.2904561,-1.0828297,-0.2839128,-0.54348046
-0.9236971,-0.081583105,0.819122,0.58657944,-0.469001,0.18472284,1.5046173,0.22809295,-0.68487287,-1.3434283,0.9405728,-0.049375966,0.27434412,-0.28154922,-0.10805599,0.8844641,0.6598298,-0.012148793,-0.35858607,0.68576896,0.24039376,-0.35281253
-0.30797705,-1.131983,-0.006795099,0.04964495,-0.3314681,-0.46545994,-0.31799242,1.3742191,-0.61914384,-0.2399031,1.245644,0.2994222,0.70228803,-0.027655462,0.49895704,0.8994631,0.23308828,-0.6613455,-0.027777221,-0.5308606,-1.1347487,-0.17723717
-0.31592384,-0.23168607,0.6443632,-0.07708635,0.01836435,-0.65722525,1.7475339,0.76136404,-0.36045113,-0.046005942,0.3453632,0.2782848,0.80494815,0.39349657,0.90397084,0.84410477,-0.005935538,-0.04072968,-0.69868803,-0.43162242,-0.5575449,-0.6257897
-0.58592194,-0.41938058,0.1093028,-0.08136746,-0.7010365,-0.48875496,0.6623251,1.2813066,-0.5022308,-0.68810004,0.7554254,-0.28487867,0.5067239,0.24152124,0.9382913,0.8385198,-0.21293703,-0.25713944,0.28920865,-0.5015357,-0.03653529,-0.6185653
1.0144204,0.6803322,0.35006592,0.17715779,0.22891954,-0.19530562,-0.40351105,-0.00395176,-0.94133914,-0.81417406,0.7444574,-0.1148054,0.74616426,0.33946678,0.47988388,0.6121882,-0.36153686,-0.07958866,0.46278903,-0.14231896,0.7200711,-1.3340981
1.0220023,0.59509593,0.252302,0.11229956,0.21764754,-0.31861103,-0.26659653,-0.01666351,-0.93858147,-0.8199606,0.6801892,-0.14410543,0.74033237,0.19945973,0.40977764,0.63767266,-0.27422085,-0.1001848,0.3937321,-0.051457062,0.7792636,-1.3947264
0.8203262,-0.11912637,0.2693244,1.2375543,-1.2349037,1.0470113,0.12958883,-0.3849963,-0.37579572,-1.5182647,0.78258127,-0.80889857,1.155698,-1.4077543,0.59765154,0.55563796,-2.3927743,-0.617809,-1.2615223,0.58569825,0.8085943,-0.11419178
1.1080042,-0.39715964,1.0635805,1.8243909,-1.7235103,1.0182918,0.8077347,0.12380341,-0.61549515,-1.371179,0.59905434,-1.0399528,0.81572634,-1.8169214,-0.75313485,0.4459592,-1.4550014,0.18275416,-0.18642075,1.4989204,1.0271945,0.16339897
1.5758625,-0.7885141,0.49881053,2.3100204,-1.5899326,1.000456,0.50744075,-0.12322775,-0.32398063,0.95140535,0.9462043,1.0046896,1.5622619,-0.051641807,0.74087644,0.17554772,-2.1874673,-1.917059,-0.9232027,1.9426721,1.3880782,0.32812625
0.28751218,-0.36991355,0.23975468,0.85473204,-0.76845336,0.10295293,0.8828007,-0.61385274,-1.0853109,-0.20220223,0.88146704,0.3882307,0.030795552,0.2250957,-0.23772746,1.6523285,-0.47236034,0.66677016,-1.0704362,0.5857398,0.33952752,-0.3695399
0.41460815,-0.063165896,0.15467483,-0.17209367,-0.21272801,0.09784024,0.26614544,-0.07056054,-2.6995716,-0.7717979,0.520588,-0.13341631,0.74921924,-0.6618648,0.15243277,1.1084414,-0.80355835,0.7994068,-0.69989216,-0.0973638,-1.0295596,0.72403526
0.26733905,-0.067607306,0.84145457,0.3177883,-0.3624723,-0.7050842,0.065014645,1.0486909,-1.7237319,-0.813311,-0.092573315,-0.55871874,1.2781038,-0.43334204,-0.013085628,1.0682225,-0.7297501,-0.04806447,-0.8563672,-0.1537192,-0.8785676,-0.25005847
0.22952507,-0.2168314,0.3894778,0.02803055,-0.30358988,-0.26176897,0.16595466,0.91928154,-1.928333,-0.794752,-0.17031725,0.00112555,1.3955728,-0.7787565,-0.037554633,0.8813627,-0.6728469,-0.12796149,-0.43583342,0.16681331,-1.0516373,-0.29891348
0.611217,-0.09239688,-0.2793681,0.054037586,-3.4164948,1.2603776,0.74601835,-0.11869177,-1.1052518,1.2643384,1.9151582,0.7778465,1.5427263,0.55307746,0.9373679,0.2752494,-2.1867158,-0.44265243,-1.7535123,-0.18399964,-0.4998973,0.19441332
0.45515674,-0.26176623,-0.5190474,1.3790101,0.02923319,-0.22355063,0.27105778,0.034767117,-0.81360286,-1.2825198,0.118347816,-0.23156027,0.9295139,-0.043329388,-0.33679184,0.518714,-0.047607873,-0.22709286,0.21340454,0.729286,0.28391433,0.52072906
0.3686494,-0.08990023,-0.49043313,1.4239185,-0.028435629,-0.4020875,0.2855968,-0.038363338,-1.0919058,-1.3867875,0.06292739,-0.46107873,0.95182407,0.026887916,-0.27651337,0.620704,-0.2477178,-0.21855639,0.013616388,0.8569628,0.40310958,0.58215636
0.4778295,0.29529437,-1.2243357,0.20822392,-0.15888347,0.47712386,0.41494477,0.018393125,-1.1601691,0.19445916,1.0899574,-0.3478262,1.3278437,-1.1967255,0.038749386,0.14891836,0.09987122,1.6299883,0.19174543,0.0131388055,0.16635537,0.5546519
0.58787787,-0.19792724,-0.8340384,1.4416238,0.30954406,0.10277811,0.115569115,0.29417983,-0.5623752,-1.003017,0.060181223,-0.46079618,1.0849202,-0.64911336,0.10498701,0.52667516,0.3080943,0.015641382,0.5003331,-0.027881388,1.2345868,-0.14885557
0.41334847,-0.6275377,0.5155131,0.32440314,-0.753696,-0.3837166,0.96524554,-1.3939242,-0.8718099,0.3662316,1.5605384,0.72652847,0.03840594,-0.032936018,-0.13054346,2.5442207,-0.32196546,1.3694433,-1.322743,0.30003938,0.8243979,-0.2063875
-0.34527448,0.16497348,-0.057404775,-0.42650232,-0.1967369,0.59249574,1.279952,-0.16307904,-1.8853747,-1.0556002,0.60536826,0.53688276,-0.007817997,-0.061128017,0.3251958,1.20979,-0.08185001,0.90339935,-0.19118696,-0.015159681,-0.9328926,1.2911451
0.44913414,-0.40390807,0.7811408,0.23245795,-1.1874045,-0.73820055,0.032574926,0.7140188,-1.3442113,-1.1310726,-0.46987525,-0.28987858,0.5076562,-0.6477193,0.503798,1.2419977,-0.5786718,0.35254905,-1.53824,0.48873913,-1.5872099,0.26922014
0.51471645,-0.4811869,0.37575787,0.05944901,-0.9087496,-0.03827032,0.21647573,0.5736526,-1.3688407,-1.2663934,-0.5210577,0.2021985,0.9049612,-1.0318439,0.295161,0.94154376,-0.5933826,0.2183196,-0.8973698,0.89933753,-1.750762,0.04409024
1.7019155,-1.3186332,-0.3428219,1.014921,-2.0223477,1.2964073,1.1792946,-0.67828155,-0.8366729,0.4230062,-0.19724797,-0.8393092,0.04821515,-1.5799168,0.7986451,1.8371886,-2.9128315,-0.68956,-1.566056,1.8616382,1.9733535,0.29146555
-0.1268943,-0.803453,-1.8999968,0.47900748,-1.1224501,1.8491929,0.10591879,-0.97091895,-2.756537,-0.023875998,0.717535,-0.11832092,-0.878528,-0.28497195,0.9055905,0.180624,-1.3464077,1.2812043,-1.0260987,0.68361795,1.4265298,-0.77180517
0.46557856,-0.79769784,-0.529655,1.0540967,1.1351249,-0.3257101,0.5697157,0.64764214,-1.3661841,-1.0102379,-0.24802098,0.38590184,0.37174854,-0.16953026,0.4760601,1.0887482,0.22218524,0.20060802,-0.29615796,0.27887782,-0.15510441,0.58645153
0.48470432,-0.64709413,-0.2502821,1.0450909,1.1626217,-0.57815754,0.41581208,0.65601164,-1.4827567,-0.9577521,-0.43986437,0.12510511,0.2843688,-0.2638883,0.7352822,1.0127078,0.051534753,0.2520455,-0.55249697,0.20232245,0.006456272,0.611255
0.70351094,-0.07595427,-1.4607309,0.61774606,1.1550103,0.16199414,0.6798867,0.14761613,-1.5237451,-0.29814357,0.51982665,0.3932583,0.63541454,-0.20394853,-0.11830292,0.68595195,-0.47949582,1.7268747,-0.70950687,-0.33256474,-0.32456502,0.55905247
0.49717376,-0.27006006,-0.4501036,1.2895316,0.50172454,-0.0006460958,0.90759444,-0.18315719,-0.68035966,-0.54764843,0.4297204,0.6956842,1.3273667,1.2080772,-0.44444552,1.4015579,0.32482094,0.0974487,-0.15333416,0.32809156,0.03801508,0.35619363
