p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,p_17,p_18,p_19,p_20,p_21,p_22,p_23,p_24
0.7618201,0.24278727,-0.3046315,0.30992478,-0.68111765,-0.50211525,0.92016405,0.3628246,-0.046631355,-0.64587635,-0.5519036,-0.22762622,-0.13583371,-0.37939587,-0.448802,0.76340026,0.582275,0.28172266,-0.6970625,0.15679854,0.15143551,0.5285596,-0.0329312,0.10908591,0.044739943
0.71621263,0.18678382,-0.29023275,0.16208246,-0.6353631,-0.38143665,0.875574,0.4861158,0.080765955,-0.48289502,-0.52635735,-0.14900231,-0.19868416,-0.39880806,-0.49454802,0.7138509,0.5588072,0.37892592,-0.65217286,0.09372156,0.18405095,0.4939922,0.06877554,-0.061304722,-0.046911713
0.43124467,0.15826792,0.88592416,0.98984176,-1.8702261,-1.4416155,0.2702395,-0.97710764,-1.9728669,-0.8308186,0.24278973,-1.4992919,-1.6983691,1.0545411,-0.059047423,0.5744092,-0.50538385,1.5540643,-0.14982374,1.7581984,1.7589076,0.40983856,1.6052268,1.2988609,1.9646196
0.9917639,-0.42919296,-0.077744484,-0.54865146,-0.7109694,0.41441518,1.104391,-0.31693175,0.3090401,-0.47955352,-0.24973752,0.41744146,0.33937624,0.62789017,-0.8082411,1.0799801,1.2505822,0.025995594,-0.5570741,-0.4273351,0.08191163,1.0545272,-0.23288633,1.4738569,0.8613721
-0.08859502,-1.3024732,0.8593898,-1.5858401,-0.9789939,0.03786703,0.3088317,0.34743604,0.10210721,0.44977936,-0.54734296,0.7268325,-0.7041543,2.0102394,0.78923047,1.2696201,2.674832,-1.4375643,1.0026908,0.33792323,-0.998844,0.6576796,1.2644055,0.10810323,0.7148087
1.0798041,0.024119852,-1.0419677,-1.9249722,-0.25324216,-0.7968986,1.9976496,-1.244743,1.2292393,0.1122984,0.7196642,3.325298,0.6040455,1.8958496,-1.0786961,2.5975387,0.7071657,-0.12275814,-0.82409537,0.485103,1.0444,1.5609673,0.8753476,0.55778503,-0.41679826
-0.6876075,-0.68744415,0.17883387,0.66650593,-0.062415566,0.0028838443,0.7020713,1.5386949,-1.4510082,-0.24812455,-0.45041704,-0.9006793,-0.9490606,0.13010328,0.43908897,0.028732726,0.1717605,-0.7470799,-1.218251,0.49562034,0.41209367,1.2552216,1.2859238,1.1285517,1.2406719
-0.50625426,-0.87997955,0.11284651,0.51892185,-0.18292204,-0.126876,0.63822377,1.5861516,-1.5276966,-0.19485952,-0.37861317,-1.012402,-1.439487,-0.03026923,0.38471034,0.2777698,0.22832304,-0.63782287,-1.1878693,0.2595243,0.49497437,1.3606826,1.4500512,1.4209356,1.1979359
-0.41343457,-0.1848594,1.3794503,0.012059692,-0.30598748,-0.33247206,0.3643306,1.3836346,-0.818451,-0.4021242,-0.3912531,-1.0118833,-0.41030034,0.51720035,-0.66678774,0.26292926,0.20396537,0.08389283,-0.3181693,-0.06346342,1.1090635,0.2555153,0.46680582,0.50650406,1.3298097
-0.28592843,-0.091463275,1.4124547,0.14296593,-0.17398398,-0.49660647,0.33216974,1.2873259,-1.0882773,-0.15692694,-0.2127213,-0.82114094,-0.42812213,0.43119946,-0.5259803,0.22776327,0.18260418,0.2953395,-0.28572485,-0.21160783,1.2807345,0.40779632,0.56041116,0.5240066,1.1485102
-0.8181682,-0.47384486,1.4033798,-0.23607966,0.017124435,-0.4040664,0.52834713,1.5469089,-0.62647927,-0.73238057,-0.219088,-0.95229006,0.2594714,0.52691245,-0.56962484,-0.1854249,0.18222906,0.0605044,-0.44285446,0.13945782,0.98324704,0.0012582697,0.8152943,0.44652948,1.2898788
-0.8379866,-0.38282633,1.6124504,0.06434507,-0.06715006,-0.43607906,0.6485234,1.6731305,-0.87482464,-0.4823322,-0.2751926,-0.82247347,0.14195791,0.39478976,-0.37285963,-0.18019572,0.26102048,-0.030901277,-0.18505079,0.12956762,1.0023916,0.10482562,0.5419565,0.58486456,1.3322694
-0.06000133,0.5209436,1.046004,-1.7576134,-0.38473296,-0.5326844,0.74531066,1.0060812,0.55184513,-0.054189324,-0.82598305,-0.6088427,-0.013328732,0.35701004,1.0257604,2.8927372,0.003908388,1.3310623,-0.12134406,2.04053,-0.34653327,1.5293908,0.2384277,0.21472639,1.8813958
0.07276177,-0.50554186,0.15219395,-0.8637819,-0.9738958,0.6947136,0.7017971,-1.7963423,0.44432482,0.29103065,-0.2987642,1.2561445,0.090041436,1.9171501,-1.1479641,1.9443685,1.2756795,-0.46185315,-0.4928686,-1.3031201,0.8346816,1.6206663,0.3964724,1.7421951,1.5037916
0.28560808,-1.0228024,1.3075393,-0.2480444,-0.3298169,-1.1845118,0.8347678,0.877527,-0.71917236,-1.2478206,0.44227046,1.3109955,-0.84365153,-0.43320492,-0.33523908,0.50325924,0.9108982,-0.60825247,0.12943737,1.1766092,-0.2577668,0.19858901,-0.6151252,0.04243625,0.6587528
0.25539705,-1.0029498,1.0041109,0.14488576,-0.22887029,-0.7250732,0.39816836,0.6195349,-0.74805826,-1.2974625,0.6007264,0.40392572,-0.4412643,-0.7243129,0.25055346,1.0325055,1.2800027,-0.4496603,-0.22943787,0.96582735,-0.29081827,0.021880576,0.2605909,0.10011509,1.3941933
0.12693363,-0.971309,1.0713844,0.12678626,-0.14897041,-0.74101454,0.45481303,0.490653,-0.668779,-1.4403851,0.35503578,0.25140768,-0.26340416,-0.65190774,0.28981054,0.99125814,1.4679915,-0.49126285,-0.2716532,0.8453288,-0.17050707,-0.0820911,0.6054576,-0.045974888,1.1985533
-0.29834968,-1.4080086,0.49704602,0.095243774,-0.39657483,-0.35263205,0.49945432,0.31279674,-1.0985198,-1.2990758,1.0229359,0.003886899,-0.6817902,-1.0925151,-0.0960554,1.6954173,0.35833082,-1.0444146,0.12362038,1.0194151,-0.28560337,-0.7833467,0.3442219,0.3707894,1.6311496
0.037416484,-0.86388373,1.0953789,0.102570616,-0.31608948,-0.5574962,0.51834136,0.40208364,-0.75392294,-1.2775737,0.47169477,0.21832643,-0.19475341,-0.6976593,0.50582856,1.0444142,1.4881194,-0.6467548,-0.33549327,0.9137505,-0.081254385,-0.17651719,0.64883476,-0.0753427,1.6677203
0.02824776,-1.1840415,1.1151147,0.07879439,-0.2789109,-0.89914995,0.56379646,0.5225904,-0.4578899,-1.4265025,0.5758034,0.08920418,-0.32247972,-0.731826,0.09854086,1.0857953,1.2695954,-0.55185753,-0.28381944,0.91337764,-0.26796412,0.044666585,0.51182985,-0.15047047,1.2695974
0.2216083,-1.0332923,1.0374174,0.0016843224,-0.17630613,-0.68668294,0.5178459,0.33726168,-0.71207386,-1.6590143,0.37018177,0.3143343,-0.43736887,-0.7688969,0.13659334,0.9310604,1.1570507,-0.6095198,-0.33210695,1.0811083,-0.21120623,-0.07292421,0.5129385,-0.059811562,1.3316776
0.19404548,-0.59186643,-0.5914798,-0.7856327,-1.1301193,0.37354702,-0.15545036,1.419643,0.30782926,-0.1001189,1.6494011,-1.088041,-0.21808635,2.1652405,-0.7771939,2.150725,1.7173021,-0.8776452,0.07772125,-0.10910982,-0.81037223,-0.42179772,1.1463115,-0.6466101,0.01630895
0.7875579,1.0908679,0.83805263,-0.8563794,-0.74731565,0.37231028,-0.011845269,0.08052138,-0.31917283,-0.5002412,-0.37873417,0.91661644,-0.009682442,1.0996232,-0.03804712,0.69184536,0.7755916,0.08683414,-0.45393357,0.14095858,1.2428503,0.053549435,0.6733078,1.7596905,1.0949653
0.54483217,0.04019938,0.8473215,-1.0284145,0.02284437,0.5885139,0.722471,-0.6467155,0.24988987,-0.21885018,0.9328485,0.6563584,-0.39923614,0.7500926,-0.26389003,0.5273425,1.1549358,-0.26362288,-1.4390868,-0.0008431936,0.8402669,0.06213329,0.7856318,1.2061335,-0.08517509
-0.2489625,0.066618994,0.68718827,0.27457783,0.090517655,-0.32178068,0.6510943,0.14449956,-0.1981604,0.45001438,0.35872126,0.21431471,0.3044374,0.6886228,0.07527982,0.8692591,0.5344616,-0.073659316,-0.70585346,0.42525384,0.55077165,1.4179579,-0.82525676,-0.3559434,0.8822577
-0.5695612,-0.21001288,0.5218495,-0.11268189,0.15713355,-0.069732085,0.40543827,0.42949933,0.19406508,0.19710849,0.120028116,-0.14891507,0.41882992,0.9313946,-0.44198072,0.8642256,0.33791894,-0.05141199,-1.2072611,0.4130416,0.18330349,1.7619257,-0.28863358,-0.3308892,1.4865707
-0.21756987,-0.2626127,-0.3878671,-1.36012,0.45581454,-0.020908553,0.22553469,1.6944578,0.32948688,1.2331558,-1.0068101,0.18497165,0.47592065,0.48187494,-0.16438551,1.3346467,0.4871511,-0.81400466,-1.4340905,0.44846702,0.32706946,1.4920163,-0.549763,0.41284117,1.2493277
0.14141513,0.40597302,0.6774769,0.07060885,0.17395109,-0.52648103,0.75256246,-0.18951038,-0.1162633,0.74204445,0.40549228,0.510739,0.5399019,0.72659296,0.33546945,0.8366485,0.44364852,-0.3053696,-0.7195403,0.33006087,0.5646803,1.1899755,-0.8145967,-0.33800158,0.47741756
-0.2038338,0.07116321,0.79337513,-0.03665438,0.42477176,-0.17765556,0.6380048,0.09349855,0.053000506,0.28962675,-0.46314806,-0.21055456,0.47392994,0.6517426,-0.28956944,0.8683201,0.8350092,-0.058784533,-0.80279464,0.042613212,1.0836519,1.094489,-0.47000477,-0.17689079,0.6255542
-0.22255987,0.3452145,-0.80084354,0.26754853,-0.6580621,-0.3834154,0.82546234,-0.29483426,-0.6960077,-0.77109,0.19170418,0.15529458,0.001585591,-0.32100892,-0.21165599,1.3664461,-0.2597296,-0.7004503,-0.31713036,-0.03343456,-0.9071484,1.0009874,0.29906863,0.83246076,0.94946146
-0.3371099,0.3268035,-0.8529387,0.19250815,-0.9680231,-0.36257774,1.1029798,-0.5648212,-0.55234015,-0.9815667,0.15088293,-0.26991278,0.25073892,-0.05411016,-0.0083270455,1.5128787,-0.103011616,-0.8749111,-0.4827349,-0.16382186,-0.851689,1.0219723,0.06103241,1.0211092,0.5824889
-0.5429973,0.34538716,-0.73330706,0.0889044,-0.77458143,-0.26459196,0.9338484,-0.20899963,-0.7284149,-0.9947277,0.04198838,-0.37397707,-0.088484414,-0.07486576,-0.06359364,1.2449325,-0.0683182,-0.58612806,-0.6094855,0.023192532,-0.935696,1.0033122,0.18945116,0.83903223,0.9727032
-0.49617457,0.06433884,-0.5430135,-0.14032233,-0.5323165,-0.14536782,0.40164697,0.06704576,-0.33485502,-0.35857415,0.19715984,-0.33436704,0.61351836,-0.10639313,0.08617707,1.3223053,-0.20600721,-0.96289396,-0.21161479,0.27184397,-1.1187797,1.499537,0.039399218,0.63677114,1.500201
0.23850809,-0.04921653,-0.2797302,0.23442797,-0.38977775,-0.5112654,0.2797472,0.6241125,-0.95005226,-0.16042654,0.55336297,0.36127383,-0.44337806,0.68763006,-0.24113274,1.1825017,0.48476115,-0.9223888,-0.74266493,0.05932236,0.10097037,0.5007614,-0.3015287,-0.38033143,1.1506336
0.082156666,0.24632812,-0.23959135,0.05120946,-0.7497008,-0.579594,0.36346456,0.2623941,-0.80772144,-0.32048783,0.40159172,0.0021706615,-0.32270455,0.8936265,-0.2683964,1.3414637,0.5298432,-0.92941827,-0.5898256,-0.012271223,0.17626372,0.52000785,-0.45597675,-0.09896747,1.0058467
-0.2150016,0.15541878,-0.35230786,0.06302336,-0.707625,-0.5674278,0.20519589,0.3603596,-1.1147455,-0.54320776,0.2867232,-0.15043922,-0.95468867,0.741416,-0.505386,1.0815717,0.599957,-0.4641845,-0.7886535,-0.07665281,0.12196638,0.42791155,-0.30176944,0.0046359696,1.5192175
-0.094894715,0.046020724,-0.11735901,0.15659164,-0.20735721,-0.14734982,0.36391276,0.7406085,-0.53812754,0.02640686,0.11940833,-0.24370128,0.02266373,0.76466507,-0.14918768,1.0815964,0.5663466,-0.6386225,-0.37224993,0.34402925,-0.037521392,0.64714634,-0.3797899,-0.41961256,1.7026839
0.5025445,-0.18058588,0.3387944,0.27917856,-0.06877368,0.06619116,0.30925685,0.12560777,-0.71727073,-0.48619848,0.4401324,0.45012018,-0.077608295,-0.14699298,-0.15816647,1.2962884,0.017798448,-1.084122,-1.4489462,-0.33564094,0.13898009,0.8397166,0.30135876,-0.57314116,1.0185778
0.52332145,0.056232367,0.31360605,0.3067428,-0.35703665,0.22343403,0.37458232,0.07337091,-0.6245289,-0.4220867,0.1907837,0.3475468,0.029774642,0.084509015,0.0044400576,1.5139418,0.1894269,-1.3606406,-1.2952982,-0.4333775,0.31988156,0.44423634,0.18513893,-0.5164931,0.5880678
0.09691388,-0.16902022,0.2246558,0.70817864,-0.38741934,0.17564994,0.30826688,0.3997401,-0.9681913,-0.65923256,0.20587529,0.17733322,-0.4032454,-0.072564356,-0.12222381,1.4571176,0.2501141,-1.4146401,-1.2828351,-0.20866035,0.09573353,0.7110088,-0.09209635,-0.534543,1.1141949
0.023694,-0.10217789,0.5011304,0.23451437,-0.38180414,0.35662466,0.15702279,0.93845683,-0.67386526,-0.66965246,0.21543492,0.061957512,-0.22865842,-0.20776561,-0.69029486,1.4811274,-0.058735117,-1.0587041,-0.47047734,0.18562092,-0.71447545,1.1920379,0.44790074,-1.1428568,2.2363956
0.5175592,0.51973915,0.29830492,0.1179628,0.022770546,0.26151505,-0.17732671,0.4963393,-0.6560362,-0.78284085,-0.1625573,0.7066168,0.56105727,0.51049215,-0.20204668,0.6698434,0.83905786,-0.12049392,-0.9084744,1.2717756,-0.43861932,1.0433973,0.13653418,0.35187948,0.046889685
0.57997936,0.4129004,0.37638202,0.12900634,-0.016242834,0.30463284,-0.051710755,0.6307004,-0.7047492,-0.7300697,-0.24831435,0.76690835,0.5737256,0.55311877,-0.17287695,0.69045985,0.8645507,-0.14735387,-0.895229,1.205273,-0.46988213,1.013242,0.19993769,0.35033977,0.13769159
-0.1193507,-0.12362303,0.2609742,-0.18734457,-0.08187251,-0.14689337,0.26306272,0.15842567,-0.3457931,-0.14515577,-0.24488497,-0.12880108,0.16420393,-0.008900126,-0.14092332,0.4520797,0.020931033,-0.28898254,-0.11900289,-0.33470738,0.05125623,0.10760677,0.124677315,0.09770577,0.48618284
-0.30421352,-0.44476962,0.8825471,-0.5320305,-0.3611596,0.3640084,0.036674187,0.29355413,-0.59284,-0.64442366,-0.8752765,0.38311857,0.96269995,0.13944334,-0.45600644,0.22012125,0.057698503,-0.47477657,-0.41879645,-0.20890364,-0.06911633,-0.16182967,0.5491514,0.0016380984,1.4041212
-0.34713334,-0.071190424,0.15956606,0.023769217,-0.048446737,-0.049041558,0.30934486,0.024253305,-0.48577484,-0.36455545,-0.1603838,0.3059153,0.44027433,-0.16703115,-0.1526627,0.5485276,0.029060483,-0.19042037,0.0039293226,-0.0448988,-0.25661254,-0.13520281,0.15747273,0.06412555,0.6060655
-1.0676733,0.20760417,0.7545694,-1.1231692,0.35793665,1.2165622,-0.48289144,0.15369347,-0.02630235,0.6227344,0.65509814,1.2077161,0.20041154,-0.70845836,0.7493873,1.00296,-0.15475969,0.44151685,-0.21436426,0.04339566,0.16388753,-0.28789052,-0.34234288,0.57791996,0.50570834
-0.37686765,-0.381873,0.6096088,-0.9869549,0.036980264,0.1991648,0.075644724,0.24600126,-0.41154104,-0.28685075,-0.28784737,-0.17927717,0.40139025,-0.3561955,-0.09214097,0.71208775,0.11173388,-0.40513974,-0.45213422,-0.7404996,0.14172712,0.15535845,0.11664167,0.5504629,1.1179826
-0.09994997,-0.27012125,0.68737286,-0.4370895,-0.36675075,0.06597146,0.07979335,0.32505158,-0.55713385,-0.41190362,-0.6707065,0.16966774,0.46160424,0.17506225,-0.3974444,0.25253025,0.029421944,-0.4968297,-0.311077,-0.22922221,-0.16039433,-0.07656518,0.6695764,-0.029423395,0.9963064
-1.1157217,-0.878905,0.54620695,0.62521935,0.45549783,0.68154323,0.015365267,0.891351,-0.5956086,-0.38758892,-1.0277818,0.41544452,1.2770108,-0.22704609,-0.42912066,-0.74811983,-0.44506142,-0.27592972,-0.59142643,0.26871514,0.07602056,0.0070677446,0.50823194,-0.1471659,1.8126377
1.4515675,-0.3035235,0.6046971,-0.047549132,0.1186044,0.81620955,-0.26630124,1.1249865,-0.24077746,-0.97488344,0.22755271,-0.46962178,-0.8902851,-0.30997014,1.1257887,2.5577278,-0.4079895,1.1010388,0.111008614,1.0073401,-0.003429385,1.0657903,1.7496157,-0.051482603,1.1496587
0.3727442,-0.22032622,1.0354067,-0.0051704994,-0.21850918,0.44964203,0.036683973,0.08601224,0.14545502,-0.48088852,0.36969143,-0.6609057,0.5978686,0.4982601,0.003929978,1.0797904,1.5529398,0.47866616,-0.49532324,-0.21496914,-0.7709318,0.12521943,0.410951,0.7571352,0.97595954
0.30482125,0.17010918,0.64551014,-0.6970916,-0.14928167,-0.3867021,0.8000611,0.8117784,-0.15253493,-0.54450387,0.11149539,-0.49770722,0.053694688,0.12023278,1.0962377,0.34604383,0.34050977,0.41832277,0.34317306,-0.44829622,0.20025524,-0.1387099,0.1809298,1.0283543,1.1823431
0.24995571,0.27635282,0.85238975,-0.7868593,0.031294554,-0.4546548,0.9027005,0.9694338,-0.3019121,-0.48271543,0.11415938,-0.45986962,0.01789112,0.09459373,1.3254458,0.29569015,0.3938765,0.53056717,0.4379809,-0.5661453,0.2917059,-0.18231086,0.45594066,1.1696028,1.2545011
0.054676384,-1.1811907,0.72771245,-0.5588345,-0.097448096,0.2518399,1.1179883,-0.3474353,-0.5241868,-0.35982248,0.65695256,-0.36108962,-0.8652801,-0.77747184,0.79133695,-0.23888727,1.0866456,-0.06921764,-0.4443406,0.29973933,-0.48793837,0.6676027,0.17193791,-0.44819665,0.5375028
0.77111244,0.39781278,0.15294957,-0.902459,-0.025979165,-0.5010677,0.4575758,0.9064665,-0.6264772,-0.7300683,0.15531138,-0.6835334,0.7296759,0.31072852,0.41687766,0.901165,1.3905671,-0.56815296,-0.76826304,0.6703878,0.51549745,-0.8037841,-0.08085358,0.095638,0.35000294
0.13876641,0.13944726,0.82320994,-0.4317062,0.508596,-0.8982864,0.6132158,-0.020796448,-0.53607064,-0.73276824,0.7812643,-0.95384306,-0.275747,0.2500351,-0.34304768,0.82341444,0.810825,-0.016332617,-0.77502644,0.11073191,-0.9772256,-0.30657494,0.014362037,0.5052258,0.89225125
-0.050102264,0.11031335,0.9169266,-0.63081306,0.6415471,-0.9146223,0.39617985,-0.28921413,-0.40385982,-0.8142978,0.61168617,-0.85302055,-0.3813958,0.48469085,-0.48223165,0.80872536,0.6990363,-0.051998045,-0.8867303,0.023040324,-1.0970125,-0.1790976,0.19842671,0.24808627,1.0085037
-0.13269576,0.27815613,0.34302637,-0.7051352,1.2674347,-0.9756815,0.32896894,0.25660422,-0.6956022,-0.6693337,0.5596343,-0.6951319,0.07898962,0.19298282,-0.7588059,1.0704129,1.1212585,0.25204813,0.124429144,0.07521828,-1.6070844,-1.0544884,0.47171602,0.76266825,0.98791194
0.22744446,0.16058144,0.9310993,-0.42502522,0.43773335,-0.87324274,0.5509947,-0.3500911,-0.86096156,-0.44575748,0.6204107,-0.69663316,-0.6730556,0.3929604,-0.2734606,0.98341656,0.7395424,-0.046478875,-0.82271004,0.20493728,-0.99133855,-0.35118738,-0.17919137,0.45369592,1.1539114
-0.23246941,-0.35600802,0.7827821,-0.89461803,-0.1688844,0.009386773,0.36795148,0.94321287,0.19809708,-0.6025234,0.72299993,0.26003778,0.057634093,-0.80168575,0.22662969,1.3070241,1.6515086,0.4102706,0.08998047,1.4766444,-0.16009356,-0.0022276158,0.76057196,0.61434,0.46514425
0.9409585,0.42002952,1.4081215,0.2889686,0.90784514,0.13851354,-0.2706177,0.75015795,-1.5321941,-0.046842046,0.2671063,-0.11350751,0.5337776,0.19417672,-0.5771657,0.39006767,1.5338386,-1.504421,-0.2307798,0.44075382,1.2019567,-0.25992697,-0.4801872,1.7155544,0.2859642
-0.022737391,-0.2556977,1.3084196,-0.70695776,-0.5157189,-0.7576165,0.70342743,0.89303637,-0.31913936,-1.2761519,0.29812986,-0.7484851,0.17343616,-0.18266828,0.4887696,0.7832357,2.1164362,0.24900417,0.09111144,1.3387316,-0.42468372,-0.7043372,0.76319355,0.33653986,-0.34565338
-0.06396103,0.32348168,-0.5311801,-0.6700395,-0.09943969,0.7507766,1.0908078,1.2939364,-0.72678083,0.7333578,0.8868354,-0.23170747,0.35653132,0.2549265,0.9782902,1.4767797,0.9268143,0.11107655,-0.99609953,-0.4106582,0.71488935,-1.2875537,1.798172,0.5500647,0.048183355
-0.044407286,0.5000652,0.98922825,0.33764145,1.4632277,0.39240897,2.509859,1.5796003,-0.7912291,0.30103442,1.6340052,0.27654073,0.5297737,0.5413347,-0.69765264,0.9772263,0.57447535,0.028683027,-0.7676949,1.6443963,0.39009914,0.007290306,1.216781,0.06001524,1.7107837
0.5954101,0.8967773,2.1143904,-0.25574985,1.1038908,1.1340401,2.657383,-0.09482745,-0.3139435,0.9871664,2.8630676,0.45118022,0.7633342,1.1329788,-0.7053414,1.5432363,0.85980123,-0.27287483,-1.3047411,0.8480792,1.3299204,0.04808081,1.9643873,1.5911268,0.9884577
0.6620087,0.1711168,1.1309676,-0.5827078,0.32717827,0.7594007,-0.20198679,-1.3075138,0.8505394,0.24857219,0.21498711,-0.11349777,0.51989645,1.0274315,0.42513874,1.6473008,1.9995838,0.27093247,-0.8195782,-0.34278205,-1.3161749,0.43730795,0.40399098,0.88344574,1.2529143
-0.49514008,-0.6300584,-0.2684947,-0.27217585,-0.71291506,-0.54631436,0.53713435,0.7449312,-0.09820877,-0.0927106,0.7983171,-0.17611878,0.7359243,-0.6607934,-0.5132924,0.8986061,1.6892761,0.16047885,-1.4866415,1.4475689,0.6567859,0.58466333,0.82671034,0.5415758,0.13937744
-0.60925525,-0.6651913,-0.44601113,-0.39471602,-0.7863744,-0.63768846,0.5079156,0.7389136,-0.057387907,-0.10565258,0.70144004,-0.21870175,0.83515793,-0.7166358,-0.6847985,0.83112025,1.5610154,0.21408257,-1.6021792,1.5539345,0.6463652,0.6533802,0.981414,0.47874707,0.10664712
-1.0983691,0.2283056,0.9136524,-1.6486363,-0.44189134,1.2232499,0.22355877,-0.34842888,0.0654026,-0.77432066,-0.20408607,1.7702713,1.1584898,0.2404025,0.33020735,0.930487,0.8581026,0.6285935,-1.1683627,0.026803644,-0.005918522,-0.99315417,0.029665677,1.2876455,1.0471525
-0.31307918,-0.12933345,-0.12664449,-0.8666224,-0.40474594,0.25499192,0.8331232,-0.32713246,0.04252456,-0.3577966,0.40058246,0.70175326,0.33044213,0.35036445,0.31226763,1.2838719,1.0345156,0.39790544,-0.8685307,-0.09804598,0.24476402,-0.43123534,0.38142183,0.49465114,1.305269
-0.24557401,0.07473108,0.10171516,-0.83621013,-0.1890794,0.27061254,0.8022916,-0.2487613,0.08736223,-0.6075319,0.57701737,0.6098952,0.2527332,0.35360032,0.31497717,1.2831545,0.8719144,0.30053362,-0.77672184,0.04828988,0.24567956,-0.20336252,0.16849989,0.53512216,1.1272742
-0.39313844,0.01196337,-0.08937824,-0.79340965,-0.25511345,0.20923068,0.7977543,-0.21631901,0.0057030967,-0.5091621,0.5101241,0.6317205,0.17663084,0.27926257,0.3275654,1.2570757,0.85004324,0.42017585,-0.85042006,0.10036384,0.2915829,-0.28648886,0.23236796,0.36841023,1.2618176
-0.5580439,-0.3870689,1.1597445,-0.9780955,-0.28390288,-0.28909576,0.7522007,0.7433344,0.6850506,0.33972108,1.1248105,0.3404123,0.6898711,0.52951163,-0.31209862,0.8275948,0.85413367,-0.0072749886,-0.49656892,-0.33786762,0.6059425,0.39840013,-0.25980818,0.28366473,2.5139952
-0.24568339,0.36398816,0.31264153,-1.4866464,-0.55703723,0.25500152,0.6500366,0.7641393,0.5032683,0.21085587,1.0889254,0.42828473,1.4770172,0.5526823,0.84325504,1.1433896,0.31249923,-0.034499884,-0.18256724,-0.64612204,0.7290703,0.7276574,0.08683577,-0.7324266,1.8301349
-0.32915133,-0.17661355,0.534696,-0.9095965,-0.19331145,-0.04019582,0.625724,0.2392895,0.64060277,0.2421507,1.2362573,-0.10669086,1.0265278,0.4348281,0.38143095,1.4115868,0.6094332,-0.014809912,-0.31834236,-0.6738119,0.47174034,0.23023239,-0.1571643,0.043071557,1.8425043
0.39765674,-0.71895295,-0.68445706,-0.31976026,-1.3495938,0.423488,0.741168,-0.4401805,0.2606017,-0.11806599,1.1727352,1.1525905,0.32567814,-0.16896072,-0.13839634,1.270395,1.1860427,0.9745995,-0.7789291,-0.03348483,-0.28617284,0.58576596,1.0889463,-0.29832888,1.9957322
-0.20597199,-0.29775783,-0.41118807,-0.63693845,-0.6528616,0.21371333,0.8015541,-0.53428763,0.41669667,-0.36825773,1.1218398,0.8506299,0.109243,0.465322,0.1882967,1.9387242,1.0286493,0.8002312,-0.87018704,0.40758154,0.102111444,0.116776355,0.8008639,0.05086332,2.151538
-0.11668543,-0.8718947,0.321888,-1.9555895,-0.073798686,0.052421596,1.4452573,0.23031467,-0.1122495,0.34763563,0.64279366,-0.049599707,0.12055663,-1.4403282,1.4850479,1.04718,1.341197,0.13657495,-0.7118017,0.6460095,0.54463077,0.62104803,0.8449507,-0.20531107,0.06634721
-0.98467773,0.5782473,0.09348666,-2.2460084,-0.4883317,-0.33345905,0.78773046,0.7992073,0.57456475,-0.5406504,0.3605765,-0.12147171,-0.35553405,-1.3494725,1.1976713,1.29415,1.6591312,1.0372362,-0.331999,1.3390062,1.2931682,0.61907595,0.70607847,0.9791946,0.26776907
0.6144377,0.3634523,0.7400111,-0.3747727,-0.40802786,-0.43557343,0.32254386,1.0730358,0.21476911,-0.3793044,0.40162447,0.40018103,0.46117234,1.0860668,-0.14527608,1.0984604,0.011035497,0.1818929,-0.1257499,0.038198072,-0.08600494,-0.026980545,-0.59800255,1.4667212,0.87959087
-0.1964415,-0.14809404,0.8724715,-0.48356685,0.0987939,0.9983296,0.17494155,-0.38001144,1.0171361,-0.75838065,0.71702427,-0.2276054,0.50703216,0.3815324,0.2691402,1.1619482,1.5592333,0.58947897,-0.73844147,0.03334412,-0.18212105,-0.008996557,-0.010850628,-0.15833408,0.9638539
-0.5622252,0.5193394,0.73666096,-1.5621094,-0.011371532,-0.58313376,2.205367,1.3991014,0.8360533,0.210059,0.65359807,-1.3583312,0.08644209,0.13603857,-0.1261318,0.4934997,0.7864658,1.4685199,0.32877707,0.07990859,-0.24622183,-0.2241239,0.82980084,1.234284,0.63404614
0.50921196,0.6787062,1.3117548,-0.33882928,0.58284307,-1.161581,1.0156872,1.2643975,-0.064883776,-0.41647038,0.35256615,-0.8614998,-0.52637863,0.37255427,0.2664525,0.43439987,0.25895998,1.0283718,0.44137073,-1.0910709,0.9047377,-0.10740124,-0.504458,0.7169605,1.0167736
0.41317657,0.17227055,1.2074242,1.3267434,-0.0033701393,0.14987151,0.5678591,-0.80493355,-0.8531502,-1.5828823,0.9964078,-0.011316256,1.602243,1.1751114,-0.002579323,1.1435332,1.7950921,0.73545957,-0.23480621,0.43437356,0.026710235,0.089518264,0.07040445,0.4071573,0.9878367
0.6955224,-0.1390512,0.8505354,-0.12951818,-0.09591864,-0.47943285,0.4205469,0.03046345,0.057291787,-0.40642905,0.6981384,-0.70742935,0.42617533,0.19633903,0.2609071,0.47005257,1.6002901,0.19386794,-0.42611355,-0.2307025,-0.6935063,-0.07508019,0.47658327,0.58655506,0.53475255
1.6275407,1.4431969,0.80665433,-1.1356276,0.9143827,-0.28118488,0.18120265,1.1149284,0.68671614,-0.88034683,0.48620147,-0.3282363,0.21118845,-0.47044662,0.4791992,1.4825901,1.4297127,-0.117318586,-1.3064054,-0.30739906,0.18335375,0.49719417,-0.22985509,0.27130255,0.42552465
